Reactive.Time;Time span;Bathroom Light (20W) [var];Bathroom Mirror Light 10 W (LED) [var];Kitchen Light (20W) [var];Cellar Light (20W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bedroom Light (20W) [var];Children Room Light Device (20W) [var];AFK BM-2N [var];Eye Glass Cleaner Grundig UC 5020 [var];Clatronic MS 3249 Milk Foamer [var];Nespresso Coffee Machine, Single Cup [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Dishwasher NEFF SD6P1F (2011) [var];Christopeit Treadmill TM 2 Pro [var];Lawn Mower / Sabo 32-EL [var];Digitalpiano / Kawai CN-23 [var];Lamp Ikea V1017 Jansjo [var];AEG SB 2E 650 R [var];Cordless Screwdriver / Bosch PSR 18 LI-2 [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];TFT Monitor Samsung S27C750P [var];Active Speaker Trust Tytan 2.1 [var];Gaming Computer [var];Cell Phone Samsung Charging [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Westinghouse Fanaway [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Microwave / Panasonic NN 5259 [var];Kitchen Machine Bosch UM4VE2B [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Immersion Blender Noah Hit Top [var];Fondue / Unold 48746 Asia [var];Bauknecht GTE 260 [var];Dryer / Miele T 8626 WP [var];Electronic Hometrainer / Kettler Satura E [var];Hair Dryer Braun Silencio 1250 [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Phone Siemens Gigaset C320 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];External Harddrive Iomega 3.5" [var];Nintendo Wii [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Samsung CLP-315W [var];Fax / Phillips Faxjet 525 Primo (IPF525) [var];Microsoft Xbox 360 [var];Yamaha RX-V667 [var];Router O2 Box 6431 [var];
29;00:29:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-158,545524590164;0;0;0;0;0;1,4568378416114849;0;0;0,26659459018847037;-49,8541131147541;0,7281109885947219;0;0;0,3265187665662255;-25,4035836065574;0;-38,7271737704918;0,8749935163484361;0,6747411945231719;0,057536141454869155;0,6219097592004827;0;0,655332606421395;-15,9859196721312;1,2812667519826297;-14,916853934426229;0;0;0;0;0;0;2,81230778047092;0;0;0;0;0;0;0;0;0;0;0,9632535440588209;-16,845937704918;-25,7462983606557;0;0;3,42681196721312;0;0;0,47743856787981326;0;-0,227673278688525;-4,17003360655738;3,4079118391381393;1,2124400745773134;0,8833940774574879;2,8714960123676607;-19,84971278688525;
30;00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-158,545524590164;0;0;0;0;0;1,460982766456504;0;0;0,267356954733672;-49,8541131147541;0,7283056234573335;0;0;0,32679386091524365;-25,4035836065574;0;-38,7271737704918;0,8751316972288785;0,6759898522815473;0,05784448461115446;0,6223238338909532;0;0,6554192127370183;-15,9859196721312;1,281343514169131;-14,90331573770492;0;0;0;0;0;0;2,8188259938494142;0;0;0;0;0;0;0;0;0;0;0,9642605976140334;-16,8442672131148;-25,7462983606557;0;0;3,42720426229508;0;0;0,4774815548835244;0;-0,227673278688525;-4,17003360655738;3,4181380252769844;1,2128104169429912;0,8841837374690951;2,8726237125752436;-19,84693754098361;
31;00:31:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-158,100278688525;0;0;0;0;0;1,461840629406896;0;0;0,2675134391786087;-49,8541131147541;0,7287455946176054;0;0;0,3271284238729039;-25,0629573770492;0;-38,7271737704918;0,8753869960861835;0,6760871325637589;0,057950813021068664;0,6224349471604168;0;0,655581914972912;-15,9723885245902;1,2813611318466593;-14,90114016393443;0;0;0;0;0;0;2,8214133341357535;0;0;0;0;0;0;0;0;0;0;0,9652058356421797;-16,8441229508197;-25,7462983606557;0;0;3,42839983606558;0;0;0,47748686005987634;0;-0,227673278688525;-4,17003360655738;3,4259844453171144;1,2137599769671559;0,8845719366047883;2,878191837630996;-19,84693754098361;
32;00:32:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-158,100278688525;0;0;0;0;0;1,4631453432923924;0;0;0,2675855269841333;-49,8541131147541;0,7298944720784573;0;0;0,32714037915855515;-25,0629573770492;0;-38,7271737704918;0,8765449294409863;0,6770200837612663;0,057971704377157575;0,6228289119711623;0;0,6567029591995736;-15,9683098360656;1,2813806864204427;-14,895735409836071;0;0;0;0;0;0;2,824607276217041;0;0;0;0;0;0;0;0;0;0;0,9694554485675864;-16,8440229508197;-25,7264508196721;0;0;3,42925868852459;0;0;0,47756055699355265;0;-0,227673278688525;-4,17003360655738;3,431052135062988;1,2158117223092926;0,8846372325490681;2,884826926375597;-19,84693754098361;
33;00:33:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-158,100278688525;0;0;0;0;0;1,4631619657400468;0;0;0,26768124862188686;-49,8541131147541;0,7300494042611343;0;0;0,3272238849738263;-25,0629573770492;0;-38,7271737704918;0,8803315131615546;0,6773522143119011;0,0579899991303127;0,6230386552332478;0;0,6568992395654948;-15,9573442622951;1,2814705501146144;-14,87446360655737;0;0;0;0;0;0;2,8270965872168565;0;0;0;0;0;0;0;0;0;0;0,9723967637603141;-16,8418557377049;-25,7264508196721;0;0;3,42925868852459;0;0;0,47881318921915333;0;-0,227673278688525;-4,17003360655738;3,432600889136584;1,216318573769793;0,8859402895045237;2,885072556234427;-19,84693754098361;
34;00:34:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,861049180328;0;0;0;0;0;1,463206200265766;0;0;0,26862550495014403;-49,8541131147541;0,7315361602493969;0;0;0,3282070720034174;-25,0629573770492;0;-38,7271737704918;0,8809859946148498;0,6778098316098566;0,05805925159381276;0,6231678932065761;0;0,6571628255838913;-15,9573442622951;1,2814898894244204;-14,861368196721308;0;0;0;0;0;0;2,8281224307354376;0;0;0;0;0;0;0;0;0;0;0,9735766146902558;-16,8393524590164;-25,7264508196721;0;0;3,42925868852459;0;0;0,47943579602266145;0;-0,227673278688525;-4,17003360655738;3,437024285268179;1,2166668415421318;0,8875194914938574;2,905227247803131;-19,84693754098361;
35;00:35:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,861049180328;0;0;0;0;0;1,467672070217839;0;0;0,2686673711420909;-49,8541131147541;0,7316626612468892;0;0;0,3289534587688276;-25,0629573770492;0;-38,7271737704918;0,8814272088153927;0,6785831203298356;0,05808346635044475;0,6250807540692027;0;0,6574982737472381;-15,9554393442623;1,2816724730096871;-14,85418262295082;0;0;0;0;0;0;2,8315486417078923;0;0;0;0;0;0;0;0;0;0;0,9748436467718797;-16,8287868852459;-25,7264508196721;0;0;3,4345237704918;0;0;0,4796188652384211;0;-0,227673278688525;-4,17003360655738;3,4459858571213213;1,218289002590957;0,8878504571133058;2,909244109409419;-19,84693754098361;
36;00:36:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,861049180328;0;0;0;0;0;1,4691837399644905;0;0;0,2691395601613621;-49,8541131147541;0,7317849601386661;0;0;0,32914421423275647;-25,0629573770492;0;-38,7271737704918;0,8819372368763265;0,6790566990761646;0,05811238857915296;0,6252754633581994;0;0,6575718019361727;-15,9531245901639;1,2817317052619797;-14,85401229508197;0;0;0;0;0;0;2,8339945283973855;0;0;0;0;0;0;0;0;0;0;0,976059704587278;-16,8287868852459;-25,7264508196721;0;0;3,4345237704918;0;0;0,48104896172026956;0;-0,227673278688525;-4,17003360655738;3,4483212441351885;1,2188572360578172;0,8886250335709386;2,917040652068508;-19,84693754098361;
37;00:37:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,855868852459;0;0;0;0;0;1,4710569002826737;0;0;0,2691722693447297;-49,8541131147541;0,7336828134620952;0;0;0,32927008603319596;-25,0629573770492;0;-38,7271737704918;0,8842455620976825;0,6797529836795273;0,05812304287798334;0,6265465742559444;0;0,6592763088940915;-15,9531245901639;1,2819370623206547;-14,832187868852461;0;0;0;0;0;0;2,834258315490099;0;0;0;0;0;0;0;0;0;0;0,976159202529815;0;-25,7264508196721;0;0;3,43504950819672;0;0;0,4822570129772057;0;-0,227673278688525;-4,17003360655738;3,4506125805905095;1,2194863555899735;0,8899971937542237;2,9186430850853995;-19,845152131147543;
38;00:38:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,855868852459;0;0;0;0;0;1,4728493930366926;0;0;0,2696568431290394;-49,8541131147541;0,7342512139600587;0;0;0,32962136159878225;-25,0629573770492;0;-38,7271737704918;0,8842710695887461;0,6813952167996562;0,058170657542751504;0,6273755043366445;0;0,6600486374163239;-15,9474770491803;1,281942772513076;-14,82843081967213;0;0;0;0;0;0;2,8396350069850094;0;0;0;0;0;0;0;0;0;0;0,9767362721777253;0;-25,7264508196721;0;0;3,43504950819672;0;0;0,4824416586380518;0;-0,227673278688525;-4,17003360655738;3,455691827536356;1,2206635302807562;0,8907298317576046;2,9287203891840377;-19,845152131147543;
39;00:39:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,855868852459;0;0;0;0;0;1,4738090457478215;0;0;0,2698738728021017;-49,8541131147541;0,7344479876966858;0;0;0,3296258347493671;-25,0629573770492;0;-38,7271737704918;0,8843394580267806;0,6819498553657422;0,058318469723011385;0,6277376758921687;0;0,6601692174837623;-15,9452672131148;1,2819901634773956;-14,82494114754098;0;0;0;0;0;0;2,8540186657474287;0;0;0;0;0;0;0;0;0;0;0,97789234864412;0;-25,7264508196721;0;0;3,44255803278688;0;0;0,4825758166671;0;-0,227673278688525;-4,17003360655738;3,461156861479541;1,2303363105596343;0,8912523938261815;2,934919597101901;-19,845152131147543;
40;00:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,716836065574;0;0;0;0;0;1,4798082879902967;0;0;0,27036290050666334;-49,8541131147541;0,7344533334749269;0;0;0,32975641815122875;-25,0629573770492;0;-38,7271737704918;0,8848049371114376;0,6819885412378518;0,05848303596679487;0,628765019306409;0;0,6607864615422729;-15,9391163934426;1,2820081307454516;-14,80724573770492;0;0;0;0;0;0;2,854215157624184;0;0;0;0;0;0;0;0;0;0;0,9814345435662611;0;-25,7264508196721;0;0;3,44255803278688;0;0;0,4828027114863083;0;-0,227673278688525;-4,17003360655738;3,4641913418384624;1,2309193953709434;0,8924292012650227;2,9356995187191615;-19,845152131147543;
41;00:41:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,716836065574;0;0;0;0;0;1,4800184968715344;0;0;0,2704390342784411;-49,8541131147541;0,7357282825760549;0;0;0,32977397833866695;-25,0629573770492;0;-38,7271737704918;0,8863817174003215;0,6831128495994203;0,05850121457784736;0,6315712799880899;0;0,6610600025489638;-15,9391163934426;1,2820398847527428;-14,80153770491803;0;0;0;0;0;0;2,8605601548610333;0;0;0;0;0;0;0;0;0;0;0,9820017574745946;0;-25,7264508196721;0;0;3,44308147540984;0;0;0,48316037596651945;0;-0,227673278688525;-4,17003360655738;3,467644520155037;1,2310126117749045;0,8935653510236483;2,9390404249613082;-19,845152131147543;
42;00:42:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,716836065574;0;0;0;0;0;1,480885342006403;0;0;0,2709939756746945;-49,8541131147541;0,7359543780309947;0;0;0,3299997795841174;-24,8219327868852;0;-38,7271737704918;0,8869225982036877;0,6836904882160976;0,0585588305182091;0,634019127576723;0;0,661767303661461;-15,9357754098361;1,2820697384178457;-14,79497327868852;0;0;0;0;0;0;2,8788321009557922;0;0;0;0;0;0;0;0;0;0;0,983985374681917;0;-25,7264508196721;0;0;3,44308147540984;0;0;0,48344359801734504;0;-0,227673278688525;-4,17003360655738;3,4687872996387217;1,2313963769931442;0,8937805658474921;2,943433199998195;-19,845152131147543;
43;00:43:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,614426229508;0;0;0;0;0;1,483876429628273;0;0;0,2712844448415039;-49,8541131147541;0,7371922181349851;0;0;0,3301729297605038;-24,8219327868852;0;-38,7271737704918;0,8870363206187051;0,6837360877662286;0,05870077498620575;0,6347210099855384;0;0,6620088840658476;-15,9318114754098;1,2820889925924839;-14,79096131147541;0;0;0;0;0;0;2,884250305172982;0;0;0;0;0;0;0;0;0;0;0,9849969549350037;0;-25,5008737704918;0;0;3,4484568852459;0;0;0,48408822140346025;0;-0,227673278688525;-4,17003360655738;3,4695960906643157;1,2323274900525658;0,8940152389648238;2,950991694106157;-19,838587540983603;
44;00:44:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,614426229508;0;0;0;0;0;1,4842062445497954;0;0;0,271393336383008;-49,8541131147541;0,7372394749224713;0;0;0,3304044990024636;-24,8219327868852;0;-38,7271737704918;0,887109613059317;0,6841459273662407;0,05876814431592078;0,6351736708305102;0;0,6620598744540286;-15,9268852459016;1,2821636527784013;-14,78583590163934;0;0;0;0;0;0;2,885033040523587;0;0;0;0;0;0;0;0;0;0;0,9860091590292368;0;-25,5008737704918;0;0;3,45125442622951;0;0;0,4844034799857491;0;-0,227673278688525;-4,17003360655738;3,473525767856428;1,2343087452896937;0,895144588653212;2,9634255319019815;-19,838587540983603;
45;00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,614426229508;0;0;0;0;0;1,4846872896966972;0;0;0,27145371473901425;-49,8541131147541;0,7372929845349321;0;0;0,33274741689327536;-24,8219327868852;0;0;0,8876015437462283;0,6841690461306014;0,058793587879061054;0,6372894055866047;0;0,662217148366469;-15,9252967213115;1,2821793353666966;-14,7770031147541;0;0;0;0;0;0;2,888522926077787;0;0;0;0;0;0;0;0;0;0;0,9875783228131243;0;-25,5008737704918;0;0;3,45125442622951;0;0;0,4847642168897192;0;-0,227673278688525;-4,17003360655738;3,475791006015847;1,2347394152617062;0,8958072389855691;2,9635699642304103;-19,838587540983603;
46;00:46:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,239590163934;0;0;0;0;0;1,485224433632245;0;0;0,27164755538507995;-49,8541131147541;0,7378548815605372;0;0;0,33334250575351093;-24,8219327868852;0;0;0,8880293478063785;0,6842345965637514;0,05892135388021732;0,6379185290498701;0;0,6625718720410482;-15,9172918032787;1,282285535027087;-14,76916;0;0;0;0;0;0;2,8891182548816063;0;0;0;0;0;0;0;0;0;0;0,9894544841163274;0;-25,5008737704918;0;0;3,45125442622951;0;0;0,485021519191354;0;-0,227673278688525;-4,17003360655738;3,4795393532994865;1,2356836663239472;0,8972482743882195;2,9667722021618763;-19,838587540983603;
47;00:47:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,239590163934;0;0;0;0;0;1,4852415390799514;0;0;0,27172138987793115;-49,8440049180328;0,738096249729352;0;0;0,333808978412662;-24,8219327868852;0;0;0,8897342229781477;0,6847428491363148;0,0590039247807169;0,6385841602870987;0;0,662981836223001;-15,9161524590164;1,2823514247682892;-14,75542131147541;0;0;0;0;0;0;2,889937833642353;0;0;0;0;0;0;0;0;0;0;0,9901197001618878;0;-25,5008737704918;0;0;3,45125442622951;0;0;0,4851975868921118;0;-0,227673278688525;-4,17003360655738;3,4804548307780787;1,2405597734611873;0,8976108089730616;2,9677786939266255;-19,838587540983603;
48;00:48:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,239590163934;0;0;0;0;0;1,4855594054635177;0;0;0,27184956363396795;-49,8440049180328;0,7387581963519998;0;0;0,3339744397234225;-24,8219327868852;0;0;0,8901542603628276;0,6869943017496084;0,05917753359558411;0,6386305981547368;0;0,6636041529883367;-15,9141819672131;1,2823683039530105;-14,75065081967213;0;0;0;0;0;0;2,8912055353790804;0;0;0;0;0;0;0;0;0;0;0,9908379559943128;0;-25,5008737704918;0;0;3,4514063934426202;0;0;0,4855646405114226;0;-0,227673278688525;-4,17003360655738;3,484299980703371;1,2406401854893194;0,8978496307481584;2,974946066156144;-19,838587540983603;
49;00:49:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,138016393443;0;0;0;0;0;1,489665250976521;0;0;0,2721917869173582;-49,8440049180328;0,7388061519447164;0;0;0,3339811057599792;-24,8219327868852;0;0;0,8910115173613461;0,6878369118315544;0,059215426617342574;0,638798244117905;0;0,6642737991885804;-15,9074754098361;1,2824468603507755;-14,75063622950819;0;0;0;0;0;0;2,89198087703915;0;0;0;0;0;0;0;0;0;0;0,9916640394194679;0;-25,5008737704918;0;0;3,4514063934426202;0;0;0,4864794390757937;0;-0,227673278688525;-4,17003360655738;3,4872468092016726;1,2406485593189602;0,8986363530386907;2,9762599962654286;-19,838587540983603;
50;00:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,138016393443;0;0;0;0;0;1,4922050410890817;0;0;0,27233339690834973;-49,8440049180328;0,7392744272155584;0;0;0,3341733707351943;-24,8219327868852;0;0;0,8911264900030071;0,6881965490513053;0,05928470254424157;0,6389560258573167;0;0,6646127770522349;-15,9074754098361;1,2824715927711308;-14,74998049180328;0;0;0;0;0;0;2,8966312772354557;0;0;0;0;0;0;0;0;0;0;0,9920857059806696;0;-25,5008737704918;0;0;3,45231065573771;0;0;0,48728173064097063;0;-0,227673278688525;-4,17003360655738;3,487700426513803;1,241169967085431;0,8994419740771491;2,978617514626588;-19,838587540983603;
51;00:51:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157,138016393443;0;0;0;0;0;1,4967244518067744;0;0;0,272381985077661;-49,8440049180328;0,7401971865845567;0;0;0,33497983548680893;-24,8219327868852;0;0;0,8924521496344668;0,6884166963182536;0,05931484642484302;0,6401368365200918;0;0,6651147015154185;-15,9064737704918;1,2825326146173277;-14,73661344262295;0;0;0;0;0;0;2,9003338938366383;0;0;0;0;0;0;0;0;0;0;0,993288713901527;0;-25,5008737704918;0;0;3,45260704918033;0;0;0,48757745339850767;0;-0,227673278688525;-4,17003360655738;3,4941992953985133;1,2413205678757266;0,9025201900781152;2,981366837432168;-19,838587540983603;
52;00:52:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-156,644049180328;0;0;0;0;0;1,49714722823025;0;0;0,27245536453308977;-49,8440049180328;0,7402780900128634;0;0;0,3352802407458508;-24,8219327868852;0;0;0,892590923918844;0,6886553884941689;0,05940376174017765;0,6412003876762998;0;0,6651503446158799;-15,9020163934426;1,282782778453779;-14,732659508196718;0;0;0;0;0;0;2,908565249439434;0;0;0;0;0;0;0;0;0;0;0,9934380675464658;0;-25,5008737704918;0;0;3,45260704918033;0;0;0,4878640198282314;0;-0,227673278688525;-4,17003360655738;3,498624101643246;1,2419895810876878;0,9025666710822212;2,981659445935943;-19,838587540983603;
53;00:53:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-156,644049180328;0;0;0;0;0;1,4972699283455035;0;0;0,2730855005338802;-49,8440049180328;0,7405206695679662;0;0;0,33631688829354695;-24,8219327868852;0;0;0,8929292513189894;0,6898245267167374;0,059507284795785806;0,6416232747833712;0;0,6651734473634183;-15,9018147540984;1,282891490726765;-14,71600016393443;0;0;0;0;0;0;2,9094271963870346;0;0;0;0;0;0;0;0;0;0;0,9935048976200163;0;-25,5008737704918;0;0;3,4575562295082;0;0;0,48937573341493795;0;-0,227673278688525;-4,17003360655738;3,49918226082155;1,242627267503782;0,902608313507348;2,984337355204387;-19,838587540983603;
54;00:54:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-149,326836065574;0;0;0;0;0;1,497650877133486;0;0;0,2731850616327863;-49,8440049180328;0,740902242662621;0;0;0,33633272687871507;-24,8219327868852;0;0;0,8931378272791856;0,690619133407115;0,059508219896517445;0,6420982143163865;0;0,6654042751244059;-15,8944459016393;1,2829001288215454;-14,69058278688524;0;0;0;0;0;0;2,9100170821622324;0;0;0;0;0;0;0;0;0;0;0,9935299396547393;0;-25,5008737704918;0;0;3,4575562295082;0;0;0,4894366980498366;0;-0,227673278688525;-4,17003360655738;3,500825349884759;1,2427506154687373;0,9026457032764563;2,9916979646185404;-19,838587540983603;
55;00:55:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-149,326836065574;0;0;0;0;0;1,498095541429971;0;0;0,2734345016200681;-49,8440049180328;0,7421005846132052;0;0;0,3364197430017465;-24,8219327868852;0;0;0,8935836986888158;0,6909947778907459;0,059605924636699434;0,6427212068463594;0;0,6655376837064102;-15,8854229508197;1,2829221544483345;-14,68493;0;0;0;0;0;0;2,9109851180439823;0;0;0;0;0;0;0;0;0;0;0,994806859149598;0;-25,5008737704918;0;0;3,46084852459016;0;0;0,489557075887342;0;-0,227673278688525;-4,17003360655738;3,5019220549702124;1,2435723172779447;0,9029054300591713;2,9924405722927623;-19,838587540983603;
56;00:56:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-149,326836065574;0;0;0;0;0;1,4998533772147096;0;0;0,27350561319085126;-49,800647540983604;0,7427972444775692;0;0;0,33674337301217927;-24,8219327868852;0;0;0,8935846594486635;0,6915946809800846;0,0597062422339702;0,6429733008423799;0;0,6656439437808322;-15,8838852459016;1,2830008533064237;-14,67973262295082;0;0;0;0;0;0;2,9119612983766565;0;0;0;0;0;0;0;0;0;0;0,9952344236901651;0;-25,5008737704918;0;0;3,46134737704918;0;0;0,4897025965971819;0;-0,227673278688525;-4,17003360655738;3,502950372060256;1,2445032911836291;0,9029858116536258;2,9924819590027028;-19,838587540983603;
57;00:57:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,808983606557;0;0;0;0;0;1,500739820939051;0;0;0,27379141755699843;-49,800647540983604;0,7428957404291239;0;0;0,336831356273816;-24,8219327868852;0;0;0,8935873817986955;0,6921109800748864;0,05976876960059384;0,6432866825337352;0;0,6660578875613659;-15,8802459016393;1,2830140533887555;-14,6754524590164;0;0;0;0;0;0;2,9199612022278356;0;0;0;0;0;0;0;0;0;0;0,9959964077321785;0;-25,5008737704918;0;0;3,46299540983606;0;0;0,4897602349437395;0;-0,227673278688525;-4,17003360655738;3,5044206433601524;1,2448114563990254;0,9038211124900186;2,9928358416968086;-19,838587540983603;
58;00:58:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,808983606557;0;0;0;0;0;1,501142327417971;0;0;0,2738395188316845;-49,800647540983604;0,7433873836579695;0;0;0,3369045537599341;-24,8219327868852;0;0;0,8937583956268675;0,6924815046310353;0,05982048823369109;0,6449292365531378;0;0,6664952546895131;-15,8741819672131;1,2830250975903654;-14,6677693442623;0;0;0;0;0;0;2,9203577539799945;0;0;0;0;0;0;0;0;0;0;0,9963702639356234;0;-25,5008737704918;0;0;3,46299540983606;0;0;0,49027258684049085;0;-0,227673278688525;-4,17003360655738;3,5046254358836375;1,2449348376277596;0,9048511552379438;2,9944007830133623;-19,83784442622951;
59;00:59:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,808983606557;0;0;0;0;0;1,504084326950639;0;0;0,2738989186680869;-49,800647540983604;0,7438051180231334;0;0;0,3369140155042704;-24,8219327868852;0;0;0,894569716783884;0,6932565432889248;0,05983525042136284;0,6451018355252167;0;0,6670495288520213;-15,8653491803279;1,2830541928233985;-14,6377168852459;0;0;0;0;0;0;2,9226703632046505;0;0;0;0;0;0;0;0;0;0;0,9974313412336625;0;-25,5008737704918;0;0;3,46852754098361;0;0;0,4911629005636682;0;-0,227673278688525;-4,17003360655738;3,506499803607731;1,244996965183864;0,9049578802313504;2,995651449863031;-19,83603196721311;
60;01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,77137704918;0;0;0;0;0;1,50420066934173;0;0;0,2739107090419407;-49,800647540983604;0,7438633686448037;0;0;0,33695409926379755;-24,8219327868852;0;0;0,8951097531328571;0,6933377770676776;0,05987467695502469;0,6455232444279969;0;0,6671809239969891;-15,8588327868852;1,2830938586337646;-14,637597540983599;0;0;0;0;0;0;2,9293837395456177;0;0;0;0;0;0;0;0;0;0;0,9978602403903625;0;-25,5008737704918;0;0;3,47118442622951;0;0;0,49174880496099166;0;-0,227673278688525;-4,17003360655738;3,5079742066704402;1,2458995185080086;0,9057901251238107;2,9973297313370764;-19,83603196721311;
61;01:01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,77137704918;0;0;0;0;0;1,504590792938999;0;0;0,2739367677690396;-49,800647540983604;0,7440870364461312;0;0;0,3371106151441943;-24,8040360655738;0;0;0,8957887092144763;0,6942520006727345;0,05991172063944943;0,6469792980966694;0;0,6676555253193751;-15,8499114754098;1,2832607026002123;-14,57258901639344;0;0;0;0;0;0;2,93415427354924;0;0;0;0;0;0;0;0;0;0;0,9985130377973219;0;-25,5008737704918;0;0;3,47118442622951;0;0;0,49257887693787783;0;-0,227673278688525;-4,17003360655738;3,5119682810258004;1,2476229644332986;0,9058054431921648;3,0030828907679132;-19,83603196721311;
62;01:02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,77137704918;0;0;0;0;0;1,5051927799500897;0;0;0,2741580399588213;-49,800647540983604;0,7441465331647068;0;0;0,3373649367733109;-24,8040360655738;0;0;0,8979843287915622;0,6952354991566119;0,0599223434070064;0,6471653998103384;0;0,6677537931867779;-15,8489229508197;1,2833217552833838;-14,53477557377049;0;0;0;0;0;0;2,9392827804587007;0;0;0;0;0;0;0;0;0;0;0,9987148239032454;0;-25,4735131147541;0;0;3,47228934426229;0;0;0,4928307849487162;0;-0,227673278688525;-4,17003360655738;3,5143654640357815;1,248162062362336;0,9063469997490976;3,007711196589082;-19,83603196721311;
63;01:03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-147,425475409836;0;0;0;0;0;1,5056752385706311;0;0;0,27418839868614536;-49,800647540983604;0,7442281256433929;0;0;0,3373991847708411;-24,8040360655738;0;0;0,8982665936956334;0,6952895953183124;0,059933259533152955;0,6471810341199822;0;0,6678186222121164;-15,8468065573771;1,2833854015914505;-14,52000573770492;0;0;0;0;0;0;2,939297516289007;0;0;0;0;0;0;0;0;0;0;0,9992720894133557;0;-25,4735131147541;0;0;3,47228934426229;0;0;0,49299893026203717;0;-0,227673278688525;-4,17003360655738;3,5145209382017595;1,248793393888665;0,9064225905042103;3,009686658170334;-19,83603196721311;
