Inner Device Heat Gains.Time;Calender;Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Children Room Light Device (20W);Living Room Light (60W);Bedroom Light (200W);Kitchen Light (20W);Electric Kettle / Petra WK288 1.5L;CD/DVD Player / Philips DVDR 725 H;Phillips 32-9615;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Moulinex electronic 833;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Coffee Machine / Braun KF 580E;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Tefal Vario;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Microwave / Panasonic NN-CD757W;Miele H 5241 B;Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Laptop Sony Vaio SVE151G11M;Washing Machine / Bosch WFS 8000;Hair Dryer / Braun Satin Pro 2200 Ion Care;LED Lamp Globe E 14 Ambient 3W matt;Vacuum Cleaner FiF;Yamaha RX-V667;Liebherr CBP 4056-20A;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router / AVM FRITZ! Box Fon WLAN 7390;
704;11:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
705;11:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
706;11:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
707;11:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
708;11:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
709;11:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
710;11:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
711;11:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
712;11:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
713;11:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
714;11:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
715;11:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
716;11:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
717;11:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
718;11:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
719;11:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
720;12:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
721;12:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
722;12:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
723;12:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
724;12:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
725;12:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
726;12:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
727;12:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;0;5;5;5;
728;12:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
729;12:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
730;12:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
731;12:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
732;12:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
733;12:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
734;12:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
735;12:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
736;12:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
737;12:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
738;12:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
739;12:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
740;12:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
741;12:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
742;12:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
743;12:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
744;12:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
745;12:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
746;12:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
747;12:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
748;12:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
749;12:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
750;12:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
751;12:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
752;12:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
753;12:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
754;12:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
755;12:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
756;12:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
757;12:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
758;12:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
759;12:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
760;12:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
761;12:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
762;12:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
763;12:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
764;12:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
765;12:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
766;12:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
767;12:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
768;12:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
769;12:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
770;12:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
771;12:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
772;12:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
773;12:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
774;12:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
775;12:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
776;12:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
777;12:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
778;12:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
779;12:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
780;13:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
781;13:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
782;13:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
783;13:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
784;13:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
785;13:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
786;13:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
787;13:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
788;13:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
789;13:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
790;13:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
791;13:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
792;13:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
793;13:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
794;13:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
795;13:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
796;13:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
797;13:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
798;13:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
799;13:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
800;13:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
801;13:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
802;13:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
803;13:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
804;13:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
805;13:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
806;13:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
807;13:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
808;13:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
809;13:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
810;13:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
811;13:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
812;13:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
813;13:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
814;13:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
815;13:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
816;13:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
817;13:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
818;13:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
819;13:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
820;13:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
821;13:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
822;13:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
823;13:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
824;13:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
825;13:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
826;13:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
827;13:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
828;13:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
829;13:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
830;13:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
831;13:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
832;13:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
833;13:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
834;13:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
835;13:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
836;13:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
837;13:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
838;13:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
839;13:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
840;14:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
841;14:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
842;14:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
843;14:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
844;14:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
845;14:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
846;14:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
847;14:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
848;14:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
849;14:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
850;14:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
851;14:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
852;14:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
853;14:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
854;14:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
855;14:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
856;14:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
857;14:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
858;14:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
859;14:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
860;14:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
861;14:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
862;14:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
863;14:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
864;14:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
865;14:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
866;14:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
867;14:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
868;14:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
869;14:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
870;14:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
871;14:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
872;14:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
873;14:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
874;14:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
875;14:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
876;14:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
877;14:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
878;14:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
879;14:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
880;14:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
881;14:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
