Reactive.Time;Time span;Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Children Room Light Device (20W) [var];Living Room Light (60W) [var];Bedroom Light (200W) [var];Kitchen Light (20W) [var];Electric Kettle / Petra WK288 1.5L [var];CD/DVD Player / Philips DVDR 725 H [var];Phillips 32-9615 [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Moulinex electronic 833 [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Coffee Machine / Braun KF 580E [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Tefal Vario [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN-CD757W [var];Miele H 5241 B [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Laptop Sony Vaio SVE151G11M [var];Washing Machine / Bosch WFS 8000 [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Vacuum Cleaner FiF [var];Yamaha RX-V667 [var];Liebherr CBP 4056-20A [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router / AVM FRITZ! Box Fon WLAN 7390 [var];
81;01:21:00;0;0;0;0;0;0;0;0,274495518506747;0,8361997855046952;0,3431525165753871;0;0;0,34313068632683164;-14,6785098360656;0;0;0;0;0;6,075029599879785;0;0;0;-24,5873606557377;0;0;0;0;3,0557065243034573;0;0,5127446671144534;3,33918672131147;2,0169931034563215;
82;01:22:00;0;0;0;0;0;0;0;0,2745090736435112;0,8362823747417537;0,34341488225492445;0;0;0,343406015507983;-14,6785098360656;0;0;0;0;0;6,08003229086332;0;0;0;-24,5873606557377;0;0;0;0;3,0560339057304686;0;0,51301409474481;3,33918672131147;2,0207919568429547;
83;01:23:00;0;0;0;0;0;0;0;0,27460162387145487;0,8365169392182257;0,34425625971221274;0;0;0,343776957391824;-14,6785098360656;0;0;0;0;0;6,0817250647274514;0;0;0;-24,5873606557377;0;0;0;0;3,056498293722176;0;0,5132300771481487;3,33918672131147;2,0221247000550813;
84;01:24:00;0;0;0;0;0;0;0;0,2748328026464227;0,837063861182557;0,3444848519981515;0;0;0,3438346384648176;-14,6326606557377;0;0;0;0;0;6,0926804947376;0;0;0;-24,5873606557377;0;0;0;0;3,056737393602119;0;0,5133787959916494;3,33918672131147;2,0229324529542057;
85;01:25:00;0;0;0;0;0;0;0;0,2748348199522009;0,837128378196253;0,34463549362600854;0;0;0,3441017800619968;-14,6326606557377;0;0;0;0;0;6,092848946245929;0;0;0;-24,5838836065574;0;0;0;0;3,0570153211431963;0;0,5134058345264034;3,33918672131147;2,023898535097798;
86;01:26:00;0;0;0;0;0;0;0;0,27499582178920706;0,8375059955934321;0,3447602274833749;0;0;0,34442994794190374;-14,6326606557377;0;0;0;0;0;6,09300724733491;0;0;0;-24,5838836065574;0;0;0;0;3,0599863388673993;0;0,5134091641882256;3,33918672131147;2,0240744724614763;
87;01:27:00;0;0;0;0;0;0;0;0,2750144764325815;0,8375983263042512;0,34510612753165465;0;0;0,3447866745612811;-14,5981180327869;0;0;0;0;0;6,094461410852161;0;0;0;-24,5838836065574;0;0;0;0;3,061050232736196;0;0,5134225780199584;3,33918672131147;2,0241299470114473;
88;01:28:00;0;0;0;0;0;0;0;0,27503859886884147;0,8380506647556115;0,34521702544083094;0;0;0,34512630245882897;-14,5981180327869;0;0;0;0;0;6,100346085612474;0;0;0;-24,5838836065574;0;0;0;0;3,063207617662144;0;0,5134253709705124;3,33918672131147;2,0252034620883;
89;01:29:00;0;0;0;0;0;0;0;0,27511935637250984;0,8387428839594714;0,34525855442855524;0;0;0,3452538364902084;-14,5981180327869;0;0;0;0;0;6,100480393510395;0;0;0;-24,5838836065574;0;0;0;0;3,0694955947113294;0;0,513582942787842;3,33918672131147;2,0268674391806343;
90;01:30:00;0;0;0;0;0;0;0;0,2753249374286015;0,839304153509734;0,34568697680074945;0;0;0,3452751695669743;-14,5981180327869;0;0;0;0;0;6,103336328222313;0;0;0;-24,5838836065574;0;0;0;0;3,0711924563517012;0;0,5136277085476751;3,33918672131147;2,0286659970781438;
91;01:31:00;0;0;0;0;0;0;0;0,2753471300845339;0,8402922780184005;0,3457085312337554;0;0;0,3453319714242606;-12,4271313770492;0;0;0;0;0;6,104950844913825;0;0;0;-24,5838836065574;0;0;0;0;3,07122399362408;0;0,5138707205296745;3,33918672131147;2,0290901918726236;
92;01:32:00;0;0;0;0;0;0;0;0,27547415878447945;0,8405294226640505;0,3458574735318081;0;0;0,3457609566790701;-12,4271313770492;0;0;0;0;0;6,105963935230443;0;0;0;-24,5838836065574;0;0;0;0;3,072403835066077;0;0,5141152650020506;3,33918672131147;2,0326908198674927;
93;01:33:00;0;0;0;0;0;0;0;0,27567236767239506;0,84068341292125;0,3462277267302388;0;0;0,34580015956473376;-12,4271313770492;0;0;0;0;0;6,1081604378872685;0;0;0;-24,5838836065574;0;0;0;0;3,072926865815622;0;0,514542699216915;3,33918672131147;2,0334489462462693;
94;01:34:00;0;0;0;0;0;0;0;0,2756966518382896;0,841847696856396;0,34638153913901065;0;0;0,3459025017163861;-6,98498868852459;0;0;0;0;0;6,108941613292956;0;0;0;-24,5838836065574;0;0;0;0;3,074950816609924;0;0,5145900262902126;3,33918672131147;2,0346715392943393;
95;01:35:00;0;0;0;0;0;0;0;0,27589522152265417;0,8419613917152274;0,3469574564291104;0;0;0,34622944042376064;-6,98498868852459;0;0;0;0;0;6,111415568057893;0;0;0;-24,5838836065574;0;0;0;0;3,075431707049436;0;0,5146621246580915;3,33918672131147;2,036395718718238;
96;01:36:00;0;0;0;0;0;0;0;0,27608598397765577;0,8438074418932922;0,34696716852910986;0;0;0,3463052152162074;-6,98498868852459;0;0;0;0;0;6,112683664347808;0;0;0;-24,5838836065574;0;0;0;0;3,077260370414913;0;0,5146797664580263;3,33918672131147;2,0373487722768213;
97;01:37:00;0;0;0;0;0;0;0;0,27635097915295365;0,843930873003092;0,3471038083667619;0;0;0,34641629196297347;-6,98386295081967;0;0;0;0;0;6,115727446707804;0;0;0;-24,5838836065574;0;0;0;0;3,078391526981668;0;0,5151537441273928;3,33918672131147;2,037897874521157;
98;01:38:00;0;0;0;0;0;0;0;0,27635292177951537;0,843972579433165;0,3473063911158038;0;0;0,34655685819787224;-6,98386295081967;0;0;0;0;0;6,116984634705771;0;0;0;-24,5395901639344;0;0;0;0;3,079664995192776;0;0,5155081606410249;3,33918672131147;2,0383226111845487;
99;01:39:00;0;0;0;0;0;0;0;0,2763957248156873;0,8453012700667287;0,3473627505141173;0;0;0,34677253549995035;-6,98386295081967;0;0;0;0;0;6,118121761357691;0;0;0;-24,5395901639344;0;0;0;0;3,0809415342788387;0;0,5159507948754671;3,33918672131147;2,0384446923085444;
100;01:40:00;0;0;0;0;0;0;0;0,2764955410571113;0,845461338002567;0,3474942612448716;0;0;0,34688860200273514;-6,98386295081967;0;0;0;0;0;6,118553421550481;0;0;0;-24,5395901639344;0;0;0;0;3,0848123267035295;0;0,5162065779918877;3,33918672131147;2,038481557583604;
101;01:41:00;0;0;0;0;0;0;0;0,27657849966521975;0,8455795355105605;0,34811510230449744;0;0;0,3470874779427916;-6,98198131147541;0;0;0;0;0;6,121907369002636;0;0;0;-24,5395901639344;0;0;0;0;3,0861996268256537;0;0,5163639164788694;3,33918672131147;2,043043701680743;
102;01:42:00;0;0;0;0;0;0;0;0,2768316063874442;0,8462841693481257;0,3481830458278447;0;0;0,3475816267212911;-6,98198131147541;0;0;0;0;0;6,123100609943152;0;0;0;-24,5395901639344;0;0;0;0;3,0921426786105286;0;0,5175163674472023;3,33918672131147;2,0445262136051894;
103;01:43:00;0;0;0;0;0;0;0;0,27686755083731657;0,8463906013528856;0,3484647815315468;0;0;0,3476066646213032;-6,98198131147541;0;0;0;0;0;6,123945356799826;0;0;0;-24,5395901639344;0;0;0;0;3,092207658517714;0;0,5178062970441373;3,33918672131147;2,0445900023213883;
104;01:44:00;0;0;0;0;0;0;0;0,2769432817739341;0,8467719551351319;0,348531191476782;0;0;0,34779573237708045;-6,98198131147541;0;0;0;0;0;6,127915670246205;0;0;0;-24,5395901639344;0;0;0;0;3,0925182142779724;0;0,5178214391711256;3,33918672131147;2,0472425775369016;
105;01:45:00;0;0;0;0;0;0;0;0,27715909608186895;0,8475618198991244;0,3485710283620908;0;0;0,34804623275851676;-6,96079081967213;0;0;0;0;0;6,128359352897849;0;0;0;-24,5395901639344;0;0;0;0;3,093699446611303;0;0,5179032344939819;3,33918672131147;2,0474092706302365;
106;01:46:00;0;0;0;0;0;0;0;0,2772035516205277;0,8482540349418864;0,34863627433874056;0;0;0,34804734573054646;-6,96079081967213;0;0;0;0;0;6,130045201687886;0;0;0;-24,5395901639344;0;0;0;0;3,0944752717226507;0;0,5179167578996982;3,33918672131147;2,0505595331380455;
107;01:47:00;0;0;0;0;0;0;0;0,27720447710903257;0,848374959817222;0,34871350416835645;0;0;0,34807465223930395;-6,96079081967213;0;0;0;0;0;6,131747364254277;0;0;0;-24,5395901639344;0;0;0;0;3,0960362100017305;0;0,5180819211524135;3,33918672131147;2,050578860510338;
108;01:48:00;0;0;0;0;0;0;0;0,2772078207743731;0,8485685786981149;0,34876471015259375;0;0;0,3484845819458734;-6,96079081967213;0;0;0;0;0;6,133187916937836;0;0;0;-24,5395901639344;0;0;0;0;3,096563684745847;0;0,5182576802151012;3,33918672131147;2,0509045267296915;
109;01:49:00;0;0;0;0;0;0;0;0,277324789381142;0,8492740454038828;0,3487804126936453;0;0;0,34886407706024586;-6,96056442622951;0;0;0;0;0;6,1341637786958;0;0;0;-24,5395901639344;0;0;0;0;3,0968572178673366;0;0,5193133746494903;3,33918672131147;2,0515403418497837;
110;01:50:00;0;0;0;0;0;0;0;0,2777023304229948;0,849465298867129;0,3489340106326376;0;0;0,348879873631189;-6,96056442622951;0;0;0;0;0;6,14250679369777;0;0;0;-24,4187524590164;0;0;0;0;3,098182812739074;0;0,5203150238496195;3,33918672131147;2,051887793124156;
111;01:51:00;0;0;0;0;0;0;0;0,2778009293172554;0,8494886792640259;0,3492042781548086;0;0;0,3489384772268473;-6,96056442622951;0;0;0;0;0;6,1459416131280955;0;0;0;-24,4187524590164;0;0;0;0;3,1095770940690954;0;0,5205873397841734;3,33918672131147;2,0521123255322626;
112;01:52:00;0;0;0;0;0;0;0;0,2780502900570392;0,8514016765301997;0,3493847989694219;0;0;0,34932276350469305;-6,96056442622951;0;0;0;0;0;6,147313067139595;0;0;0;-24,4187524590164;0;0;0;0;3,1099475412466235;0;0,5206357352785629;3,33918672131147;2,0549698299865975;
113;01:53:00;0;0;0;0;0;0;0;0,2780794406378372;0,8514514877865524;0,34957909825611483;0;0;0,3497575697813826;-6,96056442622951;0;0;0;0;0;6,150302622859507;0;0;0;-24,4187524590164;0;0;0;0;3,111428936290008;0;0,5207309763001325;3,33918672131147;2,055369387378938;
114;01:54:00;0;0;0;0;0;0;0;0,27819281178253646;0,8518722718923423;0,34965829466155784;0;0;0,3498805911265973;-6,95422672131148;0;0;0;0;0;6,151902446082961;0;0;0;-24,4187524590164;0;0;0;0;3,114279625679342;0;0,5208328941601519;3,33918672131147;2,057000514476229;
115;01:55:00;0;0;0;0;0;0;0;0,2782080941245049;0,8524630916385469;0,3497672320986057;0;0;0,35001587908761284;-6,95422672131148;0;0;0;0;0;6,152008451370774;0;0;0;-24,4187524590164;0;0;0;0;3,1166236115715833;0;0,5209834564277911;3,33918672131147;2,05785838995385;
116;01:56:00;0;0;0;0;0;0;0;0,27853273629571945;0,8526570000220047;0,3498164815472008;0;0;0,35022109575852506;-6,95422672131148;0;0;0;0;0;6,165570570455125;0;0;0;-24,4187524590164;0;0;0;0;3,1177718044760647;0;0,5212799153872971;3,33918672131147;2,0583047061771835;
117;01:57:00;0;0;0;0;0;0;0;0,2786473666964696;0,8527177272934674;0,3498511318769727;0;0;0,3503720412582591;-6,95422672131148;0;0;0;0;0;6,165633406824247;0;0;0;-24,4187524590164;0;0;0;0;3,119241869649832;0;0,5215092794564902;3,33918672131147;2,0587411100407946;
118;01:58:00;0;0;0;0;0;0;0;0,27875197446329725;0,8533004199294656;0,350181191488533;0;0;0,3504643028930565;-6,95422672131148;0;0;0;0;0;6,16816195066373;0;0;0;-24,4187524590164;0;0;0;0;3,1197977426699235;0;0,5215748087022929;3,33918672131147;2,0617991876009087;
119;01:59:00;0;0;0;0;0;0;0;0,2788460198359655;0,8537115451770166;0,3501924294064015;0;0;0,35049835837116494;-6,95422672131148;0;0;0;0;0;6,174784879647248;0;0;0;-24,4187524590164;0;0;0;0;3,1219113866228922;0;0,5226516839658752;3,33918672131147;2,0619111961432366;
120;02:00:00;0;0;0;0;0;0;0;0,2790919984055493;0,8542788214789024;0,3502724292398416;0;0;0,3505288918309603;-6,95422672131148;0;0;0;0;0;6,178255130773333;0;0;0;-24,4187524590164;0;0;0;0;3,1225045333401074;0;0,5229057771947055;3,33918672131147;2,0628754703516945;
121;02:01:00;0;0;0;0;0;0;0;0,27909877694337865;0,85453731846471;0,3508275742520765;0;0;0,35059251433770877;-6,95422672131148;0;0;0;0;0;6,178462620741017;0;0;0;-24,3763885245902;0;0;0;0;3,123857301826865;0;0,5230294666822639;3,34716901639344;2,063627954090872;
122;02:02:00;0;0;0;0;0;0;0;0,2793160016699587;0,8548455465888752;0,351250394623001;0;0;0,3506094752518027;-6,95422672131148;0;0;0;0;0;6,17847328685252;0;0;0;-24,3763885245902;0;0;0;0;3,1250306572878723;0;0,5231137784756524;3,34716901639344;2,0646932171266;
123;02:03:00;0;0;0;0;0;0;0;0,27948244344574225;0,8562799732705275;0,35195348749481303;0;0;0,3511506064518573;-6,95422672131148;0;0;0;0;0;6,179376266386335;0;0;0;-24,1212868852459;0;0;0;0;3,1252160445363453;0;0,523487610389239;3,34716901639344;2,064848215546623;
124;02:04:00;0;0;0;0;0;0;0;0,27960432285031095;0,8565581597429418;0,35232039623499695;0;0;0,35169464515409576;-6,95422672131148;0;0;0;0;0;6,179725109151179;0;0;0;-24,1212868852459;0;0;0;0;3,1254285306743275;0;0,5235018140511789;3,34716901639344;2,066535150098388;
125;02:05:00;0;0;0;0;0;0;0;0,279656015986506;0,8573310035342382;0,3524966282207788;0;0;0,3517411803884919;-6,9513806557377;0;0;0;0;0;6,183210284565056;0;0;0;-24,1212868852459;0;0;0;0;3,125949784639521;0;0,5238655510409364;3,34716901639344;2,066744699233816;
126;02:06:00;0;0;0;0;0;0;0;0,27977913411740224;0,8581898189280708;0,3526368668558983;0;0;0,35183208125561893;-6,9513806557377;0;0;0;0;0;6,183856652294307;0;0;0;-24,1212868852459;0;0;0;0;3,126633715256379;0;0,5239429970621693;3,34716901639344;2,066842784806913;
127;02:07:00;0;0;0;0;0;0;0;0,2798724129834077;0,8582594504744218;0,3527844972712451;0;0;0,35207132164206295;-6,9513806557377;0;0;0;0;0;6,188339086142319;0;0;0;-24,1212868852459;0;0;0;0;3,127121267474986;0;0,5240422257210404;3,34716901639344;2,0678670584592944;
128;02:08:00;0;0;0;0;0;0;0;0,2799325238230355;0,8587617110495577;0,3531623977856012;0;0;0,35220694844010525;-6,9513806557377;0;0;0;0;0;6,191845930079177;0;0;0;-24,1212868852459;0;0;0;0;3,127300060151767;0;0,5244423910410233;3,34716901639344;2,0710813820511387;
129;02:09:00;0;0;0;0;0;0;0;0,28005411507832495;0,8588161261011376;0,35328017019795127;0;0;0,3523168221024174;-6,9513806557377;0;0;0;0;0;6,197342249766463;0;0;0;-24,1212868852459;0;0;0;0;3,130877604304984;0;0,5246168199713577;3,34716901639344;2,0717573780054024;
130;02:10:00;0;0;0;0;0;0;0;0,2804084092682059;0,8591980316782457;0,35329579714906784;0;0;0,3523709390390104;-6,9513806557377;0;0;0;0;0;6,209658091519321;0;0;0;-24,1212868852459;0;0;0;0;3,1314343628184322;0;0,5248965906340839;3,34716901639344;2,0732906960880886;
131;02:11:00;0;0;0;0;0;0;0;0,28049174238182295;0,8600907429462696;0,3535967150835081;0;0;0,35238293828292316;-6,9513806557377;0;0;0;0;0;6,214165219477832;0;0;0;-24,1212868852459;0;0;0;0;3,131686498477175;0;0,5250859558160631;3,34716901639344;2,0733971653764938;
132;02:12:00;0;0;0;0;0;0;0;0,28062068160420145;0,8601978921007147;0,35369608591081286;0;0;0,35239288659042933;-6,94533786885246;0;0;0;0;0;6,219394737797858;0;0;0;-24,1212868852459;0;0;0;0;3,1348190369891715;0;0,5252228903994183;3,34716901639344;2,0743610462217945;
133;02:13:00;0;0;0;0;0;0;0;0,28070334525608553;0,8611703350408537;0,3538013885243893;0;0;0,3526017884369161;-6,94533786885246;0;0;0;0;0;6,2226773888290206;0;0;0;-24,1212868852459;0;0;0;0;3,138605799259391;0;0,5253368568138436;3,34716901639344;2,0769601265538506;
134;02:14:00;0;0;0;0;0;0;0;0,28076269941091436;0,8613276130110614;0,3538911180866262;0;0;0,35266201988696266;-6,94533786885246;0;0;0;0;0;6,225387013898328;0;0;0;-24,0826459016393;0;0;0;0;3,1394540970028664;0;0,5253912628196206;3,34716901639344;2,0787944028773975;
135;02:15:00;0;0;0;0;0;0;0;0,28077594459667066;0,8616231378352345;0,35390045353890565;0;0;0,3530111781835571;-6,94533786885246;0;0;0;0;0;6,226762806140663;0;0;0;-24,0826459016393;0;0;0;0;3,13993727893383;0;0,5254585628362282;3,34716901639344;2,0802959204121803;
136;02:16:00;0;0;0;0;0;0;0;0,28096929910807844;0,8618250688321824;0,35404635041093524;0;0;0,35326278003548495;-6,93541409836066;0;0;0;0;0;6,2278565897133085;0;0;0;-24,0826459016393;0;0;0;0;3,140603297099918;0;0,5256878116904746;3,34716901639344;2,080627365823162;
137;02:17:00;0;0;0;0;0;0;0;0,28098627343015853;0,8623034731828401;0,35409256502034875;0;0;0,35331214211031636;-6,93541409836066;0;0;0;0;0;6,231110199074246;0;0;0;-24,0826459016393;0;0;0;0;3,1414184959150067;0;0,5256884301049077;3,34716901639344;2,0811454097981885;
138;02:18:00;0;0;0;0;0;0;0;0,28114275198414646;0,8627223476264235;0,3541247106482723;0;0;0,35350971835731115;-6,93541409836066;0;0;0;0;0;6,238071178528781;0;0;0;-24,0826459016393;0;0;0;0;3,1429612377791045;0;0,5258000486988197;3,34716901639344;2,0813717059240635;
139;02:19:00;0;0;0;0;0;0;0;0,2811887891128776;0,8627733845173565;0,3541432847090512;0;0;0,3536994672729037;-6,93541409836066;0;0;0;0;0;6,240270482958101;0;0;0;-24,0826459016393;0;0;0;0;3,1446091943774013;0;0,5258380123080553;3,34716901639344;2,0827077821836624;
140;02:20:00;0;0;0;0;0;0;0;0,28120780337442536;0,8628284856657272;0,3542313135870891;0;0;0,35385612669911237;-6,93131131147541;0;0;0;0;0;6,241625041905092;0;0;0;-24,0632180327869;0;0;0;0;3,145621618932375;0;0,5258706292538933;3,34716901639344;2,0828693456774836;
141;02:21:00;0;0;0;0;0;0;0;0,2812876477026269;0,8629729254067882;0,35424513855498374;0;0;0,35406993352309246;-6,93131131147541;0;0;0;0;0;6,24384822292207;0;0;0;-24,0632180327869;0;0;0;0;3,1458100701375997;0;0,5268184231431322;3,34716901639344;2,0836922492146077;
142;02:22:00;0;0;0;0;0;0;0;0,2815254413383207;0,8629887364611275;0,35425353598923554;0;0;0,3541295542631962;-6,93131131147541;0;0;0;0;0;6,246008042536248;0;0;0;-24,0632180327869;0;0;0;0;3,1463831002581752;0;0,5269585209080996;3,34716901639344;2,0845673797504314;
143;02:23:00;0;0;0;0;0;0;0;0,28152865695204193;0,8631968914632376;0,35426894702081935;0;0;0,3541431649710302;-6,93131131147541;0;0;0;0;0;6,24731559265256;0;0;0;-24,0632180327869;0;0;0;0;3,1474393435371835;0;0,5271992311951467;3,34716901639344;2,08583324704998;
144;02:24:00;0;0;0;0;0;0;0;0,28163377511637766;0,8633482095049495;0,3542834424773384;0;0;0,35424759657611943;-6,91160278688524;0;0;0;0;0;6,250304868166054;0;0;0;-24,0632180327869;0;0;0;0;3,1488078323137914;0;0,5272165315261541;3,34716901639344;2,088010666259029;
145;02:25:00;0;0;0;0;0;0;0;0,2816540567863001;0,8637577341420482;0,35428896895867895;0;0;0,3543609335132655;-6,91160278688524;0;0;0;0;0;6,251108038414124;0;0;0;-24,0632180327869;0;0;0;0;3,1518439980457793;0;0,5273098895255474;3,34716901639344;2,0881801386510555;
146;02:26:00;0;0;0;0;0;0;0;0,2817241832139178;0,8644493440515868;0,35440726180726817;0;0;0,3545389383309368;-6,91160278688524;0;0;0;0;0;6,25132955291327;0;0;0;-24,0632180327869;0;0;0;0;3,1532195251022284;0;0,5276427104450698;3,34716901639344;2,0883267317516183;
147;02:27:00;0;0;0;0;0;0;0;0,28185110014593695;0,8646521596910618;0,3544560112930337;0;0;0,3545726257166006;-6,91160278688524;0;0;0;0;0;6,253747530827027;0;0;0;-24,0632180327869;0;0;0;0;3,1542331148403115;0;0,5276554155195327;3,34716901639344;2,089589362696612;
148;02:28:00;0;0;0;0;0;0;0;0,281991072067948;0,8654429323848817;0,35446770506958686;0;0;0,35473323661308565;-6,91160278688524;0;0;0;0;0;6,254425186664647;0;0;0;-24,0632180327869;0;0;0;0;3,154622274857565;0;0,5279427050427118;3,34716901639344;2,090665916658888;
149;02:29:00;0;0;0;0;0;0;0;0,2820884971138776;0,8663456708572521;0,3545513529417376;0;0;0,35480174020754385;-6,91160278688524;0;0;0;0;0;6,264668980746869;0;0;0;-24,0632180327869;0;0;0;0;3,1550006681711493;0;0,5280735090152225;3,34716901639344;2,091123192150585;
150;02:30:00;0;0;0;0;0;0;0;0,2821941540276377;0,8668634507931731;0,3547159947388681;0;0;0,3548221964497303;-6,91160278688524;0;0;0;0;0;6,267019828413738;0;0;0;-24,0632180327869;0;0;0;0;3,1570464362450132;0;0,5282315589370655;3,34716901639344;2,0914391353484105;
151;02:31:00;0;0;0;0;0;0;0;0,28226276930833843;0,8674163327310664;0,3547865451331738;0;0;0,3548881639292356;-6,89638327868852;0;0;0;0;0;6,2690615305688;0;0;0;-24,0632180327869;0;0;0;0;3,1575643426462228;0;0,5283117633684589;3,34716901639344;2,091546496808245;
152;02:32:00;0;0;0;0;0;0;0;0,28242617921003255;0,8675463681018356;0,3547882429952715;0;0;0,3549263654283577;-6,89638327868852;0;0;0;0;0;6,26959972471307;0;0;0;-24,0252950819672;0;0;0;0;3,160365515232583;0;0,5283713978151242;3,34716901639344;2,0928637500502085;
153;02:33:00;0;0;0;0;0;0;0;0,28246137410521194;0,8676654335826783;0,3549003988971581;0;0;0,3550931623250655;-6,89638327868852;0;0;0;0;0;6,270983188633476;0;0;0;-24,0252950819672;0;0;0;0;3,1611795615693423;0;0,5284778958312436;3,34716901639344;2,095565418342081;
154;02:34:00;0;0;0;0;0;0;0;0,2825973626411472;0,8680172322754888;0,3549364968293855;0;0;0,35526830683445654;-6,89638327868852;0;0;0;0;0;6,272268573642921;0;0;0;-24,0252950819672;0;0;0;0;3,1612483622135326;0;0,5285364886783922;3,34716901639344;2,0956135682032526;
155;02:35:00;0;0;0;0;0;0;0;0,28292066434042507;0,8686423616262103;0,3550979776209622;0;0;0,3553825773716138;-6,89638327868852;0;0;0;0;0;6,272718534274848;0;0;0;-24,0252950819672;0;0;0;0;3,1617745877417107;0;0,5286531865701927;3,34716901639344;2,0968959514042145;
156;02:36:00;0;0;0;0;0;0;0;0,28292721161153706;0,8688158060908607;0,3551227996204909;0;0;0,35540593405340715;-6,89638327868852;0;0;0;0;0;6,273495797625252;0;0;0;-24,0252950819672;0;0;0;0;3,163239864894119;0;0,528691834946057;3,34716901639344;2,096945525163381;
157;02:37:00;0;0;0;0;0;0;0;0,28309889551278405;0,8689359113122636;0,3553311652317444;0;0;0,35541782984296233;-6,86588344262295;0;0;0;0;0;6,278214153987913;0;0;0;-23,9716360655738;0;0;0;0;3,1637905911056494;0;0,5287646843029798;3,34716901639344;2,098959356000546;
158;02:38:00;0;0;0;0;0;0;0;0,28315668009567063;0,8689462142681085;0,35546699252842784;0;0;0,3555031881402896;-6,86588344262295;0;0;0;0;0;6,279875802393264;0;0;0;-23,9716360655738;0;0;0;0;3,164575341650472;0;0,5291124165042932;3,34716901639344;2,0991037320274333;
159;02:39:00;0;0;0;0;0;0;0;0,2833774447280133;0,8690241712116785;0,3557147135420472;0;0;0,3556344896695704;-6,86588344262295;0;0;0;0;0;6,283185694758101;0;0;0;-23,9716360655738;0;0;0;0;3,1646244497291574;0;0,5291147398385149;3,34716901639344;2,0999770987043016;
160;02:40:00;0;0;0;0;0;0;0;0,283395397229279;0,8695276333124259;0,3558392626508652;0;0;0,35569208172025907;-6,86588344262295;0;0;0;0;0;6,283412398450613;0;0;0;-23,9716360655738;0;0;0;0;3,1664532038780298;0;0,5292384815721962;3,34716901639344;2,100197896760524;
161;02:41:00;0;0;0;0;0;0;0;0,2837760239162637;0,8697280553373486;0,3558857891937507;0;0;0,35570690050447545;-6,86588344262295;0;0;0;0;0;6,28463477941005;0;0;0;-23,9317983606557;0;0;0;0;3,166681699699107;0;0,529338258745709;3,34716901639344;2,100849732845453;
162;02:42:00;0;0;0;0;0;0;0;0,28381028150780163;0,8697808219824804;0,35600113924771737;0;0;0,355887147051218;-6,86588344262295;0;0;0;0;0;6,286272231416762;0;0;0;-23,9317983606557;0;0;0;0;3,16720333739292;0;0,5293434557175374;3,34716901639344;2,1013144920053;
163;02:43:00;0;0;0;0;0;0;0;0,28384100131842105;0,87050116010421;0,3562429788414913;0;0;0,35594621440986535;-6,86588344262295;0;0;0;0;0;6,2909024778034315;0;0;0;-23,9317983606557;0;0;0;0;3,168603364152615;0;0,5293793692680097;3,34716901639344;2,1014040578842192;
