Apparent.Time;Time span;Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Children Room Light Device (20W) [VA];Living Room Light (60W) [VA];Bedroom Light (200W) [VA];Kitchen Light (20W) [VA];Electric Kettle / Petra WK288 1.5L [VA];CD/DVD Player / Philips DVDR 725 H [VA];Phillips 32-9615 [VA];SAT Receiver / Kathrein UFS913 [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Moulinex electronic 833 [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Coffee Machine / Braun KF 580E [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Tefal Vario [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN-CD757W [VA];Miele H 5241 B [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Laptop Sony Vaio SVE151G11M [VA];Washing Machine / Bosch WFS 8000 [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];LED Lamp Globe E 14 Ambient 3W matt [VA];Vacuum Cleaner FiF [VA];Yamaha RX-V667 [VA];Liebherr CBP 4056-20A [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router / AVM FRITZ! Box Fon WLAN 7390 [VA];
87;01:27:00;0;0;0;0;0;0;0;0,8807512076164372;2,682461472426613;1,1052241413693351;0;0;1,1042010730818657;0;0;0;0;0;0;19,517897083122065;0;0;0;3,8000000000000003;0;0;0;0;9,803206449453578;0;1,644268190803686;4,31627770491803;6,482403829530642;
88;01:28:00;0;0;0;0;0;0;0;0,880828461240109;2,6839101148488402;1,10557929891848;0;0;1,1052887528461668;0;0;0;0;0;0;19,53674312522431;0;0;0;3,8000000000000003;0;0;0;0;9,810115610758357;0;1,6442771354040033;4,31627770491803;6,485841829277408;
89;01:29:00;0;0;0;0;0;0;0;0,8810870922394756;2,6861269905116902;1,1057122981211538;0;0;1,105697188626009;0;0;0;0;0;0;19,53717325473902;0;0;0;3,8000000000000003;0;0;0;0;9,830253253879455;0;1,6447817690880175;4,31627770491803;6,491170820872798;
90;01:30:00;0;0;0;0;0;0;0;0,8817454785388605;2,6879244916491016;1,1070843477913188;0;0;1,105765509149959;0;0;0;0;0;0;19,54631956579517;0;0;0;3,8000000000000003;0;0;0;0;9,835687560314163;0;1,6449251342575326;4,31627770491803;6,496930815985592;
91;01:31:00;0;0;0;0;0;0;0;0,8818165519193103;2,6910890227151483;1,10715337722259;0;0;1,105947420680758;0;0;0;0;0;0;19,551490157337152;0;0;0;3,8000000000000003;0;0;0;0;9,835788560418203;0;1,6457033954581342;4,31627770491803;6,498289326571468;
92;01:32:00;0;0;0;0;0;0;0;0,8822233693433613;2,6918484934010025;1,1076303743268034;0;0;1,1073212730180029;0;0;0;0;0;0;19,554734642977913;0;0;0;3,8000000000000003;0;0;0;0;9,839567077056;0;1,6464865645558309;4,31627770491803;6,509820564838614;
93;01:33:00;0;0;0;0;0;0;0;0,8828581458091549;2,692341656912789;1,1088161335489062;0;0;1,1074468227321062;0;0;0;0;0;0;19,56176908128322;0;0;0;3,8000000000000003;0;0;0;0;9,841242116022157;0;1,6478554495898179;4,31627770491803;6,512248512386303;
94;01:34:00;0;0;0;0;0;0;0;0,8829359173821828;2,696070349653586;1,1093087274898852;0;0;1,1077745799281167;0;0;0;0;0;0;19,56427084479343;0;0;0;3,8000000000000003;0;0;0;0;9,847723946103836;0;1,6480070175272605;4,31627770491803;6,51616394373915;
95;01:35:00;0;0;0;0;0;0;0;0,883571849321362;2,6964344646104217;1,1111531389380471;0;0;1,108821621760503;0;0;0;0;0;0;19,57219384097557;0;0;0;3,8000000000000003;0;0;0;0;9,849264028069067;0;1,6482379170980768;4,31627770491803;6,521685737098703;
96;01:36:00;0;0;0;0;0;0;0;0,8841827781160565;2,702346556747323;1,1111842425508967;0;0;1,109064295312892;0;0;0;0;0;0;19,576254999330594;0;0;0;3,8000000000000003;0;0;0;0;9,855120437841963;0;1,648294416075144;4,31627770491803;6,52473795123497;
97;01:37:00;0;0;0;0;0;0;0;0,8850314418798106;2,70274185266201;1,1116218402496858;0;0;1,1094200256006985;0;0;0;0;0;0;19,5860029043284;0;0;0;3,8000000000000003;0;0;0;0;9,858743038095943;0;1,6498123594579541;4,31627770491803;6,526496485807683;
98;01:38:00;0;0;0;0;0;0;0;0,8850376632639079;2,702875420134998;1,1122706242816225;0;0;1,109870197834332;0;0;0;0;0;0;19,590029128190412;0;0;0;3,8000000000000003;0;0;0;0;9,862821400367427;0;1,6509474006980729;4,31627770491803;6,527856731762928;
99;01:39:00;0;0;0;0;0;0;0;0,8851747426870972;2,7071306356976117;1,1124511188096526;0;0;1,1105609179983207;0;0;0;0;0;0;19,5936708480187;0;0;0;3,8000000000000003;0;0;0;0;9,86690959730965;0;1,6523649647535164;4,31627770491803;6,528247704262926;
100;01:40:00;0;0;0;0;0;0;0;0,885494410496277;2,7076432633585945;1,1128722902200774;0;0;1,1109326282945116;0;0;0;0;0;0;19,59505326701355;0;0;0;3,8000000000000003;0;0;0;0;9,879306054204221;0;1,653184126317655;4,31627770491803;6,528365767631622;
101;01:41:00;0;0;0;0;0;0;0;0,8857600906714498;2,7080217983333825;1,114860572873763;0;0;1,1115695410368611;0;0;0;0;0;0;19,60579449528301;0;0;0;3,8000000000000003;0;0;0;0;9,883748970350807;0;1,6536880127465121;4,31627770491803;6,542976321864974;
102;01:42:00;0;0;0;0;0;0;0;0,8865706809143591;2,71027843264374;1,1150781662928952;0;0;1,1131520836689845;0;0;0;0;0;0;19,609615924659998;0;0;0;3,8000000000000003;0;0;0;0;9,902781968556408;0;1,6573788096647128;4,31627770491803;6,547724159814088;
103;01:43:00;0;0;0;0;0;0;0;0,8866857952823111;2,7106192878522997;1,1159804426547912;0;0;1,1132322691230663;0;0;0;0;0;0;19,612321279751836;0;0;0;3,8000000000000003;0;0;0;0;9,902990070807848;0;1,6583073274865259;4,31627770491803;6,547928447201258;
104;01:44:00;0;0;0;0;0;0;0;0,886928328383641;2,7118405973942536;1,1161931246932872;0;0;1,1138377705366;0;0;0;0;0;0;19,62503645899576;0;0;0;3,8000000000000003;0;0;0;0;9,903984645218722;0;1,6583558211033123;4,31627770491803;6,556423486643044;
105;01:45:00;0;0;0;0;0;0;0;0,8876194873175276;2,71437018912253;1,116320704831244;0;0;1,1146400138087376;0;0;0;0;0;0;19,626457380673422;0;0;0;3,8000000000000003;0;0;0;0;9,907767616273745;0;1,6586177757840899;4,31627770491803;6,556957331788799;
106;01:46:00;0;0;0;0;0;0;0;0,8877618589841642;2,716587051459202;1,116529659186927;0;0;1,1146435781718644;0;0;0;0;0;0;19,631856417760286;0;0;0;3,8000000000000003;0;0;0;0;9,91025224512886;0;1,6586610853438997;4,31627770491803;6,567046246176337;
107;01:47:00;0;0;0;0;0;0;0;0,8877648229194773;2,7169743209999337;1,1167769925876285;0;0;1,1147310289885486;0;0;0;0;0;0;19,637307700744934;0;0;0;3,8000000000000003;0;0;0;0;9,915251248425514;0;1,6591900310785745;4,31627770491803;6,567108143305198;
108;01:48:00;0;0;0;0;0;0;0;0,8877755312186357;2,717594397678717;1,1169409829820223;0;0;1,116043854730605;0;0;0;0;0;0;19,64192116157848;0;0;0;3,8000000000000003;0;0;0;0;9,916940519564598;0;1,6597529105630286;4,31627770491803;6,5681511099144325;
109;01:49:00;0;0;0;0;0;0;0;0,888150130559737;2,719853699302029;1,1169912713601948;0;0;1,1172592117714553;0;0;0;0;0;0;19,645046420411912;0;0;0;3,8000000000000003;0;0;0;0;9,917880577901094;0;1,6631338385782495;4,31627770491803;6,570187347941268;
110;01:50:00;0;0;0;0;0;0;0;0,8893592295600876;2,7204662005815976;1,117483178448177;0;0;1,1173098012862868;0;0;0;0;0;0;19,671765452200585;0;0;0;3,8000000000000003;0;0;0;0;9,922125879091189;0;1,6663416833217897;4,31627770491803;6,571300082563316;
111;01:51:00;0;0;0;0;0;0;0;0,8896749987381911;2,7205410777774044;1,1183487272353512;0;0;1,1174974829978688;0;0;0;0;0;0;19,68276567808122;0;0;0;3,8000000000000003;0;0;0;0;9,958616783757432;0;1,6672137922788264;4,31627770491803;6,572019161762907;
112;01:52:00;0;0;0;0;0;0;0;0,8904735922360519;2,7266675721867357;1,1189268565306996;0;0;1,11872818404195;0;0;0;0;0;0;19,68715784605902;0;0;0;3,8000000000000003;0;0;0;0;9,959803164209829;0;1,6673687819022078;4,31627770491803;6,581170500018156;
113;01:53:00;0;0;0;0;0;0;0;0,8905669488097627;2,7268270958771055;1,1195491122519754;0;0;1,1201206785689335;0;0;0;0;0;0;19,696732086821562;0;0;0;3,8000000000000003;0;0;0;0;9,96454742527689;0;1,667673797281217;4,32007819672131;6,582450107769649;
114;01:54:00;0;0;0;0;0;0;0;0,890930027051672;2,7281746835173184;1,1198027437358071;0;0;1,1205146621866906;0;0;0;0;0;0;19,701855621605286;0;0;0;3,8000000000000003;0;0;0;0;9,973676937856608;0;1,6680001956565103;4,32007819672131;6,587673895183863;
115;01:55:00;0;0;0;0;0;0;0;0,8909789697157765;2,730066821021145;1,1201516227493018;0;0;1,1209479304152798;0;0;0;0;0;0;19,702195110225905;0;0;0;3,8000000000000003;0;0;0;0;9,981183700526003;0;1,6684823808155058;4,32007819672131;6,590421295512385;
116;01:56:00;0;0;0;0;0;0;0;0,8920186567462537;2,730687824850154;1,1203093472148908;0;0;1,1216051497481438;0;0;0;0;0;0;19,745628652039144;0;0;0;3,8000000000000003;0;0;0;0;9,984860860726137;0;1,6694318093327993;4,32007819672131;6,591850651369498;
117;01:57:00;0;0;0;0;0;0;0;0,8923857678350948;2,7308823077674527;1,120420317081593;0;0;1,122088562232096;0;0;0;0;0;0;19,745829889474727;0;0;0;3,8000000000000003;0;0;0;0;9,989568837171108;0;1,6701663622317815;4,32007819672131;6,593248262269366;
118;01:58:00;0;0;0;0;0;0;0;0,8927207808066105;2,732748417688217;1,1214773538064884;0;0;1,122384035937039;0;0;0;0;0;0;19,753927710611364;0;0;0;3,8000000000000003;0;0;0;0;9,991349055580255;0;1,6703762237747941;4,32007819672131;6,603041948547244;
119;01:59:00;0;0;0;0;0;0;0;0,8930219670445961;2,7340650722256767;1,1215133439473064;0;0;1,122493100753768;0;0;0;0;0;0;19,775138058429622;0;0;0;3,8000000000000003;0;0;0;0;9,998118133660057;0;1,67382498473151;4,32007819672131;6,603400662969111;
120;02:00:00;0;0;0;0;0;0;0;0,8938097289290575;2,7358818103640443;1,121769548459976;0;0;1,122590886084694;0;0;0;0;0;0;19,786251756550822;0;0;0;3,8000000000000003;0;0;0;0;10,000017723435322;0;1,6746387343240494;4,32007819672131;6,606488811944355;
121;02:01:00;0;0;0;0;0;0;0;0,8938314376240196;2,736709663266075;1,1235474353780415;0;0;1,1227946411756158;0;0;0;0;0;0;19,78691625625999;0;0;0;3,8000000000000003;0;0;0;0;10,004350049841525;0;1,6750348577098058;4,32007819672131;6,608898688582812;
122;02:02:00;0;0;0;0;0;0;0;0,8945271135125813;2,7376967832755428;1,124901544285788;0;0;1,12284895957283;0;0;0;0;0;0;19,786950415154852;0;0;0;3,8000000000000003;0;0;0;0;10,00810779471609;0;1,675304871546192;4,32007819672131;6,61231026064737;
123;02:03:00;0;0;0;0;0;0;0;0,8950601537980265;2,7422906252015773;1,1271532435561233;0;0;1,1245819663734513;0;0;0;0;0;0;19,789842264068323;0;0;0;3,8000000000000003;0;0;0;0;10,00870150907283;0;1,6765020918293125;4,32007819672131;6,61280665286419;
124;02:04:00;0;0;0;0;0;0;0;0,8954504802788354;2,743181534926402;1,1283282919397355;0;0;1,1263242846332107;0;0;0;0;0;0;19,79095945502638;0;0;0;3,8000000000000003;0;0;0;0;10,009382009332514;0;1,6765475799525869;4,32007819672131;6,618209167171474;
125;02:05:00;0;0;0;0;0;0;0;0,8956160308081017;2,745656615916003;1,1288926859902286;0;0;1,1264733166566254;0;0;0;0;0;0;19,8021209491206;0;0;0;3,8000000000000003;0;0;0;0;10,011051358034715;0;1,6777124706053967;4,32007819672131;6,6188802614952245;
126;02:06:00;0;0;0;0;0;0;0;0,8960103243881086;2,7484070263854785;1,129341809064905;0;0;1,126764432417272;0;0;0;0;0;0;19,804190982543883;0;0;0;3,8000000000000003;0;0;0;0;10,013241688974881;0;1,6779604963733883;4,32007819672131;6,619194386729924;
127;02:07:00;0;0;0;0;0;0;0;0,8963090558401584;2,748630025804754;1,1298146047820046;0;0;1,12753061484521;0;0;0;0;0;0;19,818546259676594;0;0;0;3,8000000000000003;0;0;0;0;10,014803105707863;0;1,6782782824123799;4,32007819672131;6,622474687708864;
128;02:08:00;0;0;0;0;0;0;0;0,8965015645956238;2,750238546977266;1,1310248550157211;0;0;1,1279649682207502;0;0;0;0;0;0;19,829777148582426;0;0;0;3,8000000000000003;0;0;0;0;10,015375700532799;0;1,6795598370904934;4,32007819672131;6,632768761758747;
129;02:09:00;0;0;0;0;0;0;0;0,8968909682601905;2,7504128146122397;1,131402028594897;0;0;1,1283168455547072;0;0;0;0;0;0;19,847379459067383;0;0;0;3,8000000000000003;0;0;0;0;10,026833011341015;0;1,6801184567421863;4,32007819672131;6,634933681441465;
130;02:10:00;0;0;0;0;0;0;0;0,8980256177507808;2,7516358913120436;1,1314520748915349;0;0;1,1284901584576317;0;0;0;0;0;0;19,886821719116195;0;0;0;3,8000000000000003;0;0;0;0;10,02861606559849;0;1,6810144399364095;4,32007819672131;6,639844229316997;
131;02:11:00;0;0;0;0;0;0;0;0,8982924973034673;2,7544948554566373;1,1324157835573099;0;0;1,1285285867931278;0;0;0;0;0;0;19,90125608069539;0;0;0;3,8000000000000003;0;0;0;0;10,029423545949347;0;1,6816208938761155;4,32007819672131;6,640185203928781;
132;02:12:00;0;0;0;0;0;0;0;0,898705433296118;2,7548380073822987;1,1327340248996778;0;0;1,1285604468754167;0;0;0;0;0;0;19,9180039429729;0;0;0;3,8000000000000003;0;0;0;0;10,039455698122335;0;1,6820594355166103;4,32007819672131;6,643272093133704;
133;02:13:00;0;0;0;0;0;0;0;0,8989701688553776;2,7579523172360036;1,1330712631617348;0;0;1,1292294682155049;0;0;0;0;0;0;19,92851683995703;0;0;0;3,8000000000000003;0;0;0;0;10,051583043146914;0;1,6824244201473644;4,32007819672131;6,651595811836969;
134;02:14:00;0;0;0;0;0;0;0;0,8991602542800456;2,758456009856075;1,1333586277445895;0;0;1,129422363233444;0;0;0;0;0;0;19,937194585154074;0;0;0;3,8000000000000003;0;0;0;0;10,05429977017771;0;1,682598658812584;4,32007819672131;6,657470197462127;
135;02:15:00;0;0;0;0;0;0;0;0,8992026728228849;2,7594024467460434;1,1333885251193585;0;0;1,1305405647018318;0;0;0;0;0;0;19,941600646589762;0;0;0;3,8000000000000003;0;0;0;0;10,055847190788853;0;1,6828141913607926;4,32007819672131;6,662278902077142;
136;02:16:00;0;0;0;0;0;0;0;0,8998219028417173;2,7600491435007886;1,1338557690546391;0;0;1,1313463355026947;0;0;0;0;0;0;19,945103557472763;0;0;0;3,8000000000000003;0;0;0;0;10,057980155975578;0;1,6835483752766411;4,32007819672131;6,663340376912096;
137;02:17:00;0;0;0;0;0;0;0;0,8998762641788527;2,7615812636096515;1,1340037742563234;0;0;1,1315044206609097;0;0;0;0;0;0;19,955523446676164;0;0;0;3,8000000000000003;0;0;0;0;10,060590881600463;0;1,68355035578787;4,32007819672131;6,664999445418311;
138;02:18:00;0;0;0;0;0;0;0;0,9003773966180563;2,7629227354361947;1,1341067226573691;0;0;1,13213717105425;0;0;0;0;0;0;19,977816422450758;0;0;0;3,8000000000000003;0;0;0;0;10,06553160973038;0;1,683907821375339;4,32007819672131;6,665724173035303;
139;02:19:00;0;0;0;0;0;0;0;0,9005248334266602;2,7630861842986154;1,134166207258593;0;0;1,132744853925057;0;0;0;0;0;0;19,984859833609203;0;0;0;3,8000000000000003;0;0;0;0;10,070809294683103;0;1,6840294022285125;4,32007819672131;6,670003041531152;
140;02:20:00;0;0;0;0;0;0;0;0,9005857277986126;2,7632626492018386;1,134448125293028;0;0;1,133246565618956;0;0;0;0;0;0;19,989197894077243;0;0;0;3,8000000000000003;0;0;0;0;10,0740516481802;0;1,6841338600549085;4,32007819672131;6,67052045881091;
141;02:21:00;0;0;0;0;0;0;0;0,9008414342959468;2,763725226583282;1,1344924006247357;0;0;1,1339312954588534;0;0;0;0;0;0;19,996317771513706;0;0;0;3,8000000000000003;0;0;0;0;10,074655175051701;0;1,6871692297683398;4,32007819672131;6,673155859294097;
142;02:22:00;0;0;0;0;0;0;0;0,901602983413352;2,7637758624821034;1,1345192939376043;0;0;1,1341222346396795;0;0;0;0;0;0;20,003234730061113;0;0;0;3,8000000000000003;0;0;0;0;10,076490340157351;0;1,6876179016974688;4,32007819672131;6,675958520034894;
143;02:23:00;0;0;0;0;0;0;0;0,9016132816191225;2,764442492005967;1,1345686487383193;0;0;1,1341658237900283;0;0;0;0;0;0;20,007422241783768;0;0;0;3,8000000000000003;0;0;0;0;10,079873025882083;0;1,6883887915748037;4,32007819672131;6,680012539907674;
144;02:24:00;0;0;0;0;0;0;0;0,9019499291708517;2,7649270975791014;1,1346150713521383;0;0;1,1345002725924649;0;0;0;0;0;0;20,016995585167574;0;0;0;3,8000000000000003;0;0;0;0;10,084255697508107;0;1,6884441969760924;4,32007819672131;6,686985862267769;
145;02:25:00;0;0;0;0;0;0;0;0,902014882498067;2,7662386260606278;1,1346327702572205;0;0;1,1348632412825275;0;0;0;0;0;0;20,019567788547867;0;0;0;3,8000000000000003;0;0;0;0;10,093979209774297;0;1,688743181857808;4,32007819672131;6,687528608292891;
146;02:26:00;0;0;0;0;0;0;0;0,9022394668058142;2,768453550419982;1,1350116105662793;0;0;1,1354333129389698;0;0;0;0;0;0;20,020277202703657;0;0;0;3,8000000000000003;0;0;0;0;10,09838442193546;0;1,689809061845625;4,32007819672131;6,687998081943966;
147;02:27:00;0;0;0;0;0;0;0;0,902645926286031;2,769103080298221;1,135167733869371;0;0;1,135541198916427;0;0;0;0;0;0;20,028020929489085;0;0;0;3,8000000000000003;0;0;0;0;10,10163050700496;0;1,6898497506479786;4,32007819672131;6,692041737187146;
148;02:28:00;0;0;0;0;0;0;0;0,9030941951951545;2,771635579729038;1,1352051839263804;0;0;1,13605556544313;0;0;0;0;0;0;20,030191165052948;0;0;0;3,8000000000000003;0;0;0;0;10,102876816506912;0;1,690769813467063;4,32007819672131;6,69548946915616;
149;02:29:00;0;0;0;0;0;0;0;0,9034062050499364;2,774526656628028;1,1354730715131247;0;0;1,1362749525253217;0;0;0;0;0;0;20,062997561739863;0;0;0;3,8000000000000003;0;0;0;0;10,10408864496124;0;1,6911887214396335;4,32007819672131;6,696953922761476;
150;02:30:00;0;0;0;0;0;0;0;0,9037445779806791;2,7761848795323547;1,136000347253398;0;0;1,1363404649312239;0;0;0;0;0;0;20,07052629967532;0;0;0;3,8000000000000003;0;0;0;0;10,110640346256865;0;1,6916948862835084;4,32007819672131;6,697965750780978;
151;02:31:00;0;0;0;0;0;0;0;0,9039643227451076;2,777955518812096;1,1362262893412058;0;0;1,1365517299453112;0;0;0;0;0;0;20,077064979609517;0;0;0;3,8000000000000003;0;0;0;0;10,112298974174255;0;1,6919517460340283;4,32007819672131;6,69830958262804;
152;02:32:00;0;0;0;0;0;0;0;0,9044876532625428;2,778371965289108;1,1362317268516682;0;0;1,1366740726558513;0;0;0;0;0;0;20,078788580303733;0;0;0;3,8000000000000003;0;0;0;0;10,12126990606912;0;1,6921427291109825;4,32007819672131;6,702528169222629;
153;02:33:00;0;0;0;0;0;0;0;0,9046003671343115;2,7787532800016934;1,136590913201817;0;0;1,137208250238456;0;0;0;0;0;0;20,08321921077234;0;0;0;3,8000000000000003;0;0;0;0;10,123876940809462;0;1,6924837957250847;4,32007819672131;6,711180432338054;
154;02:34:00;0;0;0;0;0;0;0;0,905035878998271;2,779879937505509;1,136706519106692;0;0;1,1377691615772139;0;0;0;0;0;0;20,087335737342165;0;0;0;3,8000000000000003;0;0;0;0;10,124097279212158;0;1,6926714430138865;4,32007819672131;6,711334635305561;
155;02:35:00;0;0;0;0;0;0;0;0,9060712730828192;2,7818819536819173;1,1372236715272952;0;0;1,1381351201802;0;0;0;0;0;0;20,088776764647672;0;0;0;3,8000000000000003;0;0;0;0;10,125782549658403;0;1,6930451753732254;4,32007819672131;6,715441548394375;
156;02:36:00;0;0;0;0;0;0;0;0,9060922411315316;2,782437420520161;1,137303165546461;0;0;1,1382099214268917;0;0;0;0;0;0;20,091265999554082;0;0;0;3,8000000000000003;0;0;0;0;10,13047519216296;0;1,69316894923472;4,32007819672131;6,715600311485026;
157;02:37:00;0;0;0;0;0;0;0;0,9066420696544264;2,7828220650674726;1,1379704695593909;0;0;1,138248018443282;0;0;0;0;0;0;20,106376833421034;0;0;0;3,8000000000000003;0;0;0;0;10,13223892759305;0;1,6934022538953186;4,32007819672131;6,722049731765646;
158;02:38:00;0;0;0;0;0;0;0;0,9068271284259469;2,782855060933436;1,138405465044476;0;0;1,1385213837745412;0;0;0;0;0;0;20,111698367249474;0;0;0;3,8000000000000003;0;0;0;0;10,13475214071185;0;1,6945158882036166;4,32007819672131;6,722512105098428;
159;02:39:00;0;0;0;0;0;0;0;0,9075341410859967;2,7831047229624395;1,1391988072158679;0;0;1,1389418852040516;0;0;0;0;0;0;20,12229850632297;0;0;0;3,8000000000000003;0;0;0;0;10,134909412431385;0;1,6945233288280082;4,32007819672131;6,725309116969664;
160;02:40:00;0;0;0;0;0;0;0;0,9075916351036738;2,7847170920965096;1,1395976835929296;0;0;1,1391263273790642;0;0;0;0;0;0;20,12302453919783;0;0;0;3,8000000000000003;0;0;0;0;10,140766112943831;0;1,6949196195352692;4,32007819672131;6,726016236671798;
161;02:41:00;0;0;0;0;0;0;0;0,90881061607719;2,7853589562731647;1,1397466877812334;0;0;1,1391737854702284;0;0;0;0;0;0;20,12693929132345;0;0;0;3,8000000000000003;0;0;0;0;10,141497885223458;0;1,6952391622269987;4,32007819672131;6,728103782849062;
162;02:42:00;0;0;0;0;0;0;0;0,9089203281749255;2,785527944782513;1,1401161036048932;0;0;1,1397510364054209;0;0;0;0;0;0;20,13218333465903;0;0;0;3,8000000000000003;0;0;0;0;10,143168462840766;0;1,695255805857084;4,32007819672131;6,729592203373668;
163;02:43:00;0;0;0;0;0;0;0;0,9090187103061201;2,787834873053473;1,1408906101582532;0;0;1,1399402033472277;0;0;0;0;0;0;20,147011990770235;0;0;0;3,8000000000000003;0;0;0;0;10,147652136846919;0;1,6953708212677583;4,32007819672131;6,729879043750373;
164;02:44:00;0;0;0;0;0;0;0;0,909903462997349;2,78976654333323;1,1414429739577368;0;0;1,1405976254617403;0;0;0;0;0;0;20,150242001142168;0;0;0;3,8000000000000003;0;0;0;0;10,157645676325233;0;1,6957751883676788;4,32007819672131;6,738228878120174;
165;02:45:00;0;0;0;0;0;0;0;0,9101318543456822;2,790070514525071;1,1415845751998996;0;0;1,1411763477304149;0;0;0;0;0;0;20,153522841107197;0;0;0;3,8000000000000003;0;0;0;0;10,159821839231496;0;1,6959906393780615;4,32007819672131;6,739183318040828;
166;02:46:00;0;0;0;0;0;0;0;0,9102589694455184;2,7909151145514097;1,1425287626659368;0;0;1,141817608559663;0;0;0;0;0;0;20,15411336688889;0;0;0;3,8000000000000003;0;0;0;0;10,170206066320528;0;1,6961922958678939;4,32007819672131;6,739844147327628;
167;02:47:00;0;0;0;0;0;0;0;0,9102806938810036;2,7909415058642657;1,1425445854929557;0;0;1,1418546347712446;0;0;0;0;0;0;20,159612318744554;0;0;0;3,8000000000000003;0;0;0;0;10,174082271976896;0;1,6962054798871222;4,32007819672131;6,739957373101528;
168;02:48:00;0;0;0;0;0;0;0;0,9103028049331263;2,791579921067846;1,1426544763850834;0;0;1,1422217911942283;0;0;0;0;0;0;20,16184909597193;0;0;0;3,8000000000000003;0;0;0;0;10,17440741735203;0;1,6964734385312692;4,32007819672131;6,741621093597178;
169;02:49:00;0;0;0;0;0;0;0;0,9111304253020253;2,792674069128222;1,1430038870717487;0;0;1,1427497711428967;0;0;0;0;0;0;20,165038169298075;0;0;0;3,8000000000000003;0;0;0;0;10,179142678816122;0;1,6965401676897527;4,32007819672131;6,742052422844336;
170;02:50:00;0;0;0;0;0;0;0;0,9113977781890811;2,793602042293655;1,1434697837831935;0;0;1,1432789815102338;0;0;0;0;0;0;20,16760676561965;0;0;0;3,8000000000000003;0;0;0;0;10,179481499629542;0;1,6970794674712746;4,32007819672131;6,742391714930023;
171;02:51:00;0;0;0;0;0;0;0;0,9116192857559507;2,7957685978090954;1,14356480652177;0;0;1,1435079062124642;0;0;0;0;0;0;20,170305067681536;0;0;0;3,8000000000000003;0;0;0;0;10,181249006317666;0;1,69721261584076;4,32007819672131;6,7474853666714525;
172;02:52:00;0;0;0;0;0;0;0;0,9117269210262847;2,796072645444985;1,1436491412046674;0;0;1,143546224814866;0;0;0;0;0;0;20,188663427763963;0;0;0;3,8000000000000003;0;0;0;0;10,181268766538876;0;1,697656541490744;4,32007819672131;6,748133670833063;
173;02:53:00;0;0;0;0;0;0;0;0,9117317597243485;2,7984655088722885;1,1439954904694085;0;0;1,1442774563461218;0;0;0;0;0;0;20,19776181326823;0;0;0;3,8000000000000003;0;0;0;0;10,199478289102522;0;1,6977717099368277;4,32007819672131;6,749033688862491;
174;02:54:00;0;0;0;0;0;0;0;0,9118280774874065;2,798951980345327;1,1441883902331778;0;0;1,1449048740888157;0;0;0;0;0;0;20,198865017965975;0;0;0;3,8000000000000003;0;0;0;0;10,200409106893476;0;1,6984315771612397;4,32007819672131;6,751117953270832;
175;02:55:00;0;0;0;0;0;0;0;0,9124747303093957;2,8003637369902568;1,1441980211239218;0;0;1,1449269402119007;0;0;0;0;0;0;20,19953614281928;0;0;0;3,8000000000000003;0;0;0;0;10,204310663140898;0;1,6996758939432208;4,32007819672131;6,753031077027955;
