None.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
1047;0;1;1;1;1;
1048;0;1;1;1;1;
1049;0;1;1;1;1;
1050;0;1;1;1;1;
1051;0;1;1;1;1;
1052;0;1;1;1;1;
1053;0;1;1;1;1;
1054;0;1;1;2;1;
1055;0;1;1;2;1;
1056;0;1;1;2;1;
1057;0;1;1;2;1;
1058;0;1;1;2;1;
1059;0;1;1;2;1;
1060;0;1;1;2;1;
1061;0;1;1;2;1;
1062;0;1;1;2;1;
1063;0;1;1;2;1;
1064;0;0;1;2;1;
1065;0;0;1;2;1;
1066;0;0;1;2;1;
1067;0;0;1;2;1;
1068;0;0;1;2;1;
1069;0;0;1;2;1;
1070;0;0;1;2;1;
1071;0;0;1;2;1;
1072;0;0;1;2;1;
1073;0;0;1;2;1;
1074;0;0;1;2;1;
1075;0;0;1;2;1;
1076;0;0;1;2;1;
1077;0;0;1;2;1;
1078;0;0;1;2;1;
1079;0;0;1;2;1;
1080;0;0;1;2;1;
1081;0;0;1;2;1;
1082;0;0;1;2;1;
1083;0;0;1;2;1;
1084;0;0;1;2;1;
1085;0;0;1;2;1;
1086;0;0;1;2;1;
1087;0;0;1;2;1;
1088;0;0;1;2;1;
1089;0;0;1;2;1;
1090;0;0;1;2;1;
1091;0;0;1;2;1;
1092;0;0;1;2;1;
1093;0;0;1;2;1;
1094;0;0;1;2;1;
1095;0;0;1;2;1;
1096;0;0;1;2;1;
1097;0;0;1;2;1;
1098;0;0;1;2;1;
1099;0;0;1;2;1;
1100;0;0;1;2;1;
1101;0;0;1;2;1;
1102;0;0;1;2;1;
1103;0;0;0;2;1;
1104;0;0;0;2;1;
1105;0;0;0;2;1;
1106;0;0;0;2;1;
1107;0;0;0;2;1;
1108;0;0;0;2;1;
1109;0;0;0;1;1;
1110;0;0;0;1;1;
1111;0;0;0;1;1;
1112;0;0;0;1;1;
1113;0;0;0;1;1;
1114;0;0;0;1;1;
1115;0;0;0;1;1;
1116;0;0;0;1;1;
1117;0;0;0;1;1;
1118;0;0;0;1;1;
1119;0;0;0;1;1;
1120;0;0;0;1;1;
1121;0;0;0;1;1;
1122;0;0;0;1;1;
1123;0;0;0;1;1;
1124;0;0;0;0;1;
1125;0;0;0;0;1;
1126;0;0;0;0;1;
1127;0;0;0;0;1;
1128;0;0;0;0;1;
1129;0;0;0;0;1;
1130;0;0;0;0;1;
1131;0;0;0;0;1;
1132;0;0;0;0;1;
1133;0;0;0;0;1;
1134;0;0;0;0;1;
1135;0;0;0;0;1;
1136;0;0;0;0;0;
1137;0;0;0;0;0;
1138;0;0;0;0;0;
1139;0;0;0;0;0;
1140;0;0;0;0;0;
1141;0;0;0;0;0;
1142;0;0;0;0;0;
1143;0;0;0;0;0;
1144;0;0;0;0;0;
1145;0;0;0;0;0;
1146;0;0;0;0;0;
1147;0;0;0;0;0;
1148;0;0;0;0;0;
1149;0;0;0;0;0;
1150;0;0;0;0;0;
1151;0;0;0;0;0;
1152;0;0;0;0;0;
1153;0;0;0;0;0;
1154;0;0;0;0;0;
1155;0;0;0;0;0;
1156;1;0;0;0;0;
1157;1;0;0;0;0;
1158;1;0;0;0;0;
1159;1;0;0;0;0;
1160;1;0;0;0;0;
1161;1;0;0;0;0;
1162;1;0;0;0;0;
1163;1;0;0;0;0;
1164;1;0;0;0;0;
1165;1;0;0;0;0;
1166;1;0;0;0;0;
1167;1;0;0;0;0;
1168;1;0;0;0;0;
1169;1;0;0;0;0;
1170;1;0;0;0;0;
1171;1;0;0;0;0;
1172;1;0;0;0;0;
1173;1;0;0;0;0;
1174;1;0;0;0;0;
1175;1;0;0;0;0;
1176;1;0;0;0;0;
1177;1;0;0;0;0;
1178;1;0;0;0;0;
1179;1;0;0;0;0;
1180;1;0;0;0;0;
1181;1;0;0;0;0;
1182;1;0;0;0;0;
1183;1;0;0;0;0;
1184;1;0;0;0;0;
1185;1;0;0;0;0;
1186;1;0;0;0;0;
1187;1;0;0;0;0;
1188;1;0;0;0;0;
1189;1;0;0;0;0;
1190;1;0;0;0;0;
1191;1;0;0;0;0;
1192;1;0;0;0;0;
1193;1;0;0;0;0;
1194;1;0;0;0;0;
1195;1;1;0;0;0;
1196;1;1;0;0;0;
1197;1;1;0;0;0;
1198;1;1;0;0;0;
1199;1;1;0;0;0;
1200;1;1;0;0;0;
1201;1;1;0;0;0;
1202;1;1;0;0;0;
1203;1;1;0;0;0;
1204;1;1;0;0;0;
1205;1;1;0;0;0;
1206;1;1;0;0;0;
1207;1;1;0;0;0;
1208;1;1;0;0;0;
1209;1;1;0;0;0;
1210;1;1;0;0;0;
1211;1;1;0;0;0;
1212;1;1;0;0;0;
1213;1;1;0;0;0;
1214;1;1;0;0;0;
1215;1;1;0;0;0;
1216;1;1;0;0;0;
1217;1;1;0;0;0;
1218;1;1;0;0;0;
1219;1;1;0;0;0;
1220;1;1;0;0;0;
1221;1;1;0;0;0;
1222;1;1;0;0;0;
1223;1;1;0;0;0;
1224;1;1;0;0;0;
1225;1;1;0;0;0;
1226;1;1;0;0;0;
1227;1;1;0;0;0;
1228;1;1;0;0;0;
1229;1;1;0;0;0;
1230;1;1;0;0;0;
1231;1;1;0;0;0;
1232;1;1;0;0;0;
1233;1;1;0;0;0;
1234;1;1;0;0;0;
1235;1;1;0;0;0;
1236;1;1;0;0;0;
1237;1;1;0;0;0;
1238;1;1;0;0;0;
1239;1;1;0;0;0;
1240;1;1;0;0;0;
1241;1;1;0;0;0;
1242;1;1;0;0;0;
1243;1;1;0;0;0;
1244;1;1;0;0;0;
1245;1;1;0;0;0;
1246;1;1;0;0;0;
1247;1;1;0;0;0;
1248;1;1;0;0;0;
1249;1;1;0;0;0;
1250;1;1;0;0;0;
1251;1;1;0;0;0;
1252;1;1;0;0;0;
1253;1;1;0;0;0;
1254;1;1;0;0;0;
1255;1;1;0;0;0;
1256;1;1;0;0;0;
1257;1;1;0;0;0;
1258;1;1;0;0;0;
1259;1;1;0;0;0;
1260;1;1;0;0;0;
1261;1;1;0;0;0;
1262;1;1;0;0;0;
1263;1;1;0;0;0;
1264;1;1;0;0;0;
1265;1;1;0;0;0;
1266;1;1;0;0;0;
1267;1;1;0;0;0;
1268;1;1;0;0;0;
1269;1;1;0;0;0;
1270;1;1;0;0;0;
1271;1;1;0;0;0;
1272;1;1;0;0;0;
1273;1;1;0;0;0;
1274;1;1;0;0;0;
1275;1;1;0;0;0;
1276;1;1;0;0;0;
1277;1;1;0;0;0;
1278;1;1;0;0;0;
1279;1;1;0;0;0;
1280;1;1;0;0;0;
1281;1;1;0;0;0;
1282;1;1;0;0;0;
1283;1;1;0;0;0;
1284;1;1;0;0;0;
1285;0;1;0;0;0;
1286;0;1;0;0;0;
1287;0;1;0;0;0;
1288;0;1;0;0;0;
1289;0;1;0;0;0;
1290;0;1;0;0;0;
1291;0;1;0;0;0;
1292;0;1;0;0;0;
1293;0;1;0;0;0;
1294;0;1;0;0;0;
1295;0;1;0;0;0;
1296;0;1;0;0;0;
1297;0;1;0;0;0;
1298;0;1;0;0;0;
1299;0;1;0;0;0;
1300;0;1;0;0;0;
1301;0;1;0;0;0;
1302;0;1;0;0;0;
1303;0;1;0;0;0;
1304;0;1;0;0;0;
1305;0;1;0;0;0;
1306;0;1;0;0;0;
1307;0;1;0;0;0;
1308;0;1;0;0;0;
1309;0;1;0;0;0;
1310;0;1;0;0;0;
1311;0;1;0;0;0;
1312;0;1;0;0;0;
1313;0;0;0;0;0;
1314;0;0;0;0;0;
1315;0;0;0;0;0;
1316;0;0;0;0;0;
1317;0;0;0;0;0;
1318;0;0;0;0;0;
1319;0;0;0;0;0;
1320;0;0;0;0;0;
1321;1;0;0;0;0;
1322;1;1;0;0;0;
1323;1;1;0;0;0;
1324;1;1;0;0;0;
1325;1;1;0;0;0;
1326;1;1;0;0;0;
1327;1;1;0;0;0;
1328;1;1;0;0;0;
1329;1;1;0;0;0;
1330;1;1;0;0;0;
1331;1;1;0;0;0;
1332;1;1;0;0;0;
1333;1;1;0;0;0;
1334;1;1;0;0;0;
1335;1;1;0;0;0;
1336;1;1;0;0;0;
1337;1;1;0;0;0;
1338;1;1;0;0;0;
1339;1;1;0;0;0;
1340;1;1;0;0;0;
1341;1;1;0;0;0;
1342;1;1;0;0;0;
1343;1;1;0;0;0;
1344;1;1;0;0;0;
1345;1;1;0;0;0;
1346;1;1;0;0;0;
1347;1;1;0;0;0;
1348;1;1;0;0;0;
1349;1;1;0;0;0;
1350;1;1;0;0;0;
1351;1;1;0;0;0;
1352;1;1;0;0;0;
1353;1;1;0;0;0;
1354;1;1;0;0;0;
1355;1;1;0;0;0;
1356;1;1;0;0;0;
1357;1;1;0;0;0;
1358;1;1;0;0;0;
1359;1;1;0;0;0;
1360;1;1;0;0;0;
1361;1;1;0;0;0;
1362;1;1;0;0;0;
1363;1;1;0;0;0;
1364;1;1;0;0;0;
1365;1;1;0;0;0;
1366;1;1;0;1;0;
1367;1;1;0;1;0;
1368;1;1;0;1;0;
1369;1;1;0;1;0;
1370;1;1;0;1;0;
1371;1;1;0;1;0;
1372;1;1;0;1;0;
1373;1;1;0;1;0;
1374;1;1;0;1;0;
1375;1;1;0;1;0;
1376;1;1;0;1;0;
1377;1;1;0;1;0;
1378;1;1;0;1;0;
1379;1;1;0;1;0;
1380;1;1;0;1;0;
1381;1;1;0;1;0;
1382;1;1;0;1;0;
1383;1;1;0;1;0;
1384;1;1;0;1;0;
1385;1;1;0;1;1;
1386;1;1;0;1;1;
1387;1;1;0;1;1;
1388;1;1;0;1;1;
1389;1;1;0;1;1;
1390;1;1;0;1;1;
1391;1;1;0;1;1;
1392;1;1;0;1;1;
1393;1;1;0;1;1;
1394;1;1;0;1;1;
1395;1;1;0;1;1;
1396;1;1;1;1;1;
1397;1;1;1;1;1;
1398;1;1;1;1;1;
1399;1;1;1;1;1;
1400;1;1;1;1;1;
1401;1;1;1;1;1;
1402;1;1;1;1;1;
1403;1;1;1;1;1;
1404;1;1;1;1;1;
1405;1;1;1;1;1;
1406;1;1;1;1;1;
1407;1;1;1;1;1;
1408;1;1;1;1;1;
1409;1;1;1;1;1;
1410;1;1;1;1;1;
1411;1;1;1;1;1;
1412;1;1;1;1;1;
1413;1;1;1;1;1;
1414;1;1;1;1;1;
1415;1;1;1;1;1;
1416;1;1;1;1;1;
1417;1;1;1;1;1;
1418;1;1;1;1;1;
1419;1;1;1;1;1;
1420;1;1;1;1;1;
1421;1;1;1;1;1;
1422;1;1;1;1;1;
1423;1;1;1;1;1;
1424;1;1;1;1;1;
1425;1;1;1;1;1;
1426;1;1;1;1;1;
1427;1;1;1;1;1;
1428;1;1;1;1;1;
1429;1;1;1;1;1;
1430;1;1;1;1;1;
1431;1;1;1;1;1;
1432;1;1;1;1;1;
1433;1;1;1;1;1;
1434;1;1;1;1;1;
1435;1;1;1;1;1;
1436;1;1;1;1;1;
1437;1;1;1;1;1;
1438;1;1;1;1;1;
1439;1;1;1;1;1;

---------------------------------------
By Season
---------------------------------------

Time;Winter Sunday;Winter Saturday;Winter Weekday;Spring/Autumn Sunday;Spring/Autumn Saturday;Spring/Autumn Weekday;Summer Sunday;Summer Saturday;Summer Weekday;
0;0;0;0;1;1;0,5;0;0;0;
1;0;0;0;1;1;0,5;0;0;0;
2;0;0;0;1;1;0,5;0;0;0;
3;0;0;0;1;1;0,5;0;0;0;
4;0;0;0;1;1;0,5;0;0;0;
5;0;0;0;1;1;0,5;0;0;0;
6;0;0;0;1;1;0,5;0;0;0;
7;0;0;0;1;1;0,5;0;0;0;
8;0;0;0;1;1;0,5;0;0;0;
9;0;0;0;1;1;0,5;0;0;0;
10;0;0;0;1;1;0,5;0;0;0;
11;0;0;0;1;1;0,5;0;0;0;
12;0;0;0;1;1;0,5;0;0;0;
13;0;0;0;1;1;0,5;0;0;0;
14;0;0;0;1;1;0,5;0;0;0;
15;0;0;0;1;1;0,5;0;0;0;
16;0;0;0;1;1;0,5;0;0;0;
17;0;0;0;1;1;0,5;0;0;0;
18;0;0;0;1;1;0,5;0;0;0;
19;0;0;0;1;1;0,5;0;0;0;
20;0;0;0;1;1;0,5;0;0;0;
21;0;0;0;1;1;0,5;0;0;0;
22;0;0;0;1;1;0,5;0;0;0;
23;0;0;0;1;1;0,5;0;0;0;
24;0;0;0;1;1;0,5;0;0;0;
25;0;0;0;1;1;0,5;0;0;0;
26;0;0;0;1;1;0,5;0;0;0;
27;0;0;0;1;1;0,5;0;0;0;
28;0;0;0;1;1;0,5;0;0;0;
29;0;0;0;1;1;0,5;0;0;0;
30;0;0;0;1;1;0,5;0;0;0;
31;0;0;0;1;1;0,5;0;0;0;
32;0;0;0;1;1;0,5;0;0;0;
33;0;0;0;1;1;0,5;0;0;0;
34;0;0;0;1;1;0,5;0;0;0;
35;0;0;0;1;1;0,5;0;0;0;
36;0;0;0;1;1;0,5;0;0;0;
37;0;0;0;1;1;0,5;0;0;0;
38;0;0;0;1;1;0,5;0;0;0;
39;0;0;0;1;1;0,5;0;0;0;
40;0;0;0;1;1;0,5;0;0;0;
41;0;0;0;1;1;0,5;0;0;0;
42;0;0;0;1;1;0,5;0;0;0;
43;0;0;0;1;1;0,5;0;0;0;
44;0;0;0;1;1;0,5;0;0;0;
45;0;0;0;1;1;0,5;0;0;0;
46;0;0;0;1;1;0,5;0;0;0;
47;0;0;0;1;1;0,5;0;0;0;
48;0;0;0;1;1;0,5;0;0;0;
49;0;0;0;1;1;0,5;0;0;0;
50;0;0;0;1;1;0,5;0;0;0;
51;0;0;0;1;1;0,5;0;0;0;
52;0;0;0;1;1;0,75;0;0;0;
53;0;0;0;1;1;0,75;0;0;0;
54;0;0;0;1;1;0,75;0;0;0;
55;0;0;0;1;1;0,75;0;0;0;
56;0;0;0;1;1;0,75;0;0;0;
57;0;0;0;1;1;0,75;0;0;0;
58;0;0;0;1;1;0,75;0;0;0;
59;0;0;0;1;1;0,75;0;0;0;
60;0;0;0;1;1;0,75;0;0;0;
61;0;0;0;1;1;0,75;0;0;0;
62;0;0;0;1;1;0,75;0;0;0;
63;0;0;0;1;1;0,75;0;0;0;
64;0;0;0;1;1;0,75;0;0;0;
65;0;0;0;1;1;0,75;0;0;0;
66;0;0;0;1;1;0,75;0;0;0;
67;0;0;0;1;1;0,75;0;0;0;
68;0;0;0;1;1;0,75;0;0;0;
69;0;0;0;1;1;0,75;0;0;0;
70;0;0;0;1;1;0,75;0;0;0;
71;0;0;0;1;1;0,75;0;0;0;
72;0;0;0;1;1;0,75;0;0;0;
73;0;0;0;1;1;0,75;0;0;0;
74;0;0;0;1;1;0,75;0;0;0;
75;0;0;0;1;1;0,75;0;0;0;
76;0;0;0;1;1;0,75;0;0;0;
77;0;0;0;1;1;0,75;0;0;0;
78;0;0;0;1;1;0,75;0;0;0;
79;0;0;0;1;1;0,75;0;0;0;
80;0;0;0;1;1;0,75;0;0;0;
81;0;0;0;1;1;0,75;0;0;0;
82;0;0;0;1;1;0,75;0;0;0;
83;0;0;0;1;1;0,75;0;0;0;
84;0;0;0;1;1;0,75;0;0;0;
85;0;0;0;1;1;0,75;0;0;0;
86;0;0;0;1;1;0,75;0;0;0;
87;0;0;0;1;1;0,75;0;0;0;
88;0;0;0;1;1;0,75;0;0;0;
89;0;0;0;1;1;0,75;0;0;0;
90;0;0;0;1;1;0,75;0;0;0;
91;0;0;0;1;1;0,75;0;0;0;
92;0;0;0;1;1;0,75;0;0;0;
93;0;0;0;1;1;0,75;0;0;0;
94;0;0;0;1;1;0,75;0;0;0;
95;0;0;0;1;1;0,75;0;0;0;
96;0;0;0;1;1;0,75;0;0;0;
97;0;0;0;1;1;0,75;0;0;0;
98;0;0;0;1;1;0,75;0;0;0;
99;0;0;0;1;1;0,75;0;0;0;
100;0;0;0;1;1;0,75;0;0;0;
101;0;0;0;1;1;0,75;0;0;0;
102;0;0;0;1;1;0,75;0;0;0;
103;0;0;0;1;1;0,75;0;0;0;
104;0;0;0;1;1;0,75;0;0;0;
105;0;0;0;1;1;0,75;0;0;0;
106;0;0;0;1;1;0,75;0;0;0;
107;0;0;0;1;1;0,75;0;0;0;
108;0;0;0;1;1;0,75;0;0;0;
109;0;0;0;1;1;0,75;0;0;0;
110;0;0;0;1;1;0,75;0;0;0;
111;0;0;0;1;1;0,75;0;0;0;
112;0;0;0;1;1;0,75;0;0;0;
113;0;0;0;1;1;0,75;0;0;0;
114;0;0;0;1;1;0,75;0;0;0;
115;0;0;0;1;1;0,75;0;0;0;
116;0;0;0;1;1;0,75;0;0;0;
117;0;0;0;1;1;0,75;0;0;0;
118;0;0;0;1;1;0,75;0;0;0;
119;0;0;0;1;1;0,75;0;0;0;
120;0;0;0;1;1;0,75;0;0;0;
121;0;0;0;1;1;0,75;0;0;0;
122;0;0;0;1;1;0,75;0;0;0;
123;0;0;0;1;1;0,75;0;0;0;
124;0;0;0;1;1;0,75;0;0;0;
125;0;0;0;1;1;0,75;0;0;0;
126;0;0;0;1;1;0,75;0;0;0;
127;0;0;0;1;1;0,75;0;0;0;
128;0;0;0;1;1;0,75;0;0;0;
129;0;0;0;1;1;0,75;0;0;0;
130;0;0;0;1;1;0,75;0;0;0;
131;0;0;0;1;1;0,75;0;0;0;
132;0;0;0;1;1;0,75;0;0;0;
133;0;0;0;1;1;0,75;0;0;0;
134;0;0;0;1;1;0,75;0;0;0;
135;0;0;0;1;1;0,75;0;0;0;
136;0;0;0;1;1;0,75;0;0;0;
137;0;0;0;1;1;0,75;0;0;0;
138;0;0;0;1;1;0,75;0;0;0;
139;0;0;0;1;1;0,75;0;0;0;
140;0;0;0;1;1;0,75;0;0;0;
141;0;0;0;1;1;0,75;0;0;0;
142;0;0;0;1;1;0,75;0;0;0;
143;0;0;0;1;1;0,75;0;0;0;
144;0;0;0;1;1;0,75;0;0;0;
145;0;0;0;1;1;0,75;0;0;0;
146;0;0;0;1;1;0,75;0;0;0;
147;0;0;0;1;1;0,75;0;0;0;
148;0;0;0;1;1;0,75;0;0;0;
149;0;0;0;1;1;0,75;0;0;0;
150;0;0;0;1;1;0,75;0;0;0;
151;0;0;0;1;1;0,75;0;0;0;
152;0;0;0;1;1;0,75;0;0;0;
153;0;0;0;1;1;0,75;0;0;0;
154;0;0;0;1;1;0,75;0;0;0;
155;0;0;0;1;1;0,75;0;0;0;
156;0;0;0;1;1;0,75;0;0;0;
157;0;0;0;1;1;0,75;0;0;0;
158;0;0;0;1;1;0,75;0;0;0;
159;0;0;0;1;1;0,75;0;0;0;
160;0;0;0;1;1;0,75;0;0;0;
161;0;0;0;1;1;0,75;0;0;0;
162;0;0;0;1;1;0,75;0;0;0;
163;0;0;0;1;1;0,75;0;0;0;
164;0;0;0;1;1;0,75;0;0;0;
165;0;0;0;1;1;0,75;0;0;0;
166;0;0;0;1;1;0,75;0;0;0;
167;0;0;0;1;1;0,75;0;0;0;
168;0;0;0;1;1;0,75;0;0;0;
169;0;0;0;1;1;0,75;0;0;0;
170;0;0;0;1;1;0,75;0;0;0;
171;0;0;0;1;1;0,75;0;0;0;
172;0;0;0;1;1;0,75;0;0;0;
173;0;0;0;1;1;0,75;0;0;0;
174;0;0;0;1;1;0,75;0;0;0;
175;0;0;0;1;1;0,75;0;0;0;
176;0;0;0;1;1;0,75;0;0;0;
177;0;0;0;1;1;0,75;0;0;0;
178;0;0;0;1;1;0,75;0;0;0;
179;0;0;0;1;1;0,75;0;0;0;
180;0;0;0;1;1;0,75;0;0;0;
181;0;0;0;1;1;0,75;0;0;0;
182;0;0;0;1;1;0,75;0;0;0;
183;0;0;0;1;1;0,75;0;0;0;
184;0;0;0;1;1;0,75;0;0;0;
185;0;0;0;1;1;0,75;0;0;0;
186;0;0;0;1;1;0,75;0;0;0;
187;0;0;0;1;1;0,75;0;0;0;
188;0;0;0;1;1;0,75;0;0;0;
189;0;0;0;1;1;0,75;0;0;0;
190;0;0;0;1;1;0,75;0;0;0;
191;0;0;0;1;1;0,75;0;0;0;
192;0;0;0;1;1;0,75;0;0;0;
193;0;0;0;1;1;0,75;0;0;0;
194;0;0;0;1;1;0,75;0;0;0;
195;0;0;0;1;1;0,75;0;0;0;
196;0;0;0;1;1;0,75;0;0;0;
197;0;0;0;1;1;0,75;0;0;0;
198;0;0;0;1;1;0,75;0;0;0;
199;0;0;0;1;1;0,75;0;0;0;
200;0;0;0;1;1;0,75;0;0;0;
201;0;0;0;1;1;0,75;0;0;0;
202;0;0;0;1;1;0,75;0;0;0;
203;0;0;0;1;1;0,75;0;0;0;
204;0;0;0;1;1;0,75;0;0;0;
205;0;0;0;1;1;0,75;0;0;0;
206;0;0;0;1;1;0,75;0;0;0;
207;0;0;0;1;1;0,75;0;0;0;
208;0;0;0;1;1;0,75;0;0;0;
209;0;0;0;1;1;0,75;0;0;0;
210;0;0;0;1;1;0,75;0;0;0;
211;0;0;0;1;1;0,75;0;0;0;
212;0;0;0;1;1;0,75;0;0;0;
213;0;0;0;1;1;0,75;0;0;0;
214;0;0;0;1;1;0,75;0;0;0;
215;0;0;0;1;1;0,75;0;0;0;
216;0;0;0;1;1;0,75;0;0;0;
217;0;0;0;1;1;0,75;0;0;0;
218;0;0;0;1;1;0,75;0;0;0;
219;0;0;0;1;1;0,75;0;0;0;
220;0;0;0;1;1;0,75;0;0;0;
221;0;0;0;1;1;0,75;0;0;0;
222;0;0;0;1;1;0,75;0;0;0;
223;0;0;0;1;1;0,75;0;0;0;
224;0;0;0;1;1;0,5;0;0;0;
225;0;0;0;1;1;0,5;0;0;0;
226;0;0;0;1;1;0,5;0;0;0;
227;0;0;0;1;1;0,5;0;0;0;
228;0;0;0;1;1;0,5;0;0;0;
229;0;0;0;1;1;0,5;0;0;0;
230;0;0;0;1;1;0,5;0;0;0;
231;0;0;0;1;1;0,5;0;0;0;
232;0;0;0;1;1;0,5;0;0;0;
233;0;0;0;1;1;0,5;0;0;0;
234;0;0;0;1;1;0,5;0;0;0;
235;0;0;0;1;1;0,5;0;0;0;
236;0;0;0;1;1;0,5;0;0;0;
237;0;0;0;1;1;0,5;0;0;0;
238;0;0;0;1;1;0,5;0;0;0;
239;0;0;0;1;1;0,5;0;0;0;
240;0;0;0;1;1;0,5;0;0;0;
241;0;0;0;1;1;0,5;0;0;0;
242;0;0;0;1;1;0,5;0;0;0;
243;0;0;0;1;1;0,5;0;0;0;
244;0;0;0;1;1;0,5;0;0;0;
245;0;0;0;1;1;0,5;0;0;0;
246;0;0;0;1;1;0,5;0;0;0;
247;0;0;0;1;1;0,5;0;0;0;
248;0;0;0;1;1;0,5;0;0;0;
249;0;0;0;1;1;0,5;0;0;0;
250;0;0;0;1;1;0,5;0;0;0;
251;0;0;0;1;1;0,5;0;0;0;
252;0;0;0;1;1;0,5;0;0;0;
253;0;0;0;1;1;0,5;0;0;0;
254;0;0;0;1;1;0,5;0;0;0;
255;0;0;0;1;1;0,5;0;0;0;
256;0;0;0;1;1;0,5;0;0;0;
257;0;0;0;1;1;0,5;0;0;0;
258;0;0;0;1;1;0,5;0;0;0;
259;0;0;0;1;1;0,5;0;0;0;
260;0;0;0;1;1;0,5;0;0;0;
261;0;0;0;1;1;0,5;0;0;0;
262;0;0;0;1;1;0,5;0;0;0;
263;0;0;0;1;1;0,5;0;0;0;
264;0;0;0;1;1;0,5;0;0;0;
265;0;0;0;1;1;0,5;0;0;0;
266;0;0;0;1;1;0,5;0;0;0;
267;0;0;0;1;1;0,5;0;0;0;
268;0;0;0;1;1;0,5;0;0;0;
269;0;0;0;1;1;0,5;0;0;0;
270;0;0;0;1;1;0,5;0;0;0;
271;0;0;0;1;1;0,5;0;0;0;
272;0;0;0;1;1;0,5;0;0;0;
273;0;0;0;1;1;0,5;0;0;0;
274;0;0;0;1;1;0,5;0;0;0;
275;0;0;0;1;1;0,5;0;0;0;
276;0;0;0;1;1;0,5;0;0;0;
277;0;0;0;1;1;0,5;0;0;0;
278;0;0;0;1;1;0,5;0;0;0;
279;0;0;0;1;1;0,5;0;0;0;
280;0;0;0;1;1;0,5;0;0;0;
281;0;0;0;1;1;0,5;0;0;0;
282;0;0;0;1;1;0,5;0;0;0;
283;0;0;0;1;1;0,5;0;0;0;
284;0;0;0;1;1;0,5;0;0;0;
285;0;0;0;1;1;0,5;0;0;0;
286;0;0;0;1;1;0,5;0;0;0;
287;0;0;0;1;1;0,5;0;0;0;
288;0;0;0;1;1;0,5;0;0;0;
289;0;0;0;1;1;0,5;0;0;0;
290;0;0;0;1;1;0,5;0;0;0;
291;0;0;0;1;1;0,5;0;0;0;
292;0;0;0;1;1;0,5;0;0;0;
293;0;0;0;1;1;0,5;0;0;0;
294;0;0;0;1;1;0,5;0;0;0;
295;0;0;0;1;1;0,5;0;0;0;
296;0;0;0;1;1;0,5;0;0;0;
297;0;0;0;1;1;0,5;0;0;0;
298;0;0;0;1;1;0,5;0;0;0;
299;0;0;0;1;1;0,5;0;0;0;
300;0;0;0;1;1;0,5;0;0;0;
301;0;0;0;1;1;0,5;0;0;0;
302;0;0;0;1;1;0,5;0;0;0;
303;0;0;0;1;1;0,5;0;0;0;
304;0;0;0;1;1;0,5;0;0;0;
305;0;0;0;1;1;0,5;0;0;0;
306;0;0;0;1;1;0,5;0;0;0;
307;0;0;0;1;1;0,5;0;0;0;
308;0;0;0;1;1;0,5;0;0;0;
309;0;0;0;1;1;0,5;0;0;0;
310;0;0;0;1;1;0,5;0;0;0;
311;0;0;0;1;1;0,5;0;0;0;
312;0;0;0;1;1;0,5;0;0;0;
313;0;0;0;1;1;0,5;0;0;0;
314;0;0;0;1;1;0,5;0;0;0;
315;0;0;0;1;1;0,5;0;0;0;
316;0;0;0;1;1;0,5;0;0;0;
317;0;0;0;1;1;0,5;0;0;0;
318;0;0;0;1;1;0,5;0;0;0;
319;0;0;0;1;1;0,5;0;0;0;
320;0;0;0;1;1;0,5;0;0;0;
321;0;0;0;1;1;0,5;0;0;0;
322;0;0;0;1;1;0,5;0;0;0;
323;0;0;0;1;1;0,5;0;0;0;
324;0;0;0;1;1;0,5;0;0;0;
325;0;0;0;1;1;0,5;0;0;0;
326;0;0;0;1;1;0,5;0;0;0;
327;0;0;0;1;1;0,5;0;0;0;
328;0;0;0;1;1;0,5;0;0;0;
329;0;0;0;1;1;0,5;0;0;0;
330;0;0;0;1;1;0,5;0;0;0;
331;0;0;0;1;1;0,5;0;0;0;
332;0;0;0;1;1;0,5;0;0;0;
333;0;0;0;1;1;0,5;0;0;0;
334;0;0;0;1;1;0,5;0;0;0;
335;0;0;0;1;1;0,5;0;0;0;
336;0;0;0;1;1;0,5;0;0;0;
337;0;0;0;1;1;0,5;0;0;0;
338;0;0;0;1;1;0,5;0;0;0;
339;0;0;0;1;1;0,5;0;0;0;
340;0;0;0;1;1;0,5;0;0;0;
341;0;0;0;1;1;0,5;0;0;0;
342;0;0;0;1;1;0,5;0;0;0;
343;0;0;0;1;1;0,5;0;0;0;
344;0;0;0;1;1;0,5;0;0;0;
345;0;0;0;1;1;0,5;0;0;0;
346;0;0;0;1;1;0,5;0;0;0;
347;0;0;0;1;1;0,5;0;0;0;
348;0;0;0;1;1;0,5;0;0;0;
349;0;0;0;1;1;0,5;0;0;0;
350;0;0;0;1;1;0,5;0;0;0;
351;0;0;0;1;1;0,5;0;0;0;
352;0;0;0;1;1;0,5;0;0;0;
353;0;0;0;1;1;0,5;0;0;0;
354;0;0;0;1;1;0,5;0;0;0;
355;0;0;0;1;1;0,5;0;0;0;
356;0;0;0;1;1;0,5;0;0;0;
357;0;0;0;1;1;0,5;0;0;0;
358;0;0;0;1;1;0,5;0;0;0;
359;0;0;0;1;1;0,5;0;0;0;
360;0;0;0;1;1;0,5;0;0;0;
361;0;0;0;1;1;0,5;0;0;0;
