Apparent.Time;Time span;Bathroom Light (20W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Kitchen Light (20W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Hair Dryer Braun Silencio 1250 [VA];Laptop Sony Vaio SVE151G11M [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Blender Vitamix Moulinex [VA];AFK BM-2N [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Clatronic MS 3249 Milk Foamer [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Sony PlayStation 3 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Phone Siemens Gigaset C320 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Electric Razor Braun Cruzer 5 [VA];
61;01:01:00;0;0;0;0;0;0;0;1,0780708537230954;0;0;0;0;0;1,3017264671672706;1,0059899423239436;0,1923280877458483;2,06279245050906;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8607610106127384;0,5700000000000001;1,0756337076516658;0;0;0;0;0;0;0;0;0;3,703822009950282;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
62;01:02:00;0;0;0;0;0;0;0;1,0801602173482794;0;0;0;0;0;1,3032498062246987;1,0081013822792786;0,1925095043721016;2,063119583808125;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8628750543279863;0,5700000000000001;1,0757090114391206;0;0;0;0;0;0;0;0;0;3,7049492604024445;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
63;01:03:00;0;0;0;0;0;0;0;1,081624198381381;0;0;0;0;0;1,3038468077142373;1,008220973084045;0,19261132407059142;2,0632678251170544;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8649141725166418;0,5700000000000001;1,0772984572071345;0;0;0;0;0;0;0;0;0;3,709243009625016;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
64;01:04:00;0;0;0;0;0;0;0;1,0816562037785085;0;0;0;0;0;1,304672327484313;1,0085021089538637;0,19268277287743835;2,066701832244075;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8649992642391462;0,5700000000000001;1,0798314809153189;0;0;0;0;0;0;0;0;0;3,7137547401573325;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
65;01:05:00;0;0;0;0;0;0;0;1,0824939297658385;0;0;0;0;0;1,3047206176632045;1,0085261858012209;0,1927306538781723;2,068054592187954;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8658806185535073;0,5700000000000001;1,0805431097464304;0;0;0;0;0;0;0;0;0;3,7138763752673847;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
66;01:06:00;0;0;0;0;0;0;0;1,0848028939202963;0;0;0;0;0;1,3097776941230674;1,008820064193026;0,19279444564794207;2,070905856844338;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8660438903000108;0,5700000000000001;1,0812996658149086;0;0;0;0;0;0;0;0;0;3,7149908749456357;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
67;01:07:00;0;0;0;0;0;0;0;1,0850333735499023;0;0;0;0;0;1,3101246316239057;1,0102807102290423;0,1928214155061499;2,0709122883779694;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8666092865528134;0,5700000000000001;1,0816822725477624;0;0;0;0;0;0;0;0;0;3,715999486218501;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
68;01:08:00;0;0;0;0;0;0;0;1,0855063506309908;0;0;0;0;0;1,3104588859208448;1,0123396776714868;0,19285572037539853;2,0742828656383496;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8670614315689424;0,5700000000000001;1,0826285975304015;0;0;0;0;0;0;0;0;0;3,7174981794287363;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
69;01:09:00;0;0;0;0;0;0;0;1,0859146422479127;0;0;0;0;0;1,3140663294551873;1,0126086448407083;0,1930431418559106;2,0745772421808346;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8684320103812246;0,5700000000000001;1,082966336368746;0;0;0;0;0;0;0;0;0;3,722729507650898;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
70;01:10:00;0;0;0;0;0;0;0;1,0865130490370307;0;0;0;0;0;1,3143750891807837;1,012745398706853;0,1930446106006594;2,074760932836355;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8688473581108911;0,5700000000000001;1,086460482327612;0;0;0;0;0;0;0;0;0;3,727286131442614;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
71;01:11:00;0;0;0;0;0;0;0;1,0871869994255803;0;0;0;0;0;1,3170796939874136;1,0133437080861414;0,1931170299096808;2,0772741589753383;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8688567923657001;0,5700000000000001;1,0866832441519654;0;0;0;0;0;0;0;0;0;3,7276719241291563;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
72;01:12:00;0;0;0;0;0;0;0;1,089540942782799;0;0;0;0;0;1,3171994034093117;1,015597617739211;0,1931379038463463;2,0778704686682645;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8694118980558656;0,5700000000000001;1,087177122294734;0;0;0;0;0;0;0;0;0;3,730210888830637;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
73;01:13:00;0;0;0;0;0;0;0;1,0899428845899952;0;0;0;0;0;1,3175587035581404;1,016804746440332;0,19389434294005511;2,0785563450275233;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8714018069729694;0,5700000000000001;1,0873378919167551;0;0;0;0;0;0;0;0;0;3,73193362410291;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
74;01:14:00;0;0;0;0;0;0;0;1,0909386859348684;0;0;0;0;0;1,3176994980895056;1,0171456114915778;0,1940207117154952;2,0789641075321432;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8722475587152706;0,5700000000000001;1,0878526805861681;0;0;0;0;0;0;0;0;0;3,7360177135233195;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
75;01:15:00;0;0;0;0;0;0;0;1,0914109527680278;0;0;0;0;0;1,318262361215882;1,017192926158833;0,19404456959292765;2,081774833412434;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8734278091837038;0,5700000000000001;1,088846685050178;0;0;0;0;0;0;0;0;0;3,738879606648772;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
76;01:16:00;0;0;0;0;0;0;0;1,0943135776308617;0;0;0;0;0;1,319277647060685;1,0175077563989827;0,19415090729054646;2,0820691311873483;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8737040952976852;0,5700000000000001;1,089004993836208;0;0;0;0;0;0;0;0;0;3,7443549243036602;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
77;01:17:00;0;0;0;0;0;0;0;1,0964274898945436;0;0;0;0;0;1,3194802326486144;1,017789562820436;0,19421512190347057;2,0828209333243404;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8743349064569854;0,5700000000000001;1,089305788590424;0;0;0;0;0;0;0;0;0;3,74476510487187;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
78;01:18:00;0;0;0;0;0;0;0;1,0979483522629763;0;0;0;0;0;1,320538428552343;1,018090449726138;0,19447656883199246;2,085105707651555;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8745168963650848;0,5700000000000001;1,0903221581124611;0;0;0;0;0;0;0;0;0;3,7508795427069783;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
79;01:19:00;0;0;0;0;0;0;0;1,0983649831845472;0;0;0;0;0;1,3222417563048046;1,0184497082895911;0,19451510761463778;2,0853827756576155;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8757866693206017;0,5700000000000001;1,0906808987933965;0;0;0;0;0;0;0;0;0;3,7509966834931845;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
80;01:20:00;0;0;0;0;0;0;0;1,0998433193455721;0;0;0;0;0;1,3229860620550062;1,0185643234642359;0,19452497308724875;2,0856380317479273;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,87584141850656;0,5700000000000001;1,0909706053927037;0;0;0;0;0;0;0;0;0;3,7517744692886943;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
81;01:21:00;0;0;0;0;0;0;0;1,1002544683286224;0;0;0;0;0;1,3230857959966842;1,0196237485204744;0,19458026990870542;2,0865498152437176;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8758601058390874;0,5700000000000001;1,0918904283088426;0;0;0;0;0;0;0;0;0;3,752812348554093;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
82;01:22:00;0;0;0;0;0;0;0;1,100660418887452;0;0;0;0;0;1,324730219503133;1,0202216285880787;0,19462300255364892;2,08803107719131;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8773781698674715;0,5700000000000001;1,0924849117302933;0;0;0;0;0;0;0;0;0;3,7551196462745415;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
83;01:23:00;0;0;0;0;0;0;0;1,101561943957002;0;0;0;0;0;1,3251913327514355;1,0209967030453504;0,19498919507671914;2,0880679487485714;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8774933828250426;0,5700000000000001;1,0926291970026338;0;0;0;0;0;0;0;0;0;3,7561367833029573;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
84;01:24:00;0;0;0;0;0;0;0;1,103276425072102;0;0;0;0;0;1,3253831160832523;1,0227890018093946;0,1951322335645236;2,088257108067447;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8776915110323359;0,5700000000000001;1,0927496534770855;0;0;0;0;0;0;0;0;0;3,7586371514876107;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
85;01:25:00;0;0;0;0;0;0;0;1,1045496446207441;0;0;0;0;0;1,3265776171577497;1,0235845672230084;0,19545889178866846;2,0903700895132564;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,878185306143747;0,5700000000000001;1,092837744984134;0;0;0;0;0;0;0;0;0;3,7592784300509194;0;0;11,5550442622951;4,31627770491803;4,01463278688525;2,92629081967213;
86;01:26:00;0;0;0;0;0;0;0;1,1050242135115063;0;0;0;0;0;1,3267527336858433;1,0243189919100633;0,19548986448547806;2,092381650477391;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8788211582217448;0,5700000000000001;1,0939343999005298;0;0;0;0;0;0;0;0;0;3,75999670970089;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92629081967213;
87;01:27:00;0;0;0;0;0;0;0;1,1057292093346585;0;0;0;0;0;1,3291625053575957;1,0247403353157467;0,19551083964747865;2,0937600692191283;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8793216517051857;0,5700000000000001;1,0941169178873047;0;0;0;0;0;0;0;0;0;3,760653897249222;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92629081967213;
88;01:28:00;0;0;0;0;0;0;0;1,1060970085793824;0;0;0;0;0;1,3302468329967887;1,0257516930514097;0,19571962789813732;2,0940812002950335;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,879852354061658;0,5700000000000001;1,0949052829642827;0;0;0;0;0;0;0;0;0;3,761541561351618;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92629081967213;
89;01:29:00;0;0;0;0;0;0;0;1,106114782598039;0;0;0;0;0;1,331151613395932;1,0270770241992146;0,1958038479897687;2,0956207283567028;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8806081355063027;0,5700000000000001;1,0951890624208984;0;0;0;0;0;0;0;0;0;3,7632220023066747;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
90;01:30:00;0;0;0;0;0;0;0;1,1064338564728557;0;0;0;0;0;1,3315252122505365;1,027489042318783;0,19605115539550805;2,0958656450795194;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8807805393534321;0,5700000000000001;1,0956280242007423;0;0;0;0;0;0;0;0;0;3,7667225096181025;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
91;01:31:00;0;0;0;0;0;0;0;1,1097967145285073;0;0;0;0;0;1,3315569293915275;1,0279159874106345;0,19612689216251075;2,09739461091976;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8810072747547776;0,5700000000000001;1,0969505627574232;0;0;0;0;0;0;0;0;0;3,767472216329697;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
92;01:32:00;0;0;0;0;0;0;0;1,110051892331734;0;0;0;0;0;1,3318270330157385;1,0282226445624059;0,19632949153216758;2,0976320669121593;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8814827233708121;0,5700000000000001;1,097008181277682;0;0;0;0;0;0;0;0;0;3,767819708429856;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
93;01:33:00;0;0;0;0;0;0;0;1,1101530273149582;0;0;0;0;0;1,3332329004406454;1,0288345695062837;0,19646993468972188;2,099599243054889;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8824313302271947;0,5700000000000001;1,0974829154442836;0;0;0;0;0;0;0;0;0;3,76881033387623;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
94;01:34:00;0;0;0;0;0;0;0;1,1104713945533142;0;0;0;0;0;1,3333340022823135;1,029205621717294;0,19658713541077355;2,09993634907526;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8824781690003851;0,5700000000000001;1,0988869178555303;0;0;0;0;0;0;0;0;0;3,7702588104332904;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
95;01:35:00;0;0;0;0;0;0;0;1,1110171562698354;0;0;0;0;0;1,3339793891444944;1,0292647708816294;0,19661243695975225;2,100086634414012;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8825822563448865;0,5700000000000001;1,1012922954747881;0;0;0;0;0;0;0;0;0;3,7713686610355714;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
96;01:36:00;0;0;0;0;0;0;0;1,111231548927827;0;0;0;0;0;1,334452512318237;1,0293137855086631;0,19681752717566106;2,101552707765044;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8828160851651514;0,5700000000000001;1,101386184033614;0;0;0;0;0;0;0;0;0;3,773633983505353;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
97;01:37:00;0;0;0;0;0;0;0;1,1115215934740468;0;0;0;0;0;1,3346475870502688;1,0297435705096578;0,19681867436165001;2,101633724503657;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,883017992287935;0,5700000000000001;1,1017336220291765;0;0;0;0;0;0;0;0;0;3,7755927199650685;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
98;01:38:00;0;0;0;0;0;0;0;1,1118557259798223;0;0;0;0;0;1,3365851742434463;1,0299907274231193;0,19684778478521858;2,107196691711986;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8832220507386477;0,5700000000000001;1,1024007424243263;0;0;0;0;0;0;0;0;0;3,7758913833181778;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
99;01:39:00;0;0;0;0;0;0;0;1,1138955827849206;0;0;0;0;0;1,3382404871717197;1,030895717236384;0,1969803148643232;2,109602998528592;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8838515440948809;0,5700000000000001;1,1042275024808799;0;0;0;0;0;0;0;0;0;3,778751835670963;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
100;01:40:00;0;0;0;0;0;0;0;1,1140447839230714;0;0;0;0;0;1,3382765761174067;1,031287309064312;0,19751109770328656;2,1101622253854595;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8843491234335343;0,5700000000000001;1,1045241071727594;0;0;0;0;0;0;0;0;0;3,779070209348068;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
101;01:41:00;0;0;0;0;0;0;0;1,1142576529647368;0;0;0;0;0;1,3386903122237515;1,0323615016152443;0,1975160246620648;2,1106020009232016;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8844934561323632;0,5700000000000001;1,1049399438494867;0;0;0;0;0;0;0;0;0;3,782414630276285;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
102;01:42:00;0;0;0;0;0;0;0;1,1143229253093323;0;0;0;0;0;1,338734635931238;1,033032417001815;0,19763475873437775;2,11109032801749;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8850990419355211;0,5700000000000001;1,1050751096976288;0;0;0;0;0;0;0;0;0;3,7825736184520515;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
103;01:43:00;0;0;0;0;0;0;0;1,114556844198905;0;0;0;0;0;1,3390602778111627;1,0332608410623418;0,1976834577141953;2,112103720932927;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8853849377169691;0,5700000000000001;1,1063303556833881;0;0;0;0;0;0;0;0;0;3,7829028363153565;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
104;01:44:00;0;0;0;0;0;0;0;1,1150509499075412;0;0;0;0;0;1,3394821311631744;1,0356716975938662;0,19786363358717493;2,112502301229776;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,885550483891499;0,5700000000000001;1,10658838504574;0;0;0;0;0;0;0;0;0;3,78360869734191;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
105;01:45:00;0;0;0;0;0;0;0;1,1156272574723485;0;0;0;0;0;1,3400473653555949;1,0362139389566327;0,19798460726201486;2,1159199093754997;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8856472411672396;0,5700000000000001;1,10706942742326;0;0;0;0;0;0;0;0;0;3,7843762922500823;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
106;01:46:00;0;0;0;0;0;0;0;1,1157780462652511;0;0;0;0;0;1,3414277408936273;1,037193871348176;0,19808661985450712;2,116115585156718;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8860025192311016;0,5700000000000001;1,1071553351664072;0;0;0;0;0;0;0;0;0;3,784828599380114;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
107;01:47:00;0;0;0;0;0;0;0;1,116053681579786;0;0;0;0;0;1,3448442028680092;1,0381112650937931;0,1981698648213107;2,119551471353023;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8860777825163908;0,5700000000000001;1,1074977979303964;0;0;0;0;0;0;0;0;0;3,7859439008576636;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
108;01:48:00;0;0;0;0;0;0;0;1,116704748265926;0;0;0;0;0;1,344850418348547;1,0386679723995325;0,19834063638935082;2,12014492423488;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,886368369534553;0,5700000000000001;1,1076198527047472;0;0;0;0;0;0;0;0;0;3,786553755449804;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
109;01:49:00;0;0;0;0;0;0;0;1,11782065820297;0;0;0;0;0;1,3449496307350834;1,0387461828197337;0,19834447930467605;2,120387833664166;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8866708401115001;0,5700000000000001;1,1079469728515483;0;0;0;0;0;0;0;0;0;3,7868215670905743;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
110;01:50:00;0;0;0;0;0;0;0;1,1184455087673024;0;0;0;0;0;1,3459514174076002;1,0395038908850742;0,19835724690713935;2,121488493847718;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8874350149142846;0,5700000000000001;1,1094887118778047;0;0;0;0;0;0;0;0;0;3,7902744396262023;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
111;01:51:00;0;0;0;0;0;0;0;1,11951664506089;0;0;0;0;0;1,3465517617460863;1,040023476680012;0,19844868592694598;2,122599547381925;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8874751909453434;0,5700000000000001;1,1099621710302807;0;0;0;0;0;0;0;0;0;3,791236613188371;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
112;01:52:00;0;0;0;0;0;0;0;1,120067767867694;0;0;0;0;0;1,347446632536306;1,040264686105084;0,19845242802005345;2,1227982567112345;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8879772509676181;0,5700000000000001;1,1117159688497973;0;0;0;0;0;0;0;0;0;3,7992169173095625;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
113;01:53:00;0;0;0;0;0;0;0;1,120344514102212;0;0;0;0;0;1,3481169902508454;1,0412651687095367;0,1985739944892849;2,1229020670244503;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8890185155959127;0,5700000000000001;1,1127001286576395;0;0;0;0;0;0;0;0;0;3,8028349160461143;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
114;01:54:00;0;0;0;0;0;0;0;1,1212681074167363;0;0;0;0;0;1,3489176316787392;1,0419738476286469;0,1985754500992854;2,123922746353875;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8900546997948602;0,5700000000000001;1,113375091400426;0;0;0;0;0;0;0;0;0;3,8054671117600343;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
115;01:55:00;0;0;0;0;0;0;0;1,1221252578497005;0;0;0;0;0;1,349419872211333;1,043257320583661;0,19862117258610876;2,1246228771363915;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8900970023317327;0,5700000000000001;1,1147752102275483;0;0;0;0;0;0;0;0;0;3,806866348274053;0;0;11,5550442622951;4,31627770491803;4,01489721311475;2,92796442622951;
116;01:56:00;0;0;0;0;0;0;0;1,1223258594648888;0;0;0;0;0;1,3508024555936917;1,043929744357871;0,1986423397731271;2,1247696451468188;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8908859748911975;0,5700000000000001;1,1150880799635483;0;0;0;0;0;0;0;0;0;3,808051297241014;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
117;01:57:00;0;0;0;0;0;0;0;1,122867226811783;0;0;0;0;0;1,3508736807181767;1,0444627266958073;0,19878432639082902;2,1249588627697076;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8911813635950954;0,5700000000000001;1,1153777936266995;0;0;0;0;0;0;0;0;0;3,8096007112838723;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
118;01:58:00;0;0;0;0;0;0;0;1,1233611669165149;0;0;0;0;0;1,350912802392001;1,0447146692586362;0,19886017944807033;2,1260506494865603;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8918694327729122;0,5700000000000001;1,1162805896935104;0;0;0;0;0;0;0;0;0;3,8102472735569757;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
119;01:59:00;0;0;0;0;0;0;0;1,123488744181279;0;0;0;0;0;1,3510179417791066;1,0450404638542927;0,19893170595116821;2,128911591337622;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8923890820279622;0,5700000000000001;1,1167475562233125;0;0;0;0;0;0;0;0;0;3,8130524427764927;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
120;02:00:00;0;0;0;0;0;0;0;1,1249007068861576;0;0;0;0;0;1,3513766598981984;1,0455728652889045;0,19898171904716552;2,132030972380179;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8924515320009455;0,5700000000000001;1,117263570066652;0;0;0;0;0;0;0;0;0;3,8161593773374682;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
121;02:01:00;0;0;0;0;0;0;0;1,125803817118051;0;0;0;0;0;1,3514517140762887;1,0457839054008304;0,19921947078361327;2,1325116874869114;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8927349014749927;0,5700000000000001;1,1176643723120154;0;0;0;0;0;0;0;0;0;3,8198234138605427;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
122;02:02:00;0;0;0;0;0;0;0;1,1264986940719277;0;0;0;0;0;1,3516423768051946;1,045948181958491;0,199275987160146;2,1327550527346717;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8929385417902969;0,5700000000000001;1,1176945007001586;0;0;0;0;0;0;0;0;0;3,822370335681848;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
123;02:03:00;0;0;0;0;0;0;0;1,1283534705727547;0;0;0;0;0;1,3516446169103096;1,0462970754026866;0,19932990542971196;2,132949959325448;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8930772968244621;0,5700000000000001;1,1186692979061195;0;0;0;0;0;0;0;0;0;3,822448201467716;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
124;02:04:00;0;0;0;0;0;0;0;1,1291035336692326;0;0;0;0;0;1,351733314345367;1,0466580563618881;0,19939016209108965;2,1335807569579597;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8931842008321511;0,5700000000000001;1,119123714087463;0;0;0;0;0;0;0;0;0;3,8241496200745133;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
125;02:05:00;0;0;0;0;0;0;0;1,1292730545186773;0;0;0;0;0;1,354561268189096;1,047105838931447;0,1993978822734742;2,1343089117120937;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8936436469480213;0,5700000000000001;1,1193962295030855;0;0;0;0;0;0;0;0;0;3,8258428449176134;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
126;02:06:00;0;0;0;0;0;0;0;1,1294467840022568;0;0;0;0;0;1,3545857551164173;1,0471323174472413;0,19943501696592061;2,1344511138131876;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,8938223676460901;0,5700000000000001;1,1205257542364278;0;0;0;0;0;0;0;0;0;3,826417079403078;0;0;11,5550442622951;4,32007819672131;4,01489721311475;2,92796442622951;
