Electricity.Time;Time span;Bathroom Light (20W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Kitchen Light (20W) [Watt];Living Room Light (Energy Saving Lamp, 20W) [Watt];Bedroom Light (20W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];Electric Kettle / Petra WK288 1.5L [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Epson Stylus Color 860 [Watt];TASKalfa 180 [Watt];Canon CanoScan LIDE 110 [Watt];External Harddrive Iomega 3.5" [Watt];Miele DA 61 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Lawn Mower / Sabo 32-EL [Watt];Hair Dryer Braun Silencio 1250 [Watt];Laptop Sony Vaio SVE151G11M [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Blender Vitamix Moulinex [Watt];AFK BM-2N [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Clatronic MS 3249 Milk Foamer [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Sony PlayStation 3 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Phone Siemens Gigaset C320 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];Electric Razor Braun Cruzer 5 [Watt];
61;01:01:00;0;0;0;0;0;0;0;1,0241673110369407;0;0;0;0;0;1,236640143808907;0,9556904452077462;0,18271168335855592;1,959652827983607;0;0;0;0;0;0;0;0;0;2,1618561948762043;0;0,8177229600821015;0,21427326721698764;1,0218520222690826;0;0;0;0;0;0;0;0;0;3,5186309094527672;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
62;01:02:00;0;0;0;0;0;0;0;1,0261522064808652;0;0;0;0;0;1,2380873159134638;0,9576963131653143;0,18288402915349655;1,9599636046177185;0;0;0;0;0;0;0;0;0;2,1620168348847404;0;0,819731301611587;0,21430631230687522;1,0219235608671646;0;0;0;0;0;0;0;0;0;3,5197017973823215;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
63;01:03:00;0;0;0;0;0;0;0;1,0275429884623117;0;0;0;0;0;1,2386544673285256;0,9578099244298426;0,1829807578670619;1,9601044338612017;0;0;0;0;0;0;0;0;0;2,1626565452871014;0;0,8216684638908098;0,21462570552156038;1,0234335343467778;0;0;0;0;0;0;0;0;0;3,5237808591437645;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
64;01:04:00;0;0;0;0;0;0;0;1,027573393589583;0;0;0;0;0;1,2394387111100975;0,9580770035061703;0,18304863423356646;1,963366740631871;0;0;0;0;0;0;0;0;0;2,1632199872398234;0;0,821749301027189;0,21479649956612765;1,025839906869553;0;0;0;0;0;0;0;0;0;3,528067003149465;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
65;01:05:00;0;0;0;0;0;0;0;1,0283692332775465;0;0;0;0;0;1,2394845867800441;0,9580998765111596;0,18309412118426371;1,964651862578556;0;0;0;0;0;0;0;0;0;2,1648558793988717;0;0,8225865876258319;0,21518065163053485;1,026515954259109;0;0;0;0;0;0;0;0;0;3,528182556504015;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
66;01:06:00;0;0;0;0;0;0;0;1,0305627492242815;0;0;0;0;0;1,244288809416914;0,9583790609833744;0,183154723365545;1,967360564002121;0;0;0;0;0;0;0;0;0;2,1674426457767124;0;0,8227416957850104;0,2152717256902096;1,027234682524163;0;0;0;0;0;0;0;0;0;3,5292413311983535;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
67;01:07:00;0;0;0;0;0;0;0;1,030781704872407;0;0;0;0;0;1,2446184000427103;0,95976667471759;0,1831803447308424;1,9673666739590707;0;0;0;0;0;0;0;0;0;2,168389310507976;0;0,8232788222251728;0,21527979839548075;1,0275981589203742;0;0;0;0;0;0;0;0;0;3,530199511907575;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
68;01:08:00;0;0;0;0;0;0;0;1,0312310330994412;0;0;0;0;0;1,2449359416248027;0,9617226937879122;0,18321293435662864;1,9705687223564323;0;0;0;0;0;0;0;0;0;2,1732983998870288;0;0,8237083599904954;0,21537026776759022;1,0284971676538814;0;0;0;0;0;0;0;0;0;3,531623270457299;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
69;01:09:00;0;0;0;0;0;0;0;1,031618910135517;0;0;0;0;0;1,248363012982428;0,9619782125986727;0,18339098476311508;1,9708483800717929;0;0;0;0;0;0;0;0;0;2,175638051667218;0;0,8250104098621635;0,2156548989750105;1,0288180195503087;0;0;0;0;0;0;0;0;0;3,5365930322683523;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
70;01:10:00;0;0;0;0;0;0;0;1,032187396585179;0;0;0;0;0;1,2486563347217445;0,9621081287715102;0,18339238007062647;1,9710228861945376;0;0;0;0;0;0;0;0;0;2,177085222442154;0;0,8254049902053465;0,21589842397150746;1,0321374582112313;0;0;0;0;0;0;0;0;0;3,5409218248704826;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
71;01:11:00;0;0;0;0;0;0;0;1,0328276494543012;0;0;0;0;0;1,251225709288043;0,962676522681834;0,1834611784141968;1,9734104510265715;0;0;0;0;0;0;0;0;0;2,1780936452960233;0;0,8254139527474152;0,21592079470690329;1,032349081944367;0;0;0;0;0;0;0;0;0;3,5412883279226977;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
72;01:12:00;0;0;0;0;0;0;0;1,0350638956436589;0;0;0;0;0;1,251339433238846;0,9648177368522504;0,183481008654029;1,9739769452348512;0;0;0;0;0;0;0;0;0;2,179404292572055;0;0,8259413031530723;0,2159454149674549;1,0328182661799972;0;0;0;0;0;0;0;0;0;3,5437003443891046;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
73;01:13:00;0;0;0;0;0;0;0;1,0354457403604953;0;0;0;0;0;1,2516807683802336;0,9659645091183152;0,1841996257930524;1,9746285277761473;0;0;0;0;0;0;0;0;0;2,18052239746723;0;0,827831716624321;0,2160240867531558;1,0329709973209174;0;0;0;0;0;0;0;0;0;3,5453369428977637;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
74;01:14:00;0;0;0;0;0;0;0;1,036391751638125;0;0;0;0;0;1,2518145231850302;0,9662883309169986;0,18431967612972047;1,9750159021555362;0;0;0;0;0;0;0;0;0;2,180740527917184;0;0,8286351807795072;0,2161260563049426;1,0334600465568595;0;0;0;0;0;0;0;0;0;3,549216827847153;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
75;01:15:00;0;0;0;0;0;0;0;1,0368404051296263;0;0;0;0;0;1,2523492431550878;0,9663332798508912;0,18434234111328132;1,9776860917418122;0;0;0;0;0;0;0;0;0;2,183656629211355;0;0,8297564187245187;0,21613525673154557;1,034404350797669;0;0;0;0;0;0;0;0;0;3,551935626316333;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
76;01:16:00;0;0;0;0;0;0;0;1,0395978987493184;0;0;0;0;0;1,2533137647076507;0,9666323685790333;0,18444336192601915;1,977965674627981;0;0;0;0;0;0;0;0;0;2,1842167633602494;0;0,8300188905328011;0,2163198188412786;1,0345547441443974;0;0;0;0;0;0;0;0;0;3,5571371780884764;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
77;01:17:00;0;0;0;0;0;0;0;1,0416061153998164;0;0;0;0;0;1,2535062210161838;0,966900084679414;0,18450436580829707;1,9786798866581232;0;0;0;0;0;0;0;0;0;2,185044012356567;0;0,8306181611341362;0,2163295930074232;1,0348404991609028;0;0;0;0;0;0;0;0;0;3,557526849628276;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
78;01:18:00;0;0;0;0;0;0;0;1,0430509346498273;0;0;0;0;0;1,2545115071247257;0,967185927239831;0,18475274039039286;1,9808504222689773;0;0;0;0;0;0;0;0;0;2,1851258632059576;0;0,8307910515468305;0,2163589487202563;1,035806050206838;0;0;0;0;0;0;0;0;0;3,5633355655716286;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
79;01:19:00;0;0;0;0;0;0;0;1,0434467340253197;0;0;0;0;0;1,2561296684895644;0,9675272228751113;0,1847893522339059;1,9811136368747349;0;0;0;0;0;0;0;0;0;2,1870695464091083;0;0,8319973358545717;0,2164226100196324;1,0361468538537266;0;0;0;0;0;0;0;0;0;3,5634468493185247;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
80;01:20:00;0;0;0;0;0;0;0;1,0448511533782934;0;0;0;0;0;1,256836758952256;0,9676361072910239;0,18479872443288636;1,981356130160531;0;0;0;0;0;0;0;0;0;2,1885724019613497;0;0,8320493475812322;0,2170089198071249;1,0364220751230684;0;0;0;0;0;0;0;0;0;3,564185745824259;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
81;01:21:00;0;0;0;0;0;0;0;1,0452417449121911;0;0;0;0;0;1,25693150619685;0,9686425610944505;0,1848512564132702;1,9822223244815316;0;0;0;0;0;0;0;0;0;2,19491089252719;0;0,8320671005471331;0,21713715782442575;1,0372959068934005;0;0;0;0;0;0;0;0;0;3,5651717311263877;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
82;01:22:00;0;0;0;0;0;0;0;1,0456273979430792;0;0;0;0;0;1,2584937085279764;0,9692105471586746;0,1848918524259665;1,983629523331745;0;0;0;0;0;0;0;0;0;2,198557673640354;0;0,833509261374098;0,21724179003197566;1,0378606661437786;0;0;0;0;0;0;0;0;0;3,5673636639608137;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
83;01:23:00;0;0;0;0;0;0;0;1,0464838467591517;0;0;0;0;0;1,2589317661138637;0,9699468678930827;0,1852397353228832;1,9836645513111428;0;0;0;0;0;0;0;0;0;2,2002402393865332;0;0,8336187136837906;0,21728778848000374;1,037997737152502;0;0;0;0;0;0;0;0;0;3,568329944137809;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
84;01:24:00;0;0;0;0;0;0;0;1,048112603818497;0;0;0;0;0;1,2591139602790897;0,9716495517189246;0,18537562188629744;1,9838442526640747;0;0;0;0;0;0;0;0;0;2,2009673726283365;0;0,8338069354807192;0,21733022056621495;1,038112170803231;0;0;0;0;0;0;0;0;0;3,570705293913229;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
85;01:25:00;0;0;0;0;0;0;0;1,0493221623897067;0;0;0;0;0;1,2602487362998622;0,9724053388618578;0,18568594719923506;1,9858515850375935;0;0;0;0;0;0;0;0;0;2,2012216942855605;0;0,8342760408365597;0,2173995829979335;1,0381958577349273;0;0;0;0;0;0;0;0;0;3,571314508548373;0;0;6,31525704918033;2,72044196721312;0,16089737704918;0,926795163934426;
86;01:26:00;0;0;0;0;0;0;0;1,0497730028359307;0;0;0;0;0;1,260415097001551;0,9731030423145598;0,1857153712612042;1,9877625679535218;0;0;0;0;0;0;0;0;0;2,2031322103509345;0;0,8348801003106575;0,21747740971219273;1,0392376799055032;0;0;0;0;0;0;0;0;0;3,571996874215845;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
87;01:27:00;0;0;0;0;0;0;0;1,0504427488679255;0;0;0;0;0;1,262704380089716;0,9735033185499593;0,18573529766510474;1,989072065758172;0;0;0;0;0;0;0;0;0;2,2040778654287463;0;0,8353555691199266;0,21747856253128503;1,0394110719929393;0;0;0;0;0;0;0;0;0;3,57262120238676;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
88;01:28:00;0;0;0;0;0;0;0;1,0507921581504132;0;0;0;0;0;1,2637344913469493;0,974464108398839;0,1859336465032305;1,989377140280282;0;0;0;0;0;0;0;0;0;2,2044440781878234;0;0,8358597363585751;0,21766146547588963;1,0401600188160685;0;0;0;0;0;0;0;0;0;3,5734644832840363;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
89;01:29:00;0;0;0;0;0;0;0;1,0508090434681372;0;0;0;0;0;1,2645940327261354;0,9757231729892536;0,18601365559028027;1,9908396919388678;0;0;0;0;0;0;0;0;0;2,205427992314779;0;0,8365777287309876;0,21775271982403596;1,0404296092998533;0;0;0;0;0;0;0;0;0;3,5750609021913404;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
90;01:30:00;0;0;0;0;0;0;0;1,051112163649213;0;0;0;0;0;1,2649489516380097;0,9761145902028436;0,18624859762573268;1,9910723628255433;0;0;0;0;0;0;0;0;0;2,206030437801565;0;0,8367415123857606;0,21776021114570332;1,040846622990705;0;0;0;0;0;0;0;0;0;3,578386384137197;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
91;01:31:00;0;0;0;0;0;0;0;1,0543068788020817;0;0;0;0;0;1,2649790829219512;0,9765201880401024;0,18632054755438524;1,9925248803737718;0;0;0;0;0;0;0;0;0;2,210856129017258;0;0,8369569110170387;0,21782112863403785;1,042103034619552;0;0;0;0;0;0;0;0;0;3,5790986055132117;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
92;01:32:00;0;0;0;0;0;0;0;1,0545492977151472;0;0;0;0;0;1,2652356813649517;0,9768115123342854;0,18651301695555922;1,9927504635665514;0;0;0;0;0;0;0;0;0;2,2129319782745376;0;0,8374085872022716;0,21794673323276806;1,0421577722137978;0;0;0;0;0;0;0;0;0;3,5794287230083626;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
93;01:33:00;0;0;0;0;0;0;0;1,0546453759492103;0;0;0;0;0;1,2665712554186133;0,9773928410309694;0,1866464379552358;1,9946192809021448;0;0;0;0;0;0;0;0;0;2,213376877904165;0;0,838309763715835;0,21811753839474052;1,0426087696720692;0;0;0;0;0;0;0;0;0;3,580369817182418;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
94;01:34:00;0;0;0;0;0;0;0;1,0549478248256483;0;0;0;0;0;1,2666673021681978;0,977745340631429;0,1867577786402349;1,9949395316214968;0;0;0;0;0;0;0;0;0;2,2141371760658997;0;0,8383542605503659;0,2185528294653323;1,0439425719627538;0;0;0;0;0;0;0;0;0;3,581745869911625;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
95;01:35:00;0;0;0;0;0;0;0;1,0554662984563434;0;0;0;0;0;1,2672804196872696;0,9778015323375477;0,18678181511176467;1,9950823026933118;0;0;0;0;0;0;0;0;0;2,215767856702986;0;0,8384531435276422;0,2186834116832907;1,0462276807010487;0;0;0;0;0;0;0;0;0;3,5828002279837925;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
96;01:36:00;0;0;0;0;0;0;0;1,0556699714814357;0;0;0;0;0;1,267729886702325;0,9778480962332298;0,18697665081687803;1,9964750723767917;0;0;0;0;0;0;0;0;0;2,215813332604952;0;0,8386752809068939;0,219029713043058;1,0463168748319334;0;0;0;0;0;0;0;0;0;3,5849522843300847;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
97;01:37:00;0;0;0;0;0;0;0;1,0559455138003444;0;0;0;0;0;1,2679152076977553;0,9782563919841747;0,18697774064356754;1,9965520382784743;0;0;0;0;0;0;0;0;0;2,216619312335516;0;0,8388670926735383;0,21906811510460888;1,0466469409277175;0;0;0;0;0;0;0;0;0;3,586813083966814;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,926795163934426;
98;01:38:00;0;0;0;0;0;0;0;1,056262939680831;0;0;0;0;0;1,2697559155312739;0,978491191051963;0,18700539554595766;2,0018368571263867;0;0;0;0;0;0;0;0;0;2,2174176006338766;0;0,8390609482017154;0,2190837972029196;1,04728070530311;0;0;0;0;0;0;0;0;0;3,587096814152268;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
99;01:39:00;0;0;0;0;0;0;0;1,0582008036456745;0;0;0;0;0;1,2713284628131338;0,9793509313745644;0,1871312991211071;2,0041228486021625;0;0;0;0;0;0;0;0;0;2,2199141482953655;0;0,839658966890137;0,2190885507430382;1,049016127356836;0;0;0;0;0;0;0;0;0;3,589814243887414;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
100;01:40:00;0;0;0;0;0;0;0;1,058342544726918;0;0;0;0;0;1,2713627473115363;0,9797229436110962;0,18763554281812225;2,004654114116186;0;0;0;0;0;0;0;0;0;2,220953365600275;0;0,8401316672618577;0,21918546544683576;1,0492979018141213;0;0;0;0;0;0;0;0;0;3,590116698880664;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
101;01:41:00;0;0;0;0;0;0;0;1,0585447703164999;0;0;0;0;0;1,2717557966125639;0,980743426534482;0,1876402234289616;2,0050719008770415;0;0;0;0;0;0;0;0;0;2,221456615176246;0;0,8402687833257451;0,21927547365058073;1,0496929466570122;0;0;0;0;0;0;0;0;0;3,5932938987624703;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
102;01:42:00;0;0;0;0;0;0;0;1,0586067790438656;0;0;0;0;0;1,271797904134676;0,981380796151724;0,1877530207976589;2,0055358116166153;0;0;0;0;0;0;0;0;0;2,2215444366258437;0;0,8408440898387451;0,2193018058075421;1,0498213542127472;0;0;0;0;0;0;0;0;0;3,593444937529448;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
103;01:43:00;0;0;0;0;0;0;0;1,0588290019889597;0;0;0;0;0;1,2721072639206046;0,9815977990092246;0,18779928482848554;2,0064985348862807;0;0;0;0;0;0;0;0;0;2,221880844139294;0;0,8411156908311208;0,2193523469547401;1,0510138378992187;0;0;0;0;0;0;0;0;0;3,593757694499588;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
104;01:44:00;0;0;0;0;0;0;0;1,0592984024121639;0;0;0;0;0;1,2725080246050156;0,9838881127141726;0,18797045190781622;2,0068771861682873;0;0;0;0;0;0;0;0;0;2,2224847742188345;0;0,8412729596969242;0,21952830317879624;1,051258965793453;0;0;0;0;0;0;0;0;0;3,594428262474814;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
105;01:45:00;0;0;0;0;0;0;0;1,059845894598731;0;0;0;0;0;1,273044997087815;0,9844032420088009;0,18808537689891414;2,0101239139067246;0;0;0;0;0;0;0;0;0;2,22264082109501;0;0,8413648791088777;0,21953879404772897;1,0517159560520968;0;0;0;0;0;0;0;0;0;3,595157477637578;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
106;01:46:00;0;0;0;0;0;0;0;1,0599891439519884;0;0;0;0;0;1,2743563538489457;0,9853341777807672;0,1881822888617818;2,010309805898882;0;0;0;0;0;0;0;0;0;2,223329996961043;0;0,8417023932695467;0,21956944507602957;1,0517975684080867;0;0;0;0;0;0;0;0;0;3,595587169411108;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
107;01:47:00;0;0;0;0;0;0;0;1,0602509975007965;0;0;0;0;0;1,2776019927246087;0,9862057018391032;0,1882613715802452;2,013573897785372;0;0;0;0;0;0;0;0;0;2,224949917526286;0;0,8417738933905713;0,21959232179519683;1,0521229080338763;0;0;0;0;0;0;0;0;0;3,5966467058147797;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
108;01:48:00;0;0;0;0;0;0;0;1,0608695108526296;0;0;0;0;0;1,2776078974311196;0,9867345737795555;0,1884236045698833;2,014137678023136;0;0;0;0;0;0;0;0;0;2,226513935342605;0;0,8420499510578254;0,21960842447824216;1,0522388600695098;0;0;0;0;0;0;0;0;0;3,5972260676773136;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
109;01:49:00;0;0;0;0;0;0;0;1,0619296252928214;0;0;0;0;0;1,2777021491983291;0,9868088736787468;0,18842725533944227;2,0143684419809578;0;0;0;0;0;0;0;0;0;2,2276787894776064;0;0,8423372981059252;0,21972099277196525;1,052549624208971;0;0;0;0;0;0;0;0;0;3,597480488736045;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
110;01:50:00;0;0;0;0;0;0;0;1,0625232333289372;0;0;0;0;0;1,2786538465372201;0,9875286963408203;0,1884393845617824;2,0154140691553324;0;0;0;0;0;0;0;0;0;2,2284153585800817;0;0,8430632641685704;0,2197443236455866;1,0540142762839144;0;0;0;0;0;0;0;0;0;3,6007607176448917;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
111;01:51:00;0;0;0;0;0;0;0;1,0635408128078454;0;0;0;0;0;1,279224173658782;0,9880223028460112;0,18852625163059872;2,016469570012829;0;0;0;0;0;0;0;0;0;2,229157224003158;0;0,8431014313980764;0,2198614208910554;1,0544640624787667;0;0;0;0;0;0;0;0;0;3,6016747825289515;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
112;01:52:00;0;0;0;0;0;0;0;1,0640643794743092;0;0;0;0;0;1,2800743009094906;0,9882514517998295;0,1885298066190508;2,0166583438756724;0;0;0;0;0;0;0;0;0;2,2302546936497905;0;0,8435783884192373;0,2199731845741567;1,0561301704073074;0;0;0;0;0;0;0;0;0;3,609256071444084;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
113;01:53:00;0;0;0;0;0;0;0;1,0643272883971011;0;0;0;0;0;1,280711140738303;0,9892019102740596;0,18864529476482067;2,0167569636732274;0;0;0;0;0;0;0;0;0;2,23089812346948;0;0,8445675898161171;0,22012394915558195;1,0570651222247573;0;0;0;0;0;0;0;0;0;3,6126931702438076;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
114;01:54:00;0;0;0;0;0;0;0;1,0652047020458995;0;0;0;0;0;1,2814717500948023;0,9898751552472143;0,18864667759432113;2,017726609036181;0;0;0;0;0;0;0;0;0;2,231364579558209;0;0,8455519648051172;0,2201520767691652;1,0577063368304045;0;0;0;0;0;0;0;0;0;3,6151937561720318;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
115;01:55:00;0;0;0;0;0;0;0;1,0660189949572154;0;0;0;0;0;1,2819488786007665;0,9910944545544778;0,18869011395680332;2,018391733279572;0;0;0;0;0;0;0;0;0;2,23163098688264;0;0,8455921522151462;0,220166762345188;1,0590364497161708;0;0;0;0;0;0;0;0;0;3,6165230308603498;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
116;01:56:00;0;0;0;0;0;0;0;1,0662095664916442;0;0;0;0;0;1,2832623328140071;0,9917332571399772;0,18871022278447078;2,0185311628894778;0;0;0;0;0;0;0;0;0;2,2317263362845146;0;0,8463416761466377;0,22023628538811715;1,0593336759653709;0;0;0;0;0;0;0;0;0;3,6176487323789623;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
117;01:57:00;0;0;0;0;0;0;0;1,066723865471194;0;0;0;0;0;1,2833299966822678;0,9922395903610168;0,1888451100712876;2,0187109196312223;0;0;0;0;0;0;0;0;0;2,2321544553266954;0;0,8466222954153407;0,2202736568578717;1,0596089039453644;0;0;0;0;0;0;0;0;0;3,619120675719678;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
118;01:58:00;0;0;0;0;0;0;0;1,0671931085706892;0;0;0;0;0;1,283367162272401;0,9924789357957042;0,18891717047566683;2,0197481170122322;0;0;0;0;0;0;0;0;0;2,2325961365631612;0;0,8472759611342667;0,22029414717894244;1,0604665602088348;0;0;0;0;0;0;0;0;0;3,619734909879126;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
119;01:59:00;0;0;0;0;0;0;0;1,067314306972215;0;0;0;0;0;1,2834670446901513;0,9927884406615779;0,1889851206536098;2,022466011770741;0;0;0;0;0;0;0;0;0;2,2349071681283914;0;0,8477696279265642;0,22034500151575268;1,0609101784121469;0;0;0;0;0;0;0;0;0;3,6223998206376673;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
120;02:00:00;0;0;0;0;0;0;0;1,0686556715418498;0;0;0;0;0;1,2838078269032884;0,9932942220244589;0,18903263309480728;2,02542942376117;0;0;0;0;0;0;0;0;0;2,2363080648894837;0;0,8478289554008983;0,22043648793019496;1,0614003915633194;0;0;0;0;0;0;0;0;0;3,625351408470594;0;0;6,31525704918033;2,72044196721312;0,161554540983607;0,927045934426229;
121;02:01:00;0;0;0;0;0;0;0;1,0695136262621485;0;0;0;0;0;1,2838791283724742;0,9934947101307886;0,18925849724443264;2,025886103112566;0;0;0;0;0;0;0;0;0;2,2368229860007482;0;0,8480981564012432;0,22048715942307773;1,0617811536964146;0;0;0;0;0;0;0;0;0;3,628832243167515;0;0;6,31525704918033;2,72484131147541;0,161554540983607;0,927045934426229;
122;02:02:00;0;0;0;0;0;0;0;1,0701737593683311;0;0;0;0;0;1,284060257964935;0,9936507728605664;0,18931218780213874;2,026117300097938;0;0;0;0;0;0;0;0;0;2,236872333496577;0;0,8482916147007821;0,22049694392839955;1,0618097756651506;0;0;0;0;0;0;0;0;0;3,6312518188977547;0;0;6,31525704918033;2,72484131147541;0,161554540983607;0,927045934426229;
123;02:03:00;0;0;0;0;0;0;0;1,071935797044117;0;0;0;0;0;1,284062386064794;0,9939822216325519;0,1893634101582264;2,0263024613591756;0;0;0;0;0;0;0;0;0;2,2377322410923273;0;0,8484234319832391;0,2204991652326109;1,0627358330108134;0;0;0;0;0;0;0;0;0;3,6313257913943295;0;0;6,31525704918033;2,72484131147541;0,161554540983607;0,927045934426229;
124;02:04:00;0;0;0;0;0;0;0;1,0726483569857708;0;0;0;0;0;1,2841466486280986;0,9943251535437934;0,18942065398653518;2,026901719110062;0;0;0;0;0;0;0;0;0;2,23920987498011;0;0,8485249907905437;0,2205587481200257;1,06316752838309;0;0;0;0;0;0;0;0;0;3,632942139070787;0;0;6,31525704918033;2,72484131147541;0,161554540983607;0,927045934426229;
125;02:05:00;0;0;0;0;0;0;0;1,0728094017927434;0;0;0;0;0;1,2868332047796411;0,9947505469848744;0,1894279881598005;2,027593466126489;0;0;0;0;0;0;0;0;0;2,2403581491224998;0;0,8489614646006204;0,2207309058079373;1,0634264180279311;0;0;0;0;0;0;0;0;0;3,634550702671732;0;0;6,31525704918033;2,72484131147541;0,161554540983607;0,927045934426229;
126;02:06:00;0;0;0;0;0;0;0;1,0729744448021439;0;0;0;0;0;1,2868564673605964;0,994775701574879;0,18946326611762462;2,027728558122528;0;0;0;0;0;0;0;0;0;2,2409270398684242;0;0,8491312492637857;0,22075699030226936;1,0644994665246064;0;0;0;0;0;0;0;0;0;3,6350962254329238;0;0;6,31525704918033;2,72484131147541;0,161554540983607;0,927045934426229;
