Reactive.Time;Calender;Bathroom Light (20W);Bathroom Mirror Light 10 W (LED);Kitchen Light (20W);Living Room Light (Energy Saving Lamp, 20W);Bedroom Light (20W);Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Nespresso Coffee Machine, Single Cup;Food Slicer / DOMO Schneidemaschine DO521S;Toaster Salco MT 400;Electric Kettle / Petra WK288 1.5L;PC / Acer 8400;PC Monitor / Fujitsu Siemens Scaleoview D19-1;Epson Stylus Color 860;TASKalfa 180;Canon CanoScan LIDE 110;External Harddrive Iomega 3.5";Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Christopeit Treadmill TM 2 Pro;Hedge Trimmer / Bosch AHS 550-24 ST;Atika LH 2500 G;Lawn Mower / Sabo 32-EL;Hair Dryer Braun Silencio 1250;Laptop Sony Vaio SVE151G11M;Energy Saving Lamp / EL-REF 11 E27;CD/DVD Player / Philips DVDR 725 H;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Blender Vitamix Moulinex;AFK BM-2N;Miele DG 1450;Handmixer / Phillips Robust HR 1581;Clatronic MS 3249 Milk Foamer;Dishwasher NEFF SD6P1F (2011);Dryer / Miele T 8626 WP;Steam Iron / Phillips GC 4410;Washing Machine / Bosch WAE 28143;Sony PlayStation 3;Canister vacuum cleaner / Siemens VS 06 G 1831;Siemens Kl 20 LA 65 (A+);Router O2 Box 6431;Phone Siemens Gigaset C320;Electric Toothbrush Dondodent Professional Clean;Electric Razor Braun Cruzer 5;
504;08:24:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
505;08:25:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
506;08:26:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
507;08:27:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
508;08:28:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
509;08:29:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
510;08:30:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
511;08:31:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
512;08:32:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
513;08:33:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
514;08:34:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
515;08:35:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
516;08:36:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
517;08:37:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
518;08:38:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
519;08:39:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
520;08:40:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
521;08:41:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
522;08:42:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
523;08:43:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
524;08:44:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
525;08:45:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
526;08:46:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
527;08:47:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
528;08:48:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
529;08:49:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
530;08:50:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
531;08:51:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
532;08:52:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
533;08:53:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
534;08:54:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
535;08:55:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
536;08:56:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
537;08:57:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
538;08:58:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
539;08:59:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
540;09:00:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
541;09:01:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
542;09:02:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
543;09:03:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
544;09:04:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
545;09:05:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
546;09:06:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
547;09:07:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
548;09:08:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
549;09:09:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;4;
550;09:10:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
551;09:11:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
552;09:12:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
553;09:13:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
554;09:14:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
555;09:15:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
556;09:16:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
557;09:17:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
558;09:18:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
559;09:19:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
560;09:20:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;4;
561;09:21:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
562;09:22:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
563;09:23:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
564;09:24:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
565;09:25:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
566;09:26:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
567;09:27:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
568;09:28:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
569;09:29:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;4;
570;09:30:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
571;09:31:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
572;09:32:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
573;09:33:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
574;09:34:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
575;09:35:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
576;09:36:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
577;09:37:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;4;
578;09:38:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
579;09:39:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
580;09:40:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
581;09:41:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
582;09:42:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
583;09:43:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
584;09:44:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
585;09:45:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
586;09:46:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
587;09:47:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
588;09:48:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
589;09:49:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
590;09:50:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
591;09:51:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
592;09:52:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
593;09:53:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
594;09:54:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
595;09:55:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
596;09:56:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
597;09:57:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
598;09:58:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
599;09:59:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
600;10:00:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
601;10:01:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
602;10:02:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
603;10:03:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
604;10:04:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
605;10:05:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
606;10:06:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
607;10:07:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
608;10:08:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
609;10:09:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
610;10:10:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
611;10:11:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;4;
612;10:12:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;4;0;5;0;5;
613;10:13:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
614;10:14:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
615;10:15:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
616;10:16:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
617;10:17:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
618;10:18:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
619;10:19:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
620;10:20:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
621;10:21:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
622;10:22:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
623;10:23:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
624;10:24:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
625;10:25:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
626;10:26:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
627;10:27:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
628;10:28:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
629;10:29:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
630;10:30:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
631;10:31:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
