Apparent.Time;Time span;Kitchen Light (100W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (60W) [VA];Children Room Light (200W) [VA];Children Room Light Device (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Laptop / ACER BT.00603.043 Replacement laptop battery [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Fancy Ceiling Lights with at least 3 Bulbs [VA];CD/DVD Player / Phillips HDR3810/31 [VA];Panasonic TX-P58V10E [VA];SAT Receiver / Kathrein UFS913 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [VA];Microwave / Panasonic NN-V 359 W Inverter [VA];Extractor Hood / Miele DA 429-4 [VA];Miele DA 61 [VA];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [VA];Ricecooker / Tristar RK-6112 [VA];Steam Cooker / Phillips HD9140 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Braun Multiquick 3 MR 300 Soup [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Fondue / Unold 48746 Asia [VA];Dishwashers / Bosch SGI 4662 Silence Comfort [VA];Dryer / Miele T 8626 WP [VA];Washing Machine Samsung P1405J [VA];Home Cinema System / Samsung HT-D5550 [VA];Hifi System / Sharp XL-HF300PH [VA];AEG NM 2701 Premium [VA];Hair Dryer Babyliss 2000 [VA];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [VA];TV Medion MD20123_DE_A [VA];Microsoft Xbox 360 [VA];TV / Phillips Goya 9770 VT [VA];Liebherr CBP 4056-20A [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Yamaha RX-V667 [VA];Liebherr GP 2756-20A [VA];
45;00:45:00;0;0;0;0;0;0;0;0;0;1,066571370283942;0;0;0;0;1,280074447901367;1,001853166822488;0,18977476216066733;2,0066363585022993;0;0;5,587792158071426;0;0;0,6249896493301518;8,871584660880345;3,697928530862891;0;0;0;17,295957436315476;0;0;0;0;0;0;0;0;0;0;0;0;1,665386563335021;2,378825161967396;0;0;0;0,5700000000000001;2,811014671446838;2,0462038655529233;0;11,3268114754098;2,92629081967213;1,582170030912873;4,31627770491803;9,599598369601496;0;
46;00:46:00;0;0;0;0;0;0;0;0;0;1,0670615560390122;0;0;0;0;1,2801636330576691;1,0022619929504066;0,19043936444886903;2,0066747329648558;0;0;5,594014424181519;0;0;0,6256333460380563;8,897148252160987;3,6981335505484;0;0;0;17,314087557179736;0;0;0;0;0;0;0;0;0;0;0;0;1,6700969372069554;2,379836454395429;0;0;0;0,5700000000000001;2,8173842019915205;2,0473015300287227;0;11,3268114754098;2,92629081967213;1,583977477498875;4,31627770491803;9,60740170517754;0;
47;00:47:00;0;0;0;0;0;0;0;0;0;1,0678349810333383;0;0;0;0;1,2816255723939054;1,0036360672689768;0,1907667516350424;2,0071714075755263;0;0;5,603107114354504;0;0;0,6266536232210791;8,902412572848608;3,699671793470489;0;0;0;17,332568926850442;0;0;0;0;0;0;0;0;0;0;0;0;1,6702230475686093;2,3848948275287674;0;0;0;0,5700000000000001;2,819808054318201;2,047640525738361;0;11,3268114754098;2,92629081967213;1,584657728697758;4,31627770491803;9,611159675632168;0;
48;00:48:00;0;0;0;0;0;0;0;0;0;1,069063971915482;0;0;0;0;1,2822380959650803;1,0046570694126864;0,19105521092915193;2,009439729483197;0;0;5,620005905676942;0;0;0,6269200459943705;8,907156830451536;3,702963732474067;0;0;0;17,337723149194026;0;0;0;0;0;0;0;0;0;0;0;0;1,6799753759284302;2,385530646380516;0;0;0;0,5700000000000001;2,8209075860770754;2,048690458343695;0;11,3268114754098;2,92629081967213;1,5860316772769703;4,31627770491803;9,623478914594086;0;
49;00:49:00;0;0;0;0;0;0;0;0;0;1,0703667909722148;0;0;0;0;1,285172183890526;1,0062448477863124;0,19117411772044024;2,013714216739223;0;0;5,621766782007063;0;0;0,6281433839424831;8,90877527719628;3,703381050211891;0;0;0;17,350405683460714;0;0;0;0;0;0;0;0;0;0;0;0;1,6827920147575564;2,3856204480121557;0;0;0;0,5700000000000001;2,8234487395647716;2,0499755678482496;0;11,3268114754098;2,92629081967213;1,5860549001429627;4,31627770491803;9,62763584158437;0;
50;00:50:00;0;0;0;0;0;0;0;0;0;1,072431348906704;0;0;0;0;1,2864900094877925;1,0066365416110596;0,1913524714435361;2,0141302139746133;0;0;5,634325337590155;0;0;0,629452939046376;8,913002374697504;3,7033933298314605;0;0;0;17,368165366944773;0;0;0;0;0;0;0;0;0;0;0;0;1,6837484177195814;2,3856426697347928;0;0;0;0,5700000000000001;2,8237338607788476;2,0558087183025977;0;11,3268114754098;2,92629081967213;1,5868571487044385;4,31627770491803;9,636714549631241;0;
51;00:51:00;0;0;0;0;0;0;0;0;0;1,0729935730272102;0;0;0;0;1,2888708310304937;1,008741871406538;0,1914628630590674;2,0145602320555795;0;0;5,635900874110993;0;0;0,6296097628137708;8,916942223173063;3,704269634878245;0;0;0;17,377802134700765;0;0;0;0;0;0;0;0;0;0;0;0;1,684492527550883;2,3872773448375773;0;0;0;0,5700000000000001;2,824062669749539;2,0601521932668407;0;11,3268114754098;2,92629081967213;1,587398396395162;4,31627770491803;9,647209634022047;0;
52;00:52:00;0;0;0;0;0;0;0;0;0;1,0739625656818061;0;0;0;0;1,290525957157387;1,0097613885906846;0,19151428229497816;2,0148349138376473;0;0;5,640125851660995;0;0;0,6299402787767924;8,92025271225608;3,7043566071805047;0;0;0;17,382821175348777;0;0;0;0;0;0;0;0;0;0;0;0;1,6845938518996806;2,388101554624134;0;0;0;0,5700000000000001;2,8264650236154742;2,0603839026434136;0;11,3268114754098;2,92629081967213;1,5900115988129824;4,31627770491803;9,650055414166602;0;
53;00:53:00;0;0;0;0;0;0;0;0;0;1,0742621164032136;0;0;0;0;1,2908949329695787;1,010217083954186;0,19179115477123942;2,015377888669443;0;0;5,642363871925329;0;0;0,6304408549708476;8,932077589089369;3,7091151910619358;0;0;0;17,40049727147474;0;0;0;0;0;0;0;0;0;0;0;0;1,6860342694356363;2,3928360895496796;0;0;0;0,5700000000000001;2,827268227741482;2,0607490329200444;0;11,3268114754098;2,92629081967213;1,590915895298526;4,31627770491803;9,664907636737224;0;
54;00:54:00;0;0;0;0;0;0;0;0;0;1,0760568864251066;0;0;0;0;1,2937175472886842;1,0112958118583983;0,1920039902481534;2,018090836170307;0;0;5,6606379784562115;0;0;0,631475709137374;8,937928995734765;3,7098133284286434;0;0;0;17,413181678641514;0;0;0;0;0;0;0;0;0;0;0;0;1,6864243430003927;2,3949736148189773;0;0;0;0,5700000000000001;2,828353320688121;2,0636683574266104;0;11,3268114754098;2,92629081967213;1,5934178984310883;4,31627770491803;9,667274974287729;0;
55;00:55:00;0;0;0;0;0;0;0;0;0;1,0762065054959549;0;0;0;0;1,294217446253247;1,0134307005673766;0,19224278903497916;2,0214647042775042;0;0;5,664406678448239;0;0;0,6321186335611113;8,949585822801666;3,710208206982588;0;0;0;17,414661209917643;0;0;0;0;0;0;0;0;0;0;0;0;1,6878603964807466;2,3980701735079824;0;0;0;0,5700000000000001;2,8321606177656693;2,0640156498211755;0;11,3268114754098;2,92629081967213;1,593611598115564;4,31627770491803;9,668449515125726;0;
56;00:56:00;0;0;0;0;0;0;0;0;0;1,0776215136895566;0;0;0;0;1,2955788255008922;1,0138321217357324;0,1922593687618209;2,022180271105554;0;0;5,667184933515876;0;0;0,632135381822622;8,955071887649176;3,7112426233140785;0;0;0;17,42065404855964;0;0;0;0;0;0;0;0;0;0;0;0;1,692839901096737;2,4061717028713634;0;0;0;0,5700000000000001;2,8324655072291365;2,0642807762594977;0;11,3268114754098;2,92629081967213;1,5959255026156707;4,31627770491803;9,70011087388305;0;
57;00:57:00;0;0;0;0;0;0;0;0;0;1,0785303389818905;0;0;0;0;1,2961758518974515;1,0164451430164962;0,19226626315895218;2,025803981243076;0;0;5,699825348425077;0;0;0,6324616991496981;8,95962134050693;3,715521809730545;0;0;0;17,460159758545775;0;0;0;0;0;0;0;0;0;0;0;0;1,696830986483826;2,407602479176157;0;0;0;0,5700000000000001;2,835105088907918;2,0659568570246933;0;11,3268114754098;2,92629081967213;1,5978748549403534;4,31627770491803;9,701224501965584;0;
58;00:58:00;0;0;0;0;0;0;0;0;0;1,0796404832295166;0;0;0;0;1,2967636128490103;1,0169932732473193;0,19229345163698414;2,0282167333972283;0;0;5,704288219330852;0;0;0,6330085768453662;8,962609238308481;3,716257756862298;0;0;0;17,477277167766815;0;0;0;0;0;0;0;0;0;0;0;0;1,6972570540226117;2,408469123659518;0;0;0;0,5700000000000001;2,836152869055332;2,066899845935642;0;11,3268114754098;2,92629081967213;1,5983657131649505;4,31627770491803;9,711059863127499;0;
59;00:59:00;0;0;0;0;0;0;0;0;0;1,0816946735379367;0;0;0;0;1,2969289465040257;1,017725397971394;0,1923190915326924;2,028641855541079;0;0;5,705986623629905;0;0;0,6334655616123879;8,972544865791624;3,717953877021011;0;0;0;17,479480540472853;0;0;0;0;0;0;0;0;0;0;0;0;1,699325406389876;2,4115497430999513;0;0;0;0,5700000000000001;2,8395415473486048;2,068536567705227;0;11,3268114754098;2,92629081967213;1,598699453065738;4,31627770491803;9,713964589738401;0;
60;01:00:00;0;0;0;0;0;0;0;0;0;1,0826482204752315;0;0;0;0;1,2980409728854092;1,0191619474306979;0,19233135167708604;2,030796557802228;0;0;5,706842644634948;0;0;0,6337948496609017;8,974281395432131;3,719162731879692;0;0;0;17,505830982539816;0;0;0;0;0;0;0;0;0;0;0;0;1,700093700899038;2,4133965521012386;0;0;0;0,5700000000000001;2,84176953559383;2,068617831696176;0;11,3268114754098;2,92629081967213;1,5996777822323167;4,31627770491803;9,71934371634446;0;
61;01:01:00;0;0;0;0;0;0;0;0;0;1,0843573174970536;0;0;0;0;1,298607661621668;1,0195256029778763;0,19234667644675663;2,031571929798788;0;0;5,7089803244776745;0;0;0,634461144342906;8,976677503596793;3,7208819539108484;0;0;0;17,5238196927726;0;0;0;0;0;0;0;0;0;0;0;0;1,703935674778898;2,4133989340850994;0;0;0;0,5700000000000001;2,846297525224478;2,068787106827954;0;11,3268114754098;2,92629081967213;1,6002200039969112;4,31627770491803;9,723749562267631;0;
62;01:02:00;0;0;0;0;0;0;0;0;0;1,0859684543197146;0;0;0;0;1,3010621989998117;1,019673345258336;0,1925306308412466;2,0321309243325363;0;0;5,709921769465437;0;0;0,6346369374173549;8,983450100333954;3,7234546428111033;0;0;0;17,549363623986228;0;0;0;0;0;0;0;0;0;0;0;0;1,7058366302355548;2,4186319043675937;0;0;0;0,5700000000000001;2,8490428967804378;2,0721756831093967;0;11,3268114754098;2,92629081967213;1,6041019813395136;4,31627770491803;9,72564406700489;0;
63;01:03:00;0;0;0;0;0;0;0;0;0;1,0865590375049896;0;0;0;0;1,3017559747549992;1,019674328656617;0,192593025684256;2,0339886413149597;0;0;5,710036057669131;0;0;0,6346574828040918;8,985185268263203;3,7256815724069856;0;0;0;17,55170139909588;0;0;0;0;0;0;0;0;0;0;0;0;1,7066203275384362;2,422218480725664;0;0;0;0,5700000000000001;2,853327605642501;2,073653198165424;0;11,3268114754098;2,92629081967213;1,6062833271223502;4,31627770491803;9,730520276527832;0;
64;01:04:00;0;0;0;0;0;0;0;0;0;1,0868272748956636;0;0;0;0;1,3050418201655796;1,0200763643176256;0,1930501470926979;2,0356678880381125;0;0;5,714670261416588;0;0;0,6348638965199451;8,987776095025763;3,72585083656616;0;0;0;17,558615833843742;0;0;0;0;0;0;0;0;0;0;0;0;1,7067678420105517;2,4226190748607075;0;0;0;0,5700000000000001;2,8533355215938085;2,0743372252929553;0;11,3268114754098;2,92629081967213;1,6063233458409572;4,31627770491803;9,732691667860935;0;
65;01:05:00;0;0;0;0;0;0;0;0;0;1,0880183536666954;0;0;0;0;1,3053233753953417;1,0207901406018123;0,19307177237689602;2,0360800957973377;0;0;5,718147455897756;0;0;0,6349850056779757;8,999436987351631;3,7259252213620395;0;0;0;17,564861367279157;0;0;0;0;0;0;0;0;0;0;0;0;1,7090267782928246;2,423707378922492;0;0;0;0,5700000000000001;2,8559252848949863;2,0748752346362265;0;11,5550442622951;2,92629081967213;1,6069971624350607;4,31627770491803;9,735061655377443;0;
66;01:06:00;0;0;0;0;0;0;0;0;0;1,0881350037533413;0;0;0;0;1,305344350574033;1,0210858281772586;0,19318536498150687;2,036677389186426;0;0;5,724255433203314;0;0;0,6358328263565303;9,007942845521644;3,7270832241052925;0;0;0;17,568964790599853;0;0;0;0;0;0;0;0;0;0;0;0;1,7091321882248536;2,426860277690517;0;0;0;0,5700000000000001;2,8560367388774943;2,0761428002162323;0;11,5550442622951;2,92629081967213;1,6071691815233757;4,31627770491803;9,736212763399928;0;
67;01:07:00;0;0;0;0;0;0;0;0;0;1,0887790945807239;0;0;0;0;1,3054128534188347;1,021417381450674;0,19345912380589284;2,0397513227904036;0;0;5,724884777761305;0;0;0,6359384811592806;9,011715552845612;3,728335798369831;0;0;0;17,588595902446418;0;0;0;0;0;0;0;0;0;0;0;0;1,7107058032834268;2,4269580053914197;0;0;0;0,5700000000000001;2,859136228195833;2,0763088303653587;0;11,5550442622951;2,92629081967213;1,607326480584712;4,31627770491803;9,746255657793327;0;
68;01:08:00;0;0;0;0;0;0;0;0;0;1,0914077133848676;0;0;0;0;1,3062376064892518;1,0221947726805034;0,19365004932822028;2,045116100418127;0;0;5,736988288339655;0;0;0,6360328474401513;9,041678762127452;3,7285789479729265;0;0;0;17,588830620488867;0;0;0;0;0;0;0;0;0;0;0;0;1,711007228135148;2,429733436852947;0;0;0;0,5700000000000001;2,865512029128703;2,0764136707928578;0;11,5550442622951;2,92629081967213;1,6086970632327844;4,31627770491803;9,751172495575048;0;
69;01:09:00;0;0;0;0;0;0;0;0;0;1,0917838621676832;0;0;0;0;1,3072812128113156;1,0228859935553338;0,19381648125075324;2,045542228584947;0;0;5,745842309878862;0;0;0,636546315472989;9,044473121467018;3,729497213407374;0;0;0;17,59717342661386;0;0;0;0;0;0;0;0;0;0;0;0;1,7117987450121666;2,43079685062105;0;0;0;0,5700000000000001;2,8688236429498613;2,079025984548373;0;11,5550442622951;2,92629081967213;1,610880261852852;4,31627770491803;9,759109131975634;0;
70;01:10:00;0;0;0;0;0;0;0;0;0;1,0924093505027683;0;0;0;0;1,308022916105688;1,0230862366796178;0,19400262602146193;2,047753556486924;0;0;5,74790666173145;0;0;0,6367421003877687;9,04748860946187;3,732326058576975;0;0;0;17,608451317802327;0;0;0;0;0;0;0;0;0;0;0;0;1,7122635263611286;2,431225645081724;0;0;0;0,5700000000000001;2,8701714525384125;2,080558510204886;0;11,5550442622951;2,92629081967213;1,6132518029171292;4,31627770491803;9,763738916457795;0;
71;01:11:00;0;0;0;0;0;0;0;0;0;1,092611253531762;0;0;0;0;1,3115447929923543;1,0235512795196475;0,19415459158011256;2,0501648888497477;0;0;5,748351475108135;0;0;0,6372635030896333;9,050486871863807;3,7325562369426497;0;0;0;17,61381164193323;0;0;0;0;0;0;0;0;0;0;0;0;1,7136941944956805;2,432539882687001;0;0;0;0,5700000000000001;2,870585457966059;2,081489735161178;0;11,5550442622951;2,92629081967213;1,6136365340982073;4,31627770491803;9,782991573725534;0;
72;01:12:00;0;0;0;0;0;0;0;0;0;1,0931617496893486;0;0;0;0;1,3117771571650032;1,025448132628316;0,19431021958928962;2,051172365873497;0;0;5,748494323815191;0;0;0,6373952624341676;9,060253972201174;3,733035950184121;0;0;0;17,62336177921728;0;0;0;0;0;0;0;0;0;0;0;0;1,7140751837123764;2,4337296335225993;0;0;0;0,5700000000000001;2,870673608525291;2,083985217971721;0;11,5550442622951;2,92629081967213;1,614721813424197;4,31627770491803;9,787437932581922;0;
73;01:13:00;0;0;0;0;0;0;0;0;0;1,093875526024118;0;0;0;0;1,3134111464386833;1,0262030257994237;0,19436936837909569;2,0528793372514147;0;0;5,7570274561718335;0;0;0,6376882147275028;9,068568524014164;3,737167383874459;0;0;0;17,626233303514567;0;0;0;0;0;0;0;0;0;0;0;0;1,7144591347203415;2,4343300492979134;0;0;0;0,5700000000000001;2,871497792180047;2,085093558474288;0;11,5550442622951;2,92629081967213;1,6176790142107027;4,31627770491803;9,791903597095239;0;
74;01:14:00;0;0;0;0;0;0;0;0;0;1,0956199864712861;0;0;0;0;1,3136993889917825;1,026495468551889;0,19455111861992705;2,0553529783876106;0;0;5,7629527122536475;0;0;0,6377145145848327;9,072916100343884;3,7376478133851485;0;0;0;17,631752137347643;0;0;0;0;0;0;0;0;0;0;0;0;1,717295138168187;2,4357223389966536;0;0;0;0,5700000000000001;2,8716507046795385;2,0862522234489904;0;11,5550442622951;2,92629081967213;1,6179917397258745;4,31627770491803;9,800909892213044;0;
75;01:15:00;0;0;0;0;0;0;0;0;0;1,0957007304064321;0;0;0;0;1,3142712007355077;1,026690223771242;0,19457720799105196;2,0558788202746388;0;0;5,766436536683045;0;0;0,6380548415948544;9,073584413981843;3,738198884618109;0;0;0;17,668961689376687;0;0;0;0;0;0;0;0;0;0;0;0;1,7179788860782035;2,43633726630167;0;0;0;0,5700000000000001;2,872018028520782;2,086691449773956;0;11,5550442622951;2,92629081967213;1,619050969325481;4,31627770491803;9,801814595701652;0;
76;01:16:00;0;0;0;0;0;0;0;0;0;1,0957431766151455;0;0;0;0;1,3144490552237929;1,0276199327369306;0,19464370485738416;2,0565545057501486;0;0;5,768218960466528;0;0;0,6389830611078627;9,07596890847231;3,738935082294994;0;0;0;17,67015399169647;0;0;0;0;0;0;0;0;0;0;0;0;1,7190143630152483;2,43784332946034;0;0;0;0,5700000000000001;2,873561980753296;2,0876102923179154;0;11,5550442622951;2,92629081967213;1,6199498839391324;4,31627770491803;9,810796016320731;0;
77;01:17:00;0;0;0;0;0;0;0;0;0;1,0967332023402585;0;0;0;0;1,3147195631209603;1,0279578500892386;0,19479786805770938;2,0574101292094236;0;0;5,769180037841433;0;0;0,6392515790251452;9,077004858996176;3,7393814591075105;0;0;0;17,67272365340847;0;0;0;0;0;0;0;0;0;0;0;0;1,7204770930908795;2,4392206920465234;0;0;0;0,5700000000000001;2,8755211594271497;2,0878796354030915;0;11,5550442622951;2,92629081967213;1,6201361734035709;4,31627770491803;9,811280882618458;0;
78;01:18:00;0;0;0;0;0;0;0;0;0;1,097015489451955;0;0;0;0;1,3159635876655302;1,0281262410252288;0,19501643421725354;2,058052811126443;0;0;5,777119135236719;0;0;0,6394926857137612;9,08236528570105;3,742485895518493;0;0;0;17,675721338632314;0;0;0;0;0;0;0;0;0;0;0;0;1,7225865791564203;2,439643403649739;0;0;0;0,5700000000000001;2,8774693647148792;2,0879645751726863;0;11,5550442622951;2,92629081967213;1,6214158190965735;4,31627770491803;9,814215981423052;0;
79;01:19:00;0;0;0;0;0;0;0;0;0;1,0973770753701608;0;0;0;0;1,3164198229984196;1,0295179786249378;0,1956646197628613;2,0587368576245266;0;0;5,779575922701367;0;0;0,6396285588050121;9,086927568364125;3,7427877128624627;0;0;0;17,690742841537094;0;0;0;0;0;0;0;0;0;0;0;0;1,7231023633610185;2,4428480738550924;0;0;0;0,5700000000000001;2,878893362208895;2,088420554352633;0;11,5550442622951;2,92629081967213;1,6230219907860883;4,31627770491803;9,814409477435134;0;
80;01:20:00;0;0;0;0;0;0;0;0;0;1,0983030520767187;0;0;0;0;1,3191680245459037;1,0299159067956964;0,1958255328142527;2,058782458247187;0;0;5,782201836541967;0;0;0,6396809284376179;9,096356476890517;3,743824743074816;0;0;0;17,69709942102985;0;0;0;0;0;0;0;0;0;0;0;0;1,7231152251499926;2,44557123217002;0;0;0;0,5700000000000001;2,879123383718142;2,08970080145651;0;11,5550442622951;2,92629081967213;1,624158578875681;4,31627770491803;9,81559512072057;0;
81;01:21:00;0;0;0;0;0;0;0;0;0;1,098357019084537;0;0;0;0;1,3201969691368287;1,0305291240737735;0,19583760480850573;2,060297407668573;0;0;5,783584782790611;0;0;0,6401527693148266;9,097868433355215;3,744578752837527;0;0;0;17,730683916930534;0;0;0;0;0;0;0;0;0;0;0;0;1,723301127222037;2,4504769954214654;0;0;0;0,5700000000000001;2,8791325116583146;2,0911065297862375;0;11,5550442622951;2,92629081967213;1,6243026902911706;4,31627770491803;9,822080611705628;0;
82;01:22:00;0;0;0;0;0;0;0;0;0;1,0992514794207466;0;0;0;0;1,3226017291841132;1,0319420668922568;0,19584396408741628;2,063285924333888;0;0;5,786376121614188;0;0;0,6411132075827342;9,10240789031046;3,7459682980095437;0;0;0;17,755771537992132;0;0;0;0;0;0;0;0;0;0;0;0;1,7234873971071407;2,4512563427568512;0;0;0;0,5700000000000001;2,882042943604713;2,0923563643698135;0;11,5550442622951;2,92629081967213;1,6244652141203009;4,31627770491803;9,826979689273713;0;
83;01:23:00;0;0;0;0;0;0;0;0;0;1,1005405452616628;0;0;0;0;1,324397493430278;1,0324670506601599;0,19595221838085888;2,0648035790625165;0;0;5,791106742866692;0;0;0,641588607815778;9,116789902421816;3,746314415818504;0;0;0;17,77400338776854;0;0;0;0;0;0;0;0;0;0;0;0;1,7271574000114853;2,452096996311541;0;0;0;0,5700000000000001;2,8824870682742536;2,0936687430338794;0;11,5550442622951;2,92629081967213;1,625074679355991;4,31627770491803;9,832106901126178;0;
84;01:24:00;0;0;0;0;0;0;0;0;0;1,1008818540666123;0;0;0;0;1,325618393830143;1,0350376426948618;0,19605459785737248;2,0653962285445027;0;0;5,791534594703621;0;0;0,6416187569323222;9,124602341964852;3,746618731504754;0;0;0;17,778623459738736;0;0;0;0;0;0;0;0;0;0;0;0;1,727395763814818;2,4523899286234943;0;0;0;0,5700000000000001;2,8835501078722934;2,0944293500571316;0;11,5550442622951;2,92629081967213;1,6254199942193535;4,31627770491803;9,83556607424338;0;
85;01:25:00;0;0;0;0;0;0;0;0;0;1,1015179941238846;0;0;0;0;1,3264476307408546;1,035445493159963;0,19605940498789357;2,066625532696019;0;0;5,792021798121567;0;0;0,6419410617712259;9,130067266508668;3,7467022397401575;0;0;0;17,77912280636969;0;0;0;0;0;0;0;0;0;0;0;0;1,7277284405955653;2,4523927058549546;0;0;0;0,5700000000000001;2,888669887241323;2,094448580807528;0;11,5550442622951;2,92629081967213;1,6254792709308794;4,31627770491803;9,836962605283217;0;
86;01:26:00;0;0;0;0;0;0;0;0;0;1,1015258309404028;0;0;0;0;1,326751914667861;1,035518612630143;0,1961143836754728;2,0674059256906467;0;0;5,792616591448025;0;0;0,6420696064620347;9,133262515279213;3,749462707297115;0;0;0;17,795167557011595;0;0;0;0;0;0;0;0;0;0;0;0;1,7280652324069286;2,4552112434024425;0;0;0;0,5700000000000001;2,8905913645168053;2,096438974357157;0;11,5550442622951;2,92629081967213;1,626292200117611;4,31627770491803;9,850835456392986;0;
87;01:27:00;0;0;0;0;0;0;0;0;0;1,1025855584206012;0;0;0;0;1,3292753082561517;1,036829255041692;0,19621029827271683;2,0683638251860708;0;0;5,794133871576819;0;0;0,6426308934817476;9,134349563335979;3,750071623689485;0;0;0;17,817881267588564;0;0;0;0;0;0;0;0;0;0;0;0;1,729496538983279;2,457664292114227;0;0;0;0,5700000000000001;2,8955081433488132;2,096493158644334;0;11,5550442622951;2,92629081967213;1,626658557065088;4,31627770491803;9,85812672321187;0;
88;01:28:00;0;0;0;0;0;0;0;0;0;1,102956144939791;0;0;0;0;1,329767440319343;1,0368583192295726;0,19637283215744697;2,070742635473091;0;0;5,795112142159705;0;0;0,6430105346545577;9,140631685858796;3,7506027955319667;0;0;0;17,866392659458647;0;0;0;0;0;0;0;0;0;0;0;0;1,7301139470536067;2,457720466521252;0;0;0;0,5700000000000001;2,8955417521648106;2,101283217592388;0;11,5550442622951;2,92629081967213;1,6267795663410194;4,31627770491803;9,863547134562765;0;
89;01:29:00;0;0;0;0;0;0;0;0;0;1,105725573064941;0;0;0;0;1,329922956514134;1,0383666174356425;0,19638167801349846;2,0726531071228966;0;0;5,797890231157928;0;0;0,6435992481252765;9,146396365015278;3,751817471497106;0;0;0;17,8666852334794;0;0;0;0;0;0;0;0;0;0;0;0;1,730530219751354;2,4596325441472455;0;0;0;0,5700000000000001;2,8955825423020265;2,105764236330949;0;11,5550442622951;2,92629081967213;1,62737128623794;4,31627770491803;9,864635548797501;0;
90;01:30:00;0;0;0;0;0;0;0;0;0;1,1065245559021473;0;0;0;0;1,33129966108235;1,0383872009961421;0,1966462779745474;2,074815261549437;0;0;5,799047553696625;0;0;0,6438427812345777;9,149137088482169;3,7524535265749277;0;0;0;17,870280239388375;0;0;0;0;0;0;0;0;0;0;0;0;1,7322897064337035;2,460380032587256;0;0;0;0,5700000000000001;2,896426160990856;2,1060872843482;0;11,5550442622951;2,92629081967213;1,6285797504318082;4,31627770491803;9,867217127608962;0;
91;01:31:00;0;0;0;0;0;0;0;0;0;1,1080445972880566;0;0;0;0;1,3321875280948847;1,0389921318319246;0,19667600374282623;2,0748852929176764;0;0;5,799078379035375;0;0;0,6444068145227502;9,158072093124147;3,7527616401461157;0;0;0;17,895679543408203;0;0;0;0;0;0;0;0;0;0;0;0;1,7329399338248452;2,462723017879226;0;0;0;0,5700000000000001;2,897057687539851;2,109492243178562;0;11,5550442622951;2,92796442622951;1,6291675835603585;4,31627770491803;9,884179858470445;0;
92;01:32:00;0;0;0;0;0;0;0;0;0;1,1080963233162382;0;0;0;0;1,3322328672465322;1,0391842595731786;0,1967182999253122;2,0759193488613774;0;0;5,804279024511983;0;0;0,6445832281007307;9,167100502511158;3,753788392158439;0;0;0;17,897480675779843;0;0;0;0;0;0;0;0;0;0;0;0;1,7338523711008555;2,462735571571722;0;0;0;0,5700000000000001;2,897840434329645;2,111209905442136;0;11,5550442622951;2,92796442622951;1,62946033028861;4,31627770491803;9,885845077823497;0;
93;01:33:00;0;0;0;0;0;0;0;0;0;1,1096144386808597;0;0;0;0;1,3325129503179753;1,039372376063021;0,19690699311417847;2,075979818376314;0;0;5,805412595525125;0;0;0,6448353397265504;9,171369802878996;3,7546740649410673;0;0;0;17,908701647978145;0;0;0;0;0;0;0;0;0;0;0;0;1,7353370013091511;2,4643022573014584;0;0;0;0,5700000000000001;2,8982241199898033;2,11364311216;0;11,5550442622951;2,92796442622951;1,6300156604610792;4,31627770491803;9,89680914859314;0;
94;01:34:00;0;0;0;0;0;0;0;0;0;1,1097724388420638;0;0;0;0;1,33294027071073;1,0395163682537827;0,19693040291370703;2,07609885996146;0;0;5,8057128926225205;0;0;0,6448513539411774;9,181199147672748;3,755504906638375;0;0;0;17,927558947327622;0;0;0;0;0;0;0;0;0;0;0;0;1,7373481111137905;2,465209905759094;0;0;0;0,5700000000000001;2,8992275476115723;2,1140184585624766;0;11,5550442622951;2,92796442622951;1,6311958680245922;4,31627770491803;9,907195495197874;0;
