Electricity.Time;Time span;Kitchen Light (100W) [Watt];Living Room Light (Energy Saving Lamp, 20W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (60W) [Watt];Children Room Light (200W) [Watt];Children Room Light Device (20W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [Watt];Coffee Machine / Braun Impression KF 600 [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Epson Stylus Color 860 [Watt];TASKalfa 180 [Watt];Canon CanoScan LIDE 110 [Watt];External Harddrive Iomega 3.5" [Watt];Laptop / ACER BT.00603.043 Replacement laptop battery [Watt];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [Watt];Fancy Ceiling Lights with at least 3 Bulbs [Watt];CD/DVD Player / Phillips HDR3810/31 [Watt];Panasonic TX-P58V10E [Watt];SAT Receiver / Kathrein UFS913 [Watt];Miele H 5241 B [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [Watt];Microwave / Panasonic NN-V 359 W Inverter [Watt];Extractor Hood / Miele DA 429-4 [Watt];Miele DA 61 [Watt];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [Watt];Ricecooker / Tristar RK-6112 [Watt];Steam Cooker / Phillips HD9140 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Braun Multiquick 3 MR 300 Soup [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [Watt];Fondue / Unold 48746 Asia [Watt];Dishwashers / Bosch SGI 4662 Silence Comfort [Watt];Dryer / Miele T 8626 WP [Watt];Washing Machine Samsung P1405J [Watt];Home Cinema System / Samsung HT-D5550 [Watt];Hifi System / Sharp XL-HF300PH [Watt];AEG NM 2701 Premium [Watt];Hair Dryer Babyliss 2000 [Watt];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [Watt];TV Medion MD20123_DE_A [Watt];Microsoft Xbox 360 [Watt];TV / Phillips Goya 9770 VT [Watt];Liebherr CBP 4056-20A [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Tooth Brush / Phillips HX9332 [Watt];Phone Siemens Gigaset C320 [Watt];Yamaha RX-V667 [Watt];Liebherr GP 2756-20A [Watt];
44;00:44:00;0;0;0;0;0;0;0;0;0;1,0129046498306264;0;0;0;0;1,2149509869024702;0,9515069894184465;0,18009380483072046;1,9059287159539016;0;0;5,3390056103930945;0;0;0,5930258732920671;8,42751427708073;3,5129650678234725;0;0;0;16,390583212839605;0;0;0;0;0;0;0;0;0;0;0;0;1,5818970720928383;2,259625952653238;0;0;0;0,21168157723955694;2,668560973184587;1,943167344429482;0;6,11708049180328;0,926795163934426;1,5029360763714805;2,72044196721312;9,11465748549979;0;
45;00:45:00;0;0;0;0;0;0;0;0;0;1,013242801769745;0;0;0;0;1,2160707255062988;0,9517605084813633;0,180286024052634;1,9063045405771846;0;0;5,340678442906709;0;0;0,5937401668636442;8,428005427836325;3,5130321043197466;0;0;0;16,431159564499698;0;0;0;0;0;0;0;0;0;0;0;0;1,58211723516827;2,259883903869026;0;0;0;0,2117542015271435;2,6704639378744957;1,9438936722752773;0;6,11708049180328;0,926795163934426;1,5030615293672294;2,72044196721312;9,119618451121422;0;
46;00:46:00;0;0;0;0;0;0;0;0;0;1,0137084782370616;0;0;0;0;1,2161554514047856;0,9521488933028861;0,1809173962264256;1,9063409963166131;0;0;5,352609070710647;0;0;0,5943516787361535;8,452290839552937;3,51322687302098;0;0;0;16,448383179320746;0;0;0;0;0;0;0;0;0;0;0;0;1,5865920903466075;2,260844631675657;0;0;0;0,2118573379882269;2,676514991891944;1,9449364535272866;0;6,11708049180328;0,926795163934426;1,5047786036239315;2,72044196721312;9,127031619918663;0;
47;00:47:00;0;0;0;0;0;0;0;0;0;1,0144432319816714;0;0;0;0;1,2175442937742103;0,9534542639055278;0,18122841405329032;1,9068128371967499;0;0;5,354105830405443;0;0;0,5953209420600252;8,457291944206178;3,514688203796964;0;0;0;16,465940480507914;0;0;0;0;0;0;0;0;0;0;0;0;1,5867118951901789;2,2656500861523288;0;0;0;0,2120652280750405;2,6788176516022912;1,9452584994514432;0;6,11708049180328;0,926795163934426;1,50542484226287;2,72044196721312;9,130601691850558;0;
48;00:48:00;0;0;0;0;0;0;0;0;0;1,0156107733197077;0;0;0;0;1,2181261911668262;0,9544242159420518;0,18150245038269436;1,9089677430090368;0;0;5,358119559077945;0;0;0,595574043694652;8,461798988928958;3,5178155458503637;0;0;0;16,47083699173432;0;0;0;0;0;0;0;0;0;0;0;0;1,5959766071320085;2,26625411406149;0;0;0;0,21211706589178142;2,6798622067732216;1,94625593542651;0;6,11708049180328;0,926795163934426;1,5067300934131218;2,72044196721312;9,142304968864382;0;
49;00:49:00;0;0;0;0;0;0;0;0;0;1,016848451423604;0;0;0;0;1,2209135746959996;0,9559326053969965;0,18161541183441823;1,9130285059022618;0;0;5,360245678329061;0;0;0,596736214745359;8,463336513336465;3,5182119977012967;0;0;0;16,482885399287674;0;0;0;0;0;0;0;0;0;0;0;0;1,5986524140196783;2,2663394256115477;0;0;0;0,21218954643826243;2,6822763025865326;1,9474767894558371;0;6,11708049180328;0,926795163934426;1,5067521551358147;2,72044196721312;9,146254049505151;0;
50;00:50:00;0;0;0;0;0;0;0;0;0;1,0188097814613688;0;0;0;0;1,2221655090134027;0,9563047145305064;0,18178484787135932;1,9134237032758825;0;0;5,3776060795334;0;0;0,5979802920940572;8,467352255962627;3,5182236633398873;0;0;0;16,49975709859753;0;0;0;0;0;0;0;0;0;0;0;0;1,5995609968336022;2,266360536248053;0;0;0;0,2123210949240891;2,682547167739905;1,9530182823874676;0;6,11708049180328;0,926795163934426;1,5075142912692168;2,72044196721312;9,15487882214968;0;
51;00:51:00;0;0;0;0;0;0;0;0;0;1,0193438943758495;0;0;0;0;1,2244272894789692;0,9583047778362108;0,18188971990611405;1,9138322204528004;0;0;5,381186344525827;0;0;0,5981292746730823;8,471095112014408;3,5190561531343327;0;0;0;16,508912027965724;0;0;0;0;0;0;0;0;0;0;0;0;1,6002679011733387;2,267913477595698;0;0;0;0,21247764565298569;2,682859536262062;1,9571445836034986;0;6,11708049180328;0,926795163934426;1,508028476575404;2,72044196721312;9,164849152320944;0;
52;00:52:00;0;0;0;0;0;0;0;0;0;1,0202644373977159;0;0;0;0;1,2259996592995177;0,9592733191611502;0,18193856818022927;1,914093168145765;0;0;5,383825686840082;0;0;0,5984432648379527;8,474240076643275;3,519138776821479;0;0;0;16,513680116581337;0;0;0;0;0;0;0;0;0;0;0;0;1,6003641593046964;2,268696476892927;0;0;0;0,21268232106765686;2,6851417724347;1,9573647075112428;0;6,11708049180328;0,926795163934426;1,5105110188723334;2,72044196721312;9,16755264345827;0;
53;00:53:00;0;0;0;0;0;0;0;0;0;1,0205490105830528;0;0;0;0;1,2263501863210997;0,9597062297564766;0,1822015970326775;1,9146089942359708;0;0;5,414834081003822;0;0;0,5989188122223051;8,485473709634899;3,5236594315088388;0;0;0;16,530472407901;0;0;0;0;0;0;0;0;0;0;0;0;1,6017325559638544;2,2731942850721953;0;0;0;0,21271975364041323;2,6859048163544075;1,9577115812740422;0;6,11708049180328;0,926795163934426;1,5113701005335998;2,72044196721312;9,181662254900363;0;
54;00:54:00;0;0;0;0;0;0;0;0;0;1,022254042103851;0;0;0;0;1,22903166992425;0,9607310212654782;0,18240379073574575;1,9171862943617917;0;0;5,419073808364309;0;0;0,5999019236805054;8,491032545948027;3,524322662007211;0;0;0;16,542522594709435;0;0;0;0;0;0;0;0;0;0;0;0;1,6021031258503728;2,2752249340780284;0;0;0;0,21288133764395084;2,686935654653715;1,96048493955528;0;6,11708049180328;0,926795163934426;1,513747003509534;2,72044196721312;9,183911225573341;0;
55;00:55:00;0;0;0;0;0;0;0;0;0;1,0223961802211572;0;0;0;0;1,2295065739405846;0,9627591655390076;0,18263064958323022;1,9203914690636288;0;0;5,4206872924484095;0;0;0,6005127018830558;8,502106531661582;3,5246977966334585;0;0;0;16,54392814942176;0;0;0;0;0;0;0;0;0;0;0;0;1,6034673766567091;2,2781666648325833;0;0;0;0,21313717132648308;2,6905525868773856;1,9608148673301165;0;6,11708049180328;0,926795163934426;1,513931018209786;2,72044196721312;9,185027039369439;0;
56;00:56:00;0;0;0;0;0;0;0;0;0;1,0237404380050787;0;0;0;0;1,2307998842258474;0,9631405156489456;0,1826464003237299;1,9210712575502762;0;0;5,421500512403201;0;0;0,6005286127314908;8,507318293266717;3,5256804921483744;0;0;0;16,549621346131655;0;0;0;0;0;0;0;0;0;0;0;0;1,6081979060419;2,285863117727795;0;0;0;0,2131943785788287;2,6908422318676797;1,961066737446523;0;6,11708049180328;0,926795163934426;1,5161292274848872;2,72044196721312;9,215105330188898;0;
57;00:57:00;0;0;0;0;0;0;0;0;0;1,024603822032796;0;0;0;0;1,231367059302579;0,9656228858656714;0,1826529500010046;1,924513782180922;0;0;5,42353130825379;0;0;0,6008386141922132;8,511640273481582;3,5297457192440174;0;0;0;16,587151770618483;0;0;0;0;0;0;0;0;0;0;0;0;1,6119894371596346;2,287222355217349;0;0;0;0,21321524503350062;2,6933498344625217;1,9626590141734588;0;6,11708049180328;0,926795163934426;1,5179811121933358;2,72044196721312;9,216163276867304;0;
58;00:58:00;0;0;0;0;0;0;0;0;0;1,0256584590680407;0;0;0;0;1,2319254322065598;0,9661436095849532;0,18267877905513497;1,926805896727367;0;0;5,424425680992164;0;0;0,6013581480030978;8,514478776393057;3,5304448690191825;0;0;0;16,60341330937847;0;0;0;0;0;0;0;0;0;0;0;0;1,6123942013214811;2,288045667476542;0;0;0;0,21325436225152047;2,6943452256025653;1,9635548536388596;0;6,11708049180328;0,926795163934426;1,518447427506703;2,72044196721312;9,225506869971124;0;
59;00:59:00;0;0;0;0;0;0;0;0;0;1,0276099398610399;0;0;0;0;1,2320824991788244;0,9668391280728242;0,18270313695605778;1,9272097627640246;0;0;5,424534254785675;0;0;0,6017922835317685;8,523917622502042;3,53205618316996;0;0;0;16,605506513449207;0;0;0;0;0;0;0;0;0;0;0;0;1,614359136070382;2,2909722559449537;0;0;0;0,21360167224374216;2,6975644699811743;1,9651097393199657;0;6,11708049180328;0,926795163934426;1,5187644804124512;2,72044196721312;9,228266360251482;0;
60;01:00:00;0;0;0;0;0;0;0;0;0;1,02851580945147;0;0;0;0;1,2331389242411388;0,9682038500591628;0,18271478409323175;1,9292567299121166;0;0;5,428936748345758;0;0;0,6021051071778566;8,525567325660523;3,5332045952857065;0;0;0;16,630539433412824;0;0;0;0;0;0;0;0;0;0;0;0;1,6150890158540858;2,292726724496177;0;0;0;0,21376979083442488;2,699681058814138;1,9651869401113673;0;6,11708049180328;0,926795163934426;1,519693893120701;2,72044196721312;9,233376530527238;0;
61;01:01:00;0;0;0;0;0;0;0;0;0;1,0301394516222009;0;0;0;0;1,2336772785405845;0,9685493228289823;0,18272934262441884;1,9299933333088486;0;0;5,432240083102868;0;0;0,6027380871257608;8,527843628416953;3,5348378562153058;0;0;0;16,64762870813397;0;0;0;0;0;0;0;0;0;0;0;0;1,618738891039953;2,292728987380844;0;0;0;0,2140442184466594;2,703982648963254;1,9653477514865563;0;6,11708049180328;0,926795163934426;1,5202090037970657;2,72044196721312;9,237562084154249;0;
62;01:02:00;0;0;0;0;0;0;0;0;0;1,0316700316037286;0;0;0;0;1,236009089049821;0,968689677995419;0,1829040992991843;1,9305243781159094;0;0;5,4380426615431485;0;0;0,6029050905464872;8,534277595317256;3,5372819106705475;0;0;0;16,671895442786912;0;0;0;0;0;0;0;0;0;0;0;0;1,620544798723777;2,297700309149214;0;0;0;0,21406356445614266;2,7065907519414156;1,9685668989539267;0;6,11708049180328;0,926795163934426;1,523896882272538;2,72044196721312;9,239361863654645;0;
63;01:03:00;0;0;0;0;0;0;0;0;0;1,0322310856297399;0;0;0;0;1,2366681760172493;0,9686906122237859;0,1829633744000432;1,9322892092492119;0;0;5,43864053887324;0;0;0,6029246086638872;8,535926004850042;3,5393974937866357;0;0;0;16,674116329141082;0;0;0;0;0;0;0;0;0;0;0;0;1,621289311161514;2,301107556689381;0;0;0;0,21414598016105937;2,7106612253603757;1,9699705382571526;0;6,11708049180328;0,926795163934426;1,525969160766233;2,72044196721312;9,243994262701442;0;
64;01:04:00;0;0;0;0;0;0;0;0;0;1,0324859111508802;0;0;0;0;1,2397897291573006;0,9690725461017442;0,18339763973806303;1,9338844936362067;0;0;5,450138873922671;0;0;0,6031207016939478;8,538387290274475;3,539558294737852;0;0;0;16,680685042151552;0;0;0;0;0;0;0;0;0;0;0;0;1,6214294499100241;2,301488121117672;0;0;0;0,21425764483330872;2,710668745514118;1,9706203640283073;0;6,11708049180328;0,926795163934426;1,5260071785489093;2,72044196721312;9,246057084467889;0;
65;01:05:00;0;0;0;0;0;0;0;0;0;1,0336174359833605;0;0;0;0;1,2400572066255746;0,9697506335717215;0,18341818375805125;1,9342760910074708;0;0;5,458550194384918;0;0;0,6032357553940769;8,549465137984049;3,5396289602939373;0;0;0;16,686618298915196;0;0;0;0;0;0;0;0;0;0;0;0;1,6235754393781834;2,3025220099763675;0;0;0;0,2143170522919972;2,7131290206502365;1,971131472904415;0;6,31525704918033;0,926795163934426;1,5266473043133078;2,72044196721312;9,248308572608572;0;
66;01:06:00;0;0;0;0;0;0;0;0;0;1,033728253565674;0;0;0;0;1,2400771330453313;0,9700315367683954;0,18352609673243156;1,9348435197271043;0;0;5,460511328644876;0;0;0,6040411850387037;8,55754570324556;3,540729062900027;0;0;0;16,690516551069855;0;0;0;0;0;0;0;0;0;0;0;0;1,6236755788136108;2,305517263805991;0;0;0;0,21433754984259523;2,7132349019336193;1,9723356602054205;0;6,31525704918033;0,926795163934426;1,526810722447207;2,72044196721312;9,249402125229931;0;
67;01:07:00;0;0;0;0;0;0;0;0;0;1,0343401398516876;0;0;0;0;1,240142210747893;0,9703465123781401;0,1837861676155982;1,9377637566508836;0;0;5,460933901352727;0;0;0,6041415571013167;8,56112977520333;3,5419190084513392;0;0;0;16,709166107324094;0;0;0;0;0;0;0;0;0;0;0;0;1,6251705131192553;2,3056101051218487;0;0;0;0,21450552977016615;2,716179416786041;1,9724933888470908;0;6,31525704918033;0,926795163934426;1,5269601565554765;2,72044196721312;9,25894287490366;0;
68;01:08:00;0;0;0;0;0;0;0;0;0;1,0368373277156242;0;0;0;0;1,2409257261647892;0,971085034046478;0,18396754686180927;1,9428602953972205;0;0;5,461069607624431;0;0;0,6042312050681438;8,589594824021079;3,5421500005742796;0;0;0;16,709389089464423;0;0;0;0;0;0;0;0;0;0;0;0;1,6254568667283906;2,3082467650102996;0;0;0;0,21466047675628477;2,7222364276722675;1,9725929872532146;0;6,31525704918033;0,926795163934426;1,5282622100711452;2,72044196721312;9,263613870796295;0;
69;01:09:00;0;0;0;0;0;0;0;0;0;1,0371946690592988;0;0;0;0;1,2419171521707497;0,9717416938775669;0,1841256571882156;1,9432651171556996;0;0;5,469176083363242;0;0;0,6047189996993396;8,592249465393667;3,5430223527370055;0;0;0;16,717314755283166;0;0;0;0;0;0;0;0;0;0;0;0;1,626208807761558;2,3092570080899977;0;0;0;0,2148227763426366;2,725382460802368;1,9750746853209546;0;6,31525704918033;0,926795163934426;1,5303362487602095;2,72044196721312;9,271153675376853;0;
70;01:10:00;0;0;0;0;0;0;0;0;0;1,0377888829776298;0;0;0;0;1,2426217703004037;0,9719319248456367;0,18430249472038884;1,9453658786625776;0;0;5,474805076640964;0;0;0,6049049953683803;8,595114178988776;3,545709755648126;0;0;0;16,72802875191221;0;0;0;0;0;0;0;0;0;0;0;0;1,626650350043072;2,309664362827638;0;0;0;0,21508940776759652;2,7266628799114914;1,9765305846946415;0;6,31525704918033;0,926795163934426;1,5325892127712728;2,72044196721312;9,275551970634906;0;
71;01:11:00;0;0;0;0;0;0;0;0;0;1,0379806908551739;0;0;0;0;1,2459675533427366;0,972373715543665;0,18444686200110694;1,9476566444072603;0;0;5,4798080124432005;0;0;0,6054003279351516;8,597962528270617;3,545928425095517;0;0;0;16,733121059836563;0;0;0;0;0;0;0;0;0;0;0;0;1,6280094847708964;2,3109128885526506;0;0;0;0,2153070595644485;2,727056185067756;1,977415248403119;0;6,31525704918033;0,926795163934426;1,532954707393297;2,72044196721312;9,293841995039259;0;
72;01:12:00;0;0;0;0;0;0;0;0;0;1,038503662204881;0;0;0;0;1,246188299306753;0,9741757259968999;0,18459470860982516;1,9486137475798222;0;0;5,480721035949361;0;0;0,6055254993124592;8,607241273591114;3,5463841526749142;0;0;0;16,742193690256414;0;0;0;0;0;0;0;0;0;0;0;0;1,6283714245267575;2,3120431518464692;0;0;0;0,2162584514031911;2,7271399280990263;1,9797859570731349;0;6,31525704918033;0,926795163934426;1,5339857227529872;2,72044196721312;9,298066035952825;0;
73;01:13:00;0;0;0;0;0;0;0;0;0;1,039181749722912;0;0;0;0;1,247740589116749;0,9748928745094522;0,18465089996014092;1,950235370388844;0;0;5,488263178474883;0;0;0,6058038039911277;8,615140097813455;3,5503090146807352;0;0;0;16,744921638338838;0;0;0;0;0;0;0;0;0;0;0;0;1,6287361779843244;2,312613546833018;0;0;0;0,2163022890714369;2,7279229025710445;1,9808388805505732;0;6,31525704918033;0,926795163934426;1,5367950635001677;2,72044196721312;9,302308417240475;0;
74;01:14:00;0;0;0;0;0;0;0;0;0;1,0408389871477217;0;0;0;0;1,2480144195421934;0,9751706951242943;0,18482356268893071;1,95258532946823;0;0;5,490597126566299;0;0;0,6058287888555912;8,61927029532669;3,5507654227158914;0;0;0;16,750164530480255;0;0;0;0;0;0;0;0;0;0;0;0;1,6314303812597775;2,313936222046821;0;0;0;0,21649526784836717;2,7280681694455615;1,9819396122765407;0;6,31525704918033;0,926795163934426;1,5370921527395809;2,72044196721312;9,31086439760239;0;
75;01:15:00;0;0;0;0;0;0;0;0;0;1,0409156938861106;0;0;0;0;1,2485576406987322;0,9753557125826797;0,1848483475914994;1,9530848792609068;0;0;5,49440554365108;0;0;0,6061520995151117;8,61990519328275;3,551288940387204;0;0;0;16,785513604907848;0;0;0;0;0;0;0;0;0;0;0;0;1,6320799417742933;2,3145204029865862;0;0;0;0,21681549543986928;2,7284171270947426;1,9823568772852582;0;6,31525704918033;0,926795163934426;1,5380984208592072;2,72044196721312;9,31172386591657;0;
76;01:16:00;0;0;0;0;0;0;0;0;0;1,0409560177843882;0;0;0;0;1,2487266024626031;0,9762389361000838;0,184911519614515;1,953726780462641;0;0;5,497057315533477;0;0;0,6070339080524696;8,622170463048695;3,5519883281802445;0;0;0;16,786646292111644;0;0;0;0;0;0;0;0;0;0;0;0;1,6330636448644857;2,315951162987323;0;0;0;0,21692403461926865;2,729883881715631;1,9832297777020196;0;6,31525704918033;0,926795163934426;1,538952389742176;2,72044196721312;9,320256215504696;0;
77;01:17:00;0;0;0;0;0;0;0;0;0;1,0418965422232456;0;0;0;0;1,2489835849649122;0,9765599575847764;0,18505797465482393;1,9545396227489524;0;0;5,501551405723357;0;0;0,607289000073888;8,623154616046367;3,5524123861521346;0;0;0;16,789087470738046;0;0;0;0;0;0;0;0;0;0;0;0;1,6344532384363355;2,3172596574441973;0;0;0;0,21694615827244623;2,731745101455792;1,983485653632937;0;6,31525704918033;0,926795163934426;1,5391293647333923;2,72044196721312;9,320716838487535;0;
78;01:18:00;0;0;0;0;0;0;0;0;0;1,0421647149793571;0;0;0;0;1,2501654082822538;0,9767199289739672;0,1852656125063909;1,9551501705701206;0;0;5,50195786496844;0;0;0,6075180514280731;8,628247021415996;3,555361600742568;0;0;0;16,791935271700694;0;0;0;0;0;0;0;0;0;0;0;0;1,6364572501985992;2,3176612334672524;0;0;0;0,2172984070809975;2,733595896479135;1,9835663464140518;0;6,31525704918033;0,926795163934426;1,540345028141745;2,72044196721312;9,3235051823519;0;
79;01:19:00;0;0;0;0;0;0;0;0;0;1,0425082216016526;0;0;0;0;1,2505988318484986;0,9780420796936907;0,18588138877471827;1,9558000147433001;0;0;5,502420708215489;0;0;0,6076471308647615;8,632581189945917;3,5556483272193398;0;0;0;16,806205699460236;0;0;0;0;0;0;0;0;0;0;0;0;1,6369472451929674;2,320705670162338;0;0;0;0,2173377007102724;2,73494869409845;1,9839995266350012;0;6,31525704918033;0,926795163934426;1,541870891246784;2,72044196721312;9,323689003563377;0;
80;01:20:00;0;0;0;0;0;0;0;0;0;1,0433878994728827;0;0;0;0;1,2532096233186083;0,9784201114559113;0,1860342561735401;1,9558433353348277;0;0;5,502985761875623;0;0;0,6076968820157371;8,64153865304599;3,5566335059210745;0;0;0;16,812244449978355;0;0;0;0;0;0;0;0;0;0;0;0;1,636959463892493;2,3232926705615187;0;0;0;0,21749857136157846;2,7351672145322348;1,9852157613836847;0;6,31525704918033;0,926795163934426;1,542950649931897;2,72044196721312;9,324815364684541;0;
81;01:21:00;0;0;0;0;0;0;0;0;0;1,0434391681303101;0;0;0;0;1,2541871206799873;0,9790026678700846;0,18604572456808047;1,9572825372851446;0;0;5,504427177997978;0;0;0,6081451308490853;8,642975011687453;3,557349815195651;0;0;0;16,844149721084;0;0;0;0;0;0;0;0;0;0;0;0;1,6371360708609353;2,327953145650392;0;0;0;0,21755506942685704;2,7351758860753987;1,9865512032969255;0;6,31525704918033;0,926795163934426;1,5430875557766122;2,72044196721312;9,330976581120346;0;
82;01:22:00;0;0;0;0;0;0;0;0;0;1,044288905449709;0;0;0;0;1,2564716427249074;0,9803449635476437;0,1860517658830455;1,9601216281171938;0;0;5,505356535051719;0;0;0,6090575472035974;8,647287495794936;3,558669883109067;0;0;0;16,867982961092522;0;0;0;0;0;0;0;0;0;0;0;0;1,6373130272517837;2,3286935256190087;0;0;0;0,2176332063019027;2,737940796424477;1,9877385461513226;0;6,31525704918033;0,926795163934426;1,5432419534142858;2,72044196721312;9,335630704810029;0;
83;01:23:00;0;0;0;0;0;0;0;0;0;1,0455135179985797;0;0;0;0;1,258177618758764;0,9808436981271517;0,18615460746181597;1,9615634001093907;0;0;5,507995719600031;0;0;0,6095091774249891;8,660950407300724;3,5589986950275785;0;0;0;16,88530321838011;0;0;0;0;0;0;0;0;0;0;0;0;1,6407995300109108;2,329492146495964;0;0;0;0,21771892757243683;2,7383627148605405;1,9889853058821854;0;6,31525704918033;0,926795163934426;1,5438209453881915;2,72044196721312;9,340501556069869;0;
84;01:24:00;0;0;0;0;0;0;0;0;0;1,0458377613632817;0;0;0;0;1,2593374741386356;0,9832857605601185;0,18625186796450388;1,9621264171172776;0;0;5,509095176011793;0;0;0,609537819085706;8,668372224866609;3,559287794929516;0;0;0;16,889692286751796;0;0;0;0;0;0;0;0;0;0;0;0;1,641025975624077;2,3297704321923196;0;0;0;0,21773197273295436;2,7393726024786784;1,989707882554275;0;6,31525704918033;0,926795163934426;1,544148994508386;2,72044196721312;9,34378777053121;0;
85;01:25:00;0;0;0;0;0;0;0;0;0;1,0464420944176904;0;0;0;0;1,2601252492038117;0,9836732185019648;0,1862564347384989;1,9632942560612179;0;0;5,509124460083606;0;0;0,6098440086826646;8,673563903183233;3,559367127753149;0;0;0;16,8901666660512;0;0;0;0;0;0;0;0;0;0;0;0;1,641342018565787;2,329773070562207;0;0;0;0,21797685956498208;2,7442363928792566;1,9897261517671518;0;6,31525704918033;0,926795163934426;1,5442053073843356;2,72044196721312;9,345114475019056;0;
86;01:26:00;0;0;0;0;0;0;0;0;0;1,0464495393933826;0;0;0;0;1,260414318934468;0,9837426819986357;0,18630866449169917;1,964035629406114;0;0;5,514065073286383;0;0;0,609966126138933;8,676599389515252;3,561989571932259;0;0;0;16,905409179161012;0;0;0;0;0;0;0;0;0;0;0;0;1,641661970786582;2,3324506812323205;0;0;0;0,21805564160359925;2,746061796290965;1,9916170256392993;0;6,31525704918033;0,926795163934426;1,5449775901117306;2,72044196721312;9,358293683573336;0;
87;01:27:00;0;0;0;0;0;0;0;0;0;1,047456280499571;0;0;0;0;1,2628115428433442;0,9849877922896071;0,18639978335908103;1,964945633926767;0;0;5,515141965748868;0;0;0,6104993488076602;8,67763208516918;3,5625680425050117;0;0;0;16,926987204209134;0;0;0;0;0;0;0;0;0;0;0;0;1,643021712034115;2,3347810775085156;0;0;0;0,21811596431037406;2,7507327361813725;1,9916685007121169;0;6,31525704918033;0,926795163934426;1,5453256292118336;2,72044196721312;9,365220387051277;0;
88;01:28:00;0;0;0;0;0;0;0;0;0;1,0478083376928016;0;0;0;0;1,2632790683033759;0,9850154032680939;0,18655419054957464;1,9672055036994367;0;0;5,5154272479913935;0;0;0,6108600079218298;8,683600101565856;3,5630726557553682;0;0;0;16,97307302648571;0;0;0;0;0;0;0;0;0;0;0;0;1,6436082497009263;2,3348344431951893;0;0;0;0,21812553320499253;2,75076466455657;1,9962190567127684;0;6,31525704918033;0,926795163934426;1,5454405880239686;2,72044196721312;9,370369777834625;0;
89;01:29:00;0;0;0;0;0;0;0;0;0;1,0504392944116938;0;0;0;0;1,2634268086884273;0,9864482865638602;0,18656259411282355;1,969020451766752;0;0;5,515928460637285;0;0;0,6114192857190127;8,689076546764513;3,564226597922251;0;0;0;16,973350971805427;0;0;0;0;0;0;0;0;0;0;0;0;1,6440037087637862;2,3366509169398832;0;0;0;0,21827384614177386;2,750803415186925;2,0004760245144015;0;6,31525704918033;0,926795163934426;1,546002721926043;2,72044196721312;9,371403771357627;0;
90;01:30:00;0;0;0;0;0;0;0;0;0;1,0511983281070398;0;0;0;0;1,2647346780282325;0,9864678409463347;0,18681396407582004;1,971074498471965;0;0;5,521418434247312;0;0;0,6116506421728488;8,69168023405806;3,5648308502461807;0;0;0;16,976766227418953;0;0;0;0;0;0;0;0;0;0;0;0;1,6456752211120182;2,3373610309578927;0;0;0;0,21830084566524266;2,751604852941313;2,0007829201307903;0;6,31525704918033;0,926795163934426;1,547150762910218;2,72044196721312;9,373856271228513;0;
91;01:31:00;0;0;0;0;0;0;0;0;0;1,0526423674236536;0;0;0;0;1,2655781516901405;0,9870425252403282;0,18684220355568495;1,9711410282717925;0;0;5,5218234013761;0;0;0,6121864737966127;8,70016848846794;3,5651235581388097;0;0;0;17,00089556623779;0;0;0;0;0;0;0;0;0;0;0;0;1,6462929371336028;2,3395868669852646;0;0;0;0,21838675794546744;2,7522048031628583;2,004017631019634;0;6,31525704918033;0,926795163934426;1,5477092043823406;2,72044196721312;9,389970865546923;0;
92;01:32:00;0;0;0;0;0;0;0;0;0;1,0526915071504264;0;0;0;0;1,2656212238842057;0,9872250465945194;0,18688238492904663;1,9721233814183083;0;0;5,524446268597993;0;0;0,6123540666956941;8,708745477385598;3,5660989725505177;0;0;0;17,002606641990845;0;0;0;0;0;0;0;0;0;0;0;0;1,6471597525458126;2,3395987929931357;0;0;0;0,21843329608692502;2,7529484126131627;2,005649410170029;0;6,31525704918033;0,926795163934426;1,5479873137741795;2,72044196721312;9,391552823932322;0;
93;01:33:00;0;0;0;0;0;0;0;0;0;1,0541337167468166;0;0;0;0;1,2658873028020765;0,9874037572598696;0,18706164345846957;1,9721808274574983;0;0;5,537516689464705;0;0;0,6125935727402229;8,712801312735046;3,5669403616940136;0;0;0;17,013266565579237;0;0;0;0;0;0;0;0;0;0;0;0;1,6485701512436934;2,3410871444363854;0;0;0;0,218511432870575;2,753312913990313;2,007960956552;0;6,31525704918033;0,926795163934426;1,5485148774380253;2,72044196721312;9,401968691163482;0;
