Reactive.Time;Time span;Kitchen Light (100W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (60W) [var];Children Room Light (200W) [var];Children Room Light Device (20W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [var];Coffee Machine / Braun Impression KF 600 [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];External Harddrive Iomega 3.5" [var];Laptop / ACER BT.00603.043 Replacement laptop battery [var];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [var];Fancy Ceiling Lights with at least 3 Bulbs [var];CD/DVD Player / Phillips HDR3810/31 [var];Panasonic TX-P58V10E [var];SAT Receiver / Kathrein UFS913 [var];Miele H 5241 B [var];Handmixer / Phillips Robust HR 1581 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Microwave / Panasonic NN-V 359 W Inverter [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Braun Multiquick 3 MR 300 Soup [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [var];Fondue / Unold 48746 Asia [var];Dishwashers / Bosch SGI 4662 Silence Comfort [var];Dryer / Miele T 8626 WP [var];Washing Machine Samsung P1405J [var];Home Cinema System / Samsung HT-D5550 [var];Hifi System / Sharp XL-HF300PH [var];AEG NM 2701 Premium [var];Hair Dryer Babyliss 2000 [var];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [var];TV Medion MD20123_DE_A [var];Microsoft Xbox 360 [var];TV / Phillips Goya 9770 VT [var];Liebherr CBP 4056-20A [var];Router O2 Box 6431 [var];Electric Razor Braun Cruzer 5 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Yamaha RX-V667 [var];Liebherr GP 2756-20A [var];
43;00:43:00;0;0;0;0;0;0;0;0;0;0,33290699526443446;0;0;0;0;0,39907871784735743;0,31265579826798573;0,05918804954716161;0,6260021671887249;0;0;1,749569635697787;0;0;0,1948584112808412;2,7671005625708505;1,1535604787929004;0;0;0;5,377028224787137;0;0;0;0;0;0;0;0;0;0;0;0;0,5193237238771116;0,7419073314370636;0;0;0;-49,7764;0,8768781332443136;0,6381261031276673;0;-9,95073016393443;-0,227673278688525;0,49370252237030604;3,33918672131147;2,993028153975252;0;
44;00:44:00;0;0;0;0;0;0;0;0;0;0,33292565846108946;0;0;0;0;0,3993350779662154;0,3127452233884364;0,059193971089042126;0,6264484745380079;0;0;1,7548462815969859;0;0;0,1949181785109168;2,7699899890443738;1,1546557798421633;0;0;0;5,387324176671887;0;0;0;0;0;0;0;0;0;0;0;0;0,5199444236258984;0,7427031342867662;0;0;0;-49,7764;0,8771135755864125;0,638688219816592;0;-9,95073016393443;-0,227673278688525;0,4939911994031912;3,33918672131147;2,995843039633328;0;
45;00:45:00;0;0;0;0;0;0;0;0;0;0,3330368036286131;0;0;0;0;0,399703118247249;0,31282855107477703;0,05925715049199495;0,6265720021180158;0;0;1,7553961150548374;0;0;0,19515295545432565;2,7701514224909847;1,1546778136729556;0;0;0;5,400660978508708;0;0;0;0;0;0;0;0;0;0;0;0;0,5200167877293401;0,7427879187513073;0;0;0;-49,7764;0,8777390498327021;0,6389269522346537;0;-9,95073016393443;-0,227673278688525;0,4940324338088409;3,33918672131147;2,9974736301794964;0;
46;00:46:00;0;0;0;0;0;0;0;0;0;0,3331898640815759;0;0;0;0;0,3997309663033787;0,3129562069923043;0,05946467248997248;0,6265839845401086;0;0;1,7593175227787967;0;0;0,19535394968694764;2,7781336513099593;1,1547418310492372;0;0;0;5,40632210693411;0;0;0;0;0;0;0;0;0;0;0;0;0,5214876014994371;0,7431036947107504;0;0;0;-49,7764;0,8797279351078161;0,6392696978573676;0;-9,95073016393443;-0,227673278688525;0,4945968088244307;3,33918672131147;2,9999102209321573;0;
47;00:47:00;0;0;0;0;0;0;0;0;0;0,3334313659586498;0;0;0;0;0,4001874567148075;0,31338526156076035;0,059566899106090185;0,6267390711375831;0;0;1,7598094838997485;0;0;0,19567253113523705;2,7797774349178153;1,1552221472477118;0;0;0;5,4120929127641695;0;0;0;0;0;0;0;0;0;0;0;0;0,5215269794472424;0,744683171215393;0;0;0;-49,7764;0,8804847827542429;0,6393755492337756;0;-9,95073016393443;-0,227673278688525;0,4948092171932022;3,33918672131147;3,0010836468305166;0;
48;00:48:00;0;0;0;0;0;0;0;0;0;0,33381511823860166;0;0;0;0;0,40037871713860546;0,3137040693779517;0,059656970491806856;0,6274473544262393;0;0;1,7611287327169005;0;0;0,1957557216195337;2,781258828879524;1,1562500548721217;0;0;0;5,413702318175119;0;0;0;0;0;0;0;0;0;0;0;0;0,5245721430015826;0,7448817055882186;0;0;0;-49,7764;0,8808281114359101;0,6397033905847137;0;-9,95073016393443;-0,227673278688525;0,4952382324995564;3,33918672131147;3,004930327963466;0;
49;00:49:00;0;0;0;0;0;0;0;0;0;0,33422192335868023;0;0;0;0;0,4012948857996821;0,31419985301621145;0,05969409912548643;0,6287820626441426;0;0;1,7618275543204576;0;0;0,1961377087714001;2,7817641887135958;1,156380362293992;0;0;0;5,417662438230623;0;0;0;0;0;0;0;0;0;0;0;0;0,5254516381940878;0,7449097461387107;0;0;0;-49,7395836065574;0,8816215863581243;0,640104665898897;0;-9,95073016393443;-0,227673278688525;0,49524548383713846;3,33918672131147;3,006228328000156;0;
50;00:50:00;0;0;0;0;0;0;0;0;0;0,3348665813671034;0;0;0;0;0,40170637671054044;0,314322159373788;0,05974979005767345;0,6289119577392601;0;0;1,7675336422558516;0;0;0,19654661722153027;2,7830840994853046;1,1563841966039736;0;0;0;5,423207897621131;0;0;0;0;0;0;0;0;0;0;0;0;0,5257502749232633;0,7449166848693802;0;0;0;-49,7395836065574;0,8817106154286847;0,6419260665444849;0;-9,95073016393443;-0,227673278688525;0,4954959858701702;3,33918672131147;3,009063153679194;0;
51;00:51:00;0;0;0;0;0;0;0;0;0;0,335042135792464;0;0;0;0;0,4024497879989761;0,31497954839172454;0,059784259828575104;0,6290462308420056;0;0;1,7687104184511906;0;0;0,19659558542720437;2,7843143167774977;1,1566578227671314;0;0;0;5,42621697738849;0;0;0;0;0;0;0;0;0;0;0;0;0,5259826231436167;0,7454271120066263;0;0;0;-49,7395836065574;0,8818132859968759;0,6432823161673746;0;-9,95073016393443;-0,227673278688525;0,4956649904074304;3,33918672131147;3,012340242729874;0;
52;00:52:00;0;0;0;0;0;0;0;0;0;0,33534470365188473;0;0;0;0;0,40296660096645337;0,31529789253044094;0,059800315479842193;0,629132000200966;0;0;1,7695779283180122;0;0;0,1966987890035798;2,785348016662356;1,1566849798598078;0;0;0;5,4277841723285265;0;0;0;0;0;0;0;0;0;0;0;0;0,5260142616613881;0,7456844714299916;0;0;0;-49,7395836065574;0,8825634207510863;0,64335466739702;0;-9,95073016393443;-0,227673278688525;0,4964809626008654;3,33918672131147;3,0132288372952054;0;
53;00:53:00;0;0;0;0;0;0;0;0;0;0,33543823833466513;0;0;0;0;0,4030818136268831;0,31544018336208823;0,05988676888284536;0,6293015440378533;0;0;1,7797698946067548;0;0;0,19685509387007583;2,7890403332701155;1,1581708472005454;0;0;0;5,4333035315748335;0;0;0;0;0;0;0;0;0;0;0;0;0,5264640318928332;0,7471628294866606;0;0;0;-49,7395836065574;0,8828142211590474;0,6434686792893557;0;-9,95073016393443;-0,227673278688525;0,49676332908797427;3,33918672131147;3,0178664423064707;0;
54;00:54:00;0;0;0;0;0;0;0;0;0;0,3359986550943805;0;0;0;0;0,4039631746655364;0,31577701604221936;0,059953226739211156;0,6301486616234862;0;0;1,7811634256004385;0;0;0,19717822698000545;2,7908674344095314;1,1583888405234302;0;0;0;5,437264236443202;0;0;0;0;0;0;0;0;0;0;0;0;0,5265858323243897;0,7478302715380752;0;0;0;-49,7395836065574;0,8831530413230394;0,6443802380743647;0;-9,95073016393443;-0,227673278688525;0,49754457931571616;3,33918672131147;3,018605643219692;0;
55;00:55:00;0;0;0;0;0;0;0;0;0;0,336045373634279;0;0;0;0;0,4041192680671912;0,316443634827938;0,0600277916364985;0,6312021516023014;0;0;1,7816937521728413;0;0;0,19737898006697346;2,7945072774945547;1,15851214131238;0;0;0;5,437726219936102;0;0;0;0;0;0;0;0;0;0;0;0;0,5270342398799099;0,7487971716788131;0;0;0;-49,7395836065574;0,8843418694544692;0,6444886800898105;0;-9,95073016393443;-0,227673278688525;0,4976050620228083;3,33918672131147;3,018972393478809;0;
56;00:56:00;0;0;0;0;0;0;0;0;0;0,336487209801117;0;0;0;0;0,4045443586010214;0,31656897854758287;0,06003296865454553;0,631425587272746;0;0;1,7819610446459955;0;0;0,197384209709954;2,796220300694144;1,1588351377083632;0;0;0;5,439597483202301;0;0;0;0;0;0;0;0;0;0;0;0;0,5285890896979037;0,7513268734117271;0;0;0;-49,7395836065574;0,8844370711589236;0,6445714657936429;0;-9,95073016393443;-0,227673278688525;0,4983275784713908;3,33918672131147;3,028858649582112;0;
57;00:57:00;0;0;0;0;0;0;0;0;0;0,3367709904076929;0;0;0;0;0,40473078003359664;0,31738489418099;0,06003512142935978;0,632557090400526;0;0;1,7826285349629476;0;0;0,19748610226267566;2,797640866893668;1,1601713132386435;0;0;0;5,4519331371917366;0;0;0;0;0;0;0;0;0;0;0;0;0,5298353057105941;0,7517736331697068;0;0;0;-49,7188573770492;0,8852612802739533;0,6450948218448329;0;-9,95073016393443;-0,227673278688525;0,4989362635396816;3,33918672131147;3,0292063798394313;0;
58;00:58:00;0;0;0;0;0;0;0;0;0;0,3371176328379109;0;0;0;0;0,4049143083318977;0,31755604779070756;0,06004361102890424;0,6333104720191917;0;0;1,7829225010661565;0;0;0,19765686476841646;2,7985738376831737;1,1604011126568796;0;0;0;5,457278046507896;0;0;0;0;0;0;0;0;0;0;0;0;0,529968345256939;0,7520442428229023;0;0;0;-49,7188573770492;0,8855884495201215;0,6453892700379021;0;-9,95073016393443;-0,227673278688525;0,49908953397118694;3,33918672131147;3,0322774703779154;0;
59;00:59:00;0;0;0;0;0;0;0;0;0;0,3377590535561315;0;0;0;0;0,40496593374912965;0,3177846536625288;0,06005161708377309;0,6334432163660627;0;0;1,7829581875463223;0;0;0,19779955821618392;2,801676236370427;1,1609307260066901;0;0;0;5,457966049414843;0;0;0;0;0;0;0;0;0;0;0;0;0,5306141880766164;0,7530061659348691;0;0;0;-49,7188573770492;0,8866465639780567;0,6459003362466519;0;-9,95073016393443;-0,227673278688525;0,4991937442218071;3,33918672131147;3,0331844709714644;0;
60;01:00:00;0;0;0;0;0;0;0;0;0;0,33805679849187076;0;0;0;0;0,40531316387542493;0,31823321608742644;0,06005544531263301;0,6341160219314638;0;0;1,784405217202674;0;0;0,19790237837637717;2,802218467576883;1,1613081908153309;0;0;0;5,466193972313097;0;0;0;0;0;0;0;0;0;0;0;0;0,5308540879602113;0,7535828318606922;0;0;0;-49,7188573770492;0,8873422530846511;0,6459257109196928;0;-9,95073016393443;-0,227673278688525;0,49949922740616004;3,33918672131147;3,034864102715863;0;
61;01:01:00;0;0;0;0;0;0;0;0;0;0,33859046386588815;0;0;0;0;0,4054901123766075;0,3183467674956382;0,06006023047042895;0,6343581317597904;0;0;1,7854909708314208;0;0;0,1981104288241502;2,8029666521114955;1,1618450177224997;0;0;0;5,471810945282972;0;0;0;0;0;0;0;0;0;0;0;0;0,5320537439196926;0,7535835756349143;0;0;0;-49,7188573770492;0,8887561173936595;0,6459785670626494;0;-9,95073016393443;-0,227673278688525;0,4996685360978891;3,33918672131147;3,036239827664436;0;
62;01:02:00;0;0;0;0;0;0;0;0;0;0,33909354117752133;0;0;0;0;0,40625654142728257;0,3183929000079257;0,060117670211698275;0,634532677747009;0;0;1,7873981861337946;0;0;0,19816532019405347;2,8050813947648723;1,1626483395741292;0;0;0;5,4797870352479885;0;0;0;0;0;0;0;0;0;0;0;0;0,5326473170707859;0,7552175700819072;0;0;0;-49,7188573770492;0,8896133593872508;0,6470366496674008;0;-9,95073016393443;-0,227673278688525;0,5008806831346081;3,33918672131147;3,0368313865790424;0;
63;01:03:00;0;0;0;0;0;0;0;0;0;0,3392779507180178;0;0;0;0;0,40647317283740675;0,31839320707394053;0,06013715299518348;0,6351127496888503;0;0;1,7875946989090425;0;0;0,19817173548900588;2,805623200777125;1,1633436981175722;0;0;0;5,480517005292013;0;0;0;0;0;0;0;0;0;0;0;0;0,5328920264751781;0,7563374781907698;0;0;0;-49,7188573770492;0,890951259300616;0,6474980035957756;0;-9,95073016393443;-0,227673278688525;0,5015618081369896;3,33918672131147;3,03835398251457;0;
64;01:04:00;0;0;0;0;0;0;0;0;0;0,33936170781641056;0;0;0;0;0,40749917773801275;0,3185187426688547;0,06027988910922071;0,6356370943100956;0;0;1,7913740188758116;0;0;0,19823618815112318;2,806432186174444;1,1633965508343345;0;0;0;5,482676036850036;0;0;0;0;0;0;0;0;0;0;0;0;0,5329380878543329;0,7564625636693455;0;0;0;-49,7188573770492;0,8909537310556196;0,6477115909978897;0;-9,95073016393443;-0,227673278688525;0,5015743039778695;3,33918672131147;3,0390319992410184;0;
65;01:05:00;0;0;0;0;0;0;0;0;0;0,339733622043462;0;0;0;0;0,407587093330328;0,3187416192421572;0,06028664160204731;0,6357658061416599;0;0;1,794138686215318;0;0;0,19827400447359758;2,810073298636173;1,1634197774794035;0;0;0;5,4846262040401905;0;0;0;0;0;0;0;0;0;0;0;0;0,5336434404823981;0,7568023865037202;0;0;0;-49,7188573770492;0,8917623843872287;0,6478795843614821;0;-9,95073016393443;-0,227673278688525;0,5017847031419427;3,33918672131147;3,0397720276058595;0;
66;01:06:00;0;0;0;0;0;0;0;0;0;0,3397700460213428;0;0;0;0;0,4075936428277751;0,31883394765799783;0,060322110881468695;0,6359523109426255;0;0;1,7947832798746879;0;0;0,1985387363956263;2,8127292519984923;1,163781363720091;0;0;0;5,485907497561406;0;0;0;0;0;0;0;0;0;0;0;0;0,5336763547231247;0,7577868788284936;0;0;0;-49,6807426229508;0,8917971858821124;0,6482753815869808;0;-9,95073016393443;-0,227673278688525;0,5018384160850534;3,33918672131147;3,0401314609706773;0;
67;01:07:00;0;0;0;0;0;0;0;0;0;0,3399711633177324;0;0;0;0;0,4076150328342087;0,31893747513443993;0,06040759204698541;0,6369121464028281;0;0;1,7949221728070408;0;0;0,1985717270972112;2,8139072794828284;1,1641724799088355;0;0;0;5,492037310270814;0;0;0;0;0;0;0;0;0;0;0;0;0,5341677158676766;0,7578173942933198;0;0;0;-49,6807426229508;0,8927650011115665;0,6483272244844294;0;-9,95073016393443;-0,227673278688525;0,5018875327012131;3,33918672131147;3,0432673537399224;0;
68;01:08:00;0;0;0;0;0;0;0;0;0;0,34079194927625395;0;0;0;0;0,40787256189790505;0,3191802154681528;0,06046720852222431;0,6385872976801773;0;0;1,7949667773015228;0;0;0,19860119295896886;2,8232632885823628;1,1642484033480678;0;0;0;5,492110600956078;0;0;0;0;0;0;0;0;0;0;0;0;0,53426183574746;0,7586840224894164;0;0;0;-49,6807426229508;0,8947558443147645;0,6483599608974234;0;-9,95073016393443;-0,227673278688525;0,5023154969959057;3,33918672131147;3,0448026358451874;0;
69;01:09:00;0;0;0;0;0;0;0;0;0;0,340909401696043;0;0;0;0;0,40819842786752525;0,31939604911714115;0,06051917687337871;0,6387203561576199;0;0;1,797631247025888;0;0;0,19876152330083452;2,824135827006483;1,164535131638074;0;0;0;5,494715641333658;0;0;0;0;0;0;0;0;0;0;0;0;0,534508986813094;0,7590160733320801;0;0;0;-49,6807426229508;0,8957898953989946;0,6491756556061425;0;-9,95073016393443;-0,227673278688525;0,5029972005465272;3,33918672131147;3,0472808497669712;0;
70;01:10:00;0;0;0;0;0;0;0;0;0;0,3411047103660745;0;0;0;0;0,4084300246469633;0,3194585750126585;0,060577300559403115;0,6394108430737023;0;0;1,799481407644434;0;0;0,19882265712088032;2,825077412831085;1,1654184382591706;0;0;0;5,498237161728564;0;0;0;0;0;0;0;0;0;0;0;0;0,534654114742792;0,7591499643595117;0;0;0;-49,6807426229508;0,8962107488081309;0,6496541865890134;0;-9,95073016393443;-0,227673278688525;0,5037377140065037;3,33918672131147;3,048726499508177;0;
71;01:11:00;0;0;0;0;0;0;0;0;0;0,34116775456667126;0;0;0;0;0,4095297303523552;0,3196037845929163;0,060624751789883045;0,6401637813626677;0;0;1,8011257931218596;0;0;0,19898546506235548;2,826013619966024;1,1654903114308164;0;0;0;5,499910922401977;0;0;0;0;0;0;0;0;0;0;0;0;0,5351008407246245;0,7595603349202305;0;0;0;-49,6807426229508;0,8963400219614799;0,6499449614884185;0;-9,95073016393443;-0,227673278688525;0,5038578462792914;3,33918672131147;3,054738139813221;0;
72;01:12:00;0;0;0;0;0;0;0;0;0;0,34133964693678404;0;0;0;0;0,40960228604200977;0,3201960767862608;0,060673346620173325;0,6404783659625051;0;0;1,8014258894359891;0;0;0,19902660690449983;2,8290633960688742;1,165640101842456;0;0;0;5,502892951813143;0;0;0;0;0;0;0;0;0;0;0;0;0,5352198045694083;0,7599318344995757;0;0;0;-49,6807426229508;0,8963675469647779;0,6507241757462624;0;-9,95073016393443;-0,227673278688525;0,5041967246402168;3,33918672131147;3,0561265149211354;0;
73;01:13:00;0;0;0;0;0;0;0;0;0;0,34156252352588096;0;0;0;0;0,41011249902918656;0,32043179210338935;0,06069181582387065;0,641011367604426;0;0;1,8039048718031216;0;0;0,19911808122877506;2,831659614040359;1,1669301415987898;0;0;0;5,503789584987589;0;0;0;0;0;0;0;0;0;0;0;0;0,5353396932332196;0,7601193142653279;0;0;0;-49,6807426229508;0,8966248982284911;0,6510702549572661;0;-9,95073016393443;-0,227673278688525;0,5051201102898464;3,33918672131147;3,057520918218495;0;
74;01:14:00;0;0;0;0;0;0;0;0;0;0,3421072311259234;0;0;0;0;0,41020250273754444;0,32052310732357897;0,060748567318380665;0,641783761801641;0;0;1,8046720034430828;0;0;0,19912629335659426;2,8330171443142085;1,1670801556654213;0;0;0;5,505512840299642;0;0;0;0;0;0;0;0;0;0;0;0;0,5362252350259819;0,760554056584419;0;0;0;-49,6377295081967;0,8966726451411539;0,6514320479796577;0;-9,95073016393443;-0,227673278688525;0,5052177588006611;3,33918672131147;3,0603331329676786;0;
75;01:15:00;0;0;0;0;0;0;0;0;0;0,34213244341159194;0;0;0;0;0,4103810508972957;0,3205839196213308;0,060756713721903395;0,6419479558782393;0;0;1,8059237696047419;0;0;0,19923256043141357;2,8332258251807767;1,1672522276027621;0;0;0;5,517131519196775;0;0;0;0;0;0;0;0;0;0;0;0;0,536438735242455;0,7607460675738684;0;0;0;-49,6377295081967;0,8967873419738203;0,6515691963556705;0;-9,95073016393443;-0,227673278688525;0,5055485031371305;3,33918672131147;3,060615626541454;0;
76;01:16:00;0;0;0;0;0;0;0;0;0;0,3421456972360147;0;0;0;0;0,41043658594346305;0,3208742211528217;0,06077747736176062;0,6421589386003446;0;0;1,8067953648730464;0;0;0,19952239688145412;2,8339703833467844;1,1674821052536908;0;0;0;5,517503815476802;0;0;0;0;0;0;0;0;0;0;0;0;0,5367620628124167;0,7612163356444361;0;0;0;-49,6377295081967;0,8972694409039039;0,6518561048480639;0;-9,95073016393443;-0,227673278688525;0,5058291891352797;3,33918672131147;3,0634200742309003;0;
77;01:17:00;0;0;0;0;0;0;0;0;0;0,34245483266959936;0;0;0;0;0,4105210520072811;0,3209797358122611;0,0608256148056335;0,6424261069398722;0;0;1,8082725008857;0;0;0,19960624157425227;2,8342938587941835;1,1676214863687253;0;0;0;5,518306192089203;0;0;0;0;0;0;0;0;0;0;0;0;0,5372188001321423;0,7616464169741255;0;0;0;-49,6377295081967;0,89788119424874;0,6519402071994543;0;-9,95073016393443;-0,227673278688525;0,5058873580019068;3,33918672131147;3,0635714736838398;0;
78;01:18:00;0;0;0;0;0;0;0;0;0;0,3425429767919752;0;0;0;0;0,410909498546821;0,3210323158651715;0,06089386206707704;0,6426267843041419;0;0;1,8084060975789615;0;0;0,19968152711364265;2,835967651496308;1,1685908463273624;0;0;0;5,519242219000339;0;0;0;0;0;0;0;0;0;0;0;0;0,5378774869449899;0,7617784086299245;0;0;0;-49,6377295081967;0,898489521154857;0,6519667296340094;0;-9,95073016393443;-0,227673278688525;0,5062869272414798;3,33918672131147;3,0644879579918296;0;
79;01:19:00;0;0;0;0;0;0;0;0;0;0,34265588195874747;0;0;0;0;0,4110519579838557;0,32146688579139543;0,061096257938822604;0,642840377754709;0;0;1,8085582267974558;0;0;0,19972395347278757;2,8373922238012597;1,168685088762811;0;0;0;5,523932681779003;0;0;0;0;0;0;0;0;0;0;0;0;0,538038540511256;0,7627790665808225;0;0;0;-49,6377295081967;0,8989341642298496;0,6521091090873133;0;-9,95073016393443;-0,227673278688525;0,506788454190785;3,33918672131147;3,064548377102237;0;
80;01:20:00;0;0;0;0;0;0;0;0;0;0,3429450180926984;0;0;0;0;0,4119100836420173;0,3215911388228901;0,06114650302301537;0,6428546165445711;0;0;1,8087439509541152;0;0;0,1997403058853276;2,8403363995449795;1,1690089013428322;0;0;0;5,525917523089449;0;0;0;0;0;0;0;0;0;0;0;0;0,5380425566035759;0,7636293724921246;0;0;0;-49,6377295081967;0,8990059884230915;0,6525088661173718;0;-9,95073016393443;-0,227673278688525;0,5071433537080104;3,33918672131147;3,064918594099455;0;
81;01:21:00;0;0;0;0;0;0;0;0;0;0,3429618692854886;0;0;0;0;0,41223137148755684;0,32178261585659884;0,061150272502012715;0,6433276593497826;0;0;1,8092177215224818;0;0;0,1998876381520141;2,840808507799765;1,1692443408157778;0;0;0;5,536404278573299;0;0;0;0;0;0;0;0;0;0;0;0;0,5381006045069667;0,7651611965764192;0;0;0;-49,6377295081967;0,8990088386214968;0,6529478046476438;0;-9,95073016393443;-0,227673278688525;0,5071883524830744;3,33918672131147;3,066943688010471;0;
82;01:22:00;0;0;0;0;0;0;0;0;0;0,3432411644359524;0;0;0;0;0,4129822575716528;0,32222380711026277;0,0611522581862161;0,6442608233794364;0;0;1,8095231864140826;0;0;0,20018753490504748;2,842225952779731;1,169678226156674;0;0;0;5,544237885739012;0;0;0;0;0;0;0;0;0;0;0;0;0,5381587672599485;0,7654045477038964;0;0;0;-49,6377295081967;0,8999176207054833;0,6533380653712818;0;-9,95073016393443;-0,227673278688525;0,5072391005324549;3,33918672131147;3,0684734244908056;0;
83;01:23:00;0;0;0;0;0;0;0;0;0;0,34364367511576865;0;0;0;0;0,41354298477779755;0,32238773323925013;0,061186060578509456;0,6447347109165635;0;0;1,8103906444257463;0;0;0,20033597858023733;2,846716734622149;1,1697863014078822;0;0;0;5,54993077900705;0;0;0;0;0;0;0;0;0;0;0;0;0,5393047252995358;0,7656670416922156;0;0;0;-49,6098721311475;0,9000562985890994;0,6537478554777935;0;-9,95073016393443;-0,227673278688525;0,5074294059913038;3,33918672131147;3,070074395878606;0;
84;01:24:00;0;0;0;0;0;0;0;0;0;0,3437502487559559;0;0;0;0;0,41392421080546754;0,32319040034482077;0,06121802855980468;0,6449197656580014;0;0;1,8107520182726293;0;0;0,20034539263886095;2,8491561680875925;1,1698813239504577;0;0;0;5,551373396017366;0;0;0;0;0;0;0;0;0;0;0;0;0,539379154373271;0,7657585097773063;0;0;0;-49,6098721311475;0,9003882325971982;0,6539853549446824;0;-9,95073016393443;-0,227673278688525;0,5075372305228296;3,33918672131147;3,0711545223382575;0;
85;01:25:00;0;0;0;0;0;0;0;0;0;0,34394888342517427;0;0;0;0;0,41418313994784717;0,32331775161173093;0,06121952958582878;0,6453036157562834;0;0;1,810761643481569;0;0;0,20044603229255234;2,8508625902294686;1,169907399388605;0;0;0;5,551529316952907;0;0;0;0;0;0;0;0;0;0;0;0;0,539483032664765;0,7657593769675519;0;0;0;-49,6098721311475;0,9019868831927897;0,6539913597445691;0;-9,95073016393443;-0,227673278688525;0,5075557396700713;3,33918672131147;3,0715905890156816;0;
86;01:26:00;0;0;0;0;0;0;0;0;0;0,34395133047034776;0;0;0;0;0,4142781525736022;0,3233405831589768;0,06123669667552313;0,645547293390754;0;0;1,8123855445111587;0;0;0,20048617035939262;2,851860306338291;1,170769355106997;0;0;0;5,556539288735082;0;0;0;0;0;0;0;0;0;0;0;0;0,5395881958741571;0,7666394650346755;0;0;0;-49,6098721311475;0,9025868642797577;0,654612859931242;0;-9,95073016393443;-0,227673278688525;0,5078095767272701;3,33918672131147;3,075922385386311;0;
87;01:27:00;0;0;0;0;0;0;0;0;0;0,34428223026998206;0;0;0;0;0,4150660819690045;0,32374983112081374;0,06126664599891344;0,6458463974123335;0;0;1,8127395019465646;0;0;0,2006614321751243;2,852199736985224;1,1709594891895747;0;0;0;5,563631642589551;0;0;0;0;0;0;0;0;0;0;0;0;0,5400351212093772;0,7674054292494289;0;0;0;-49,6098721311475;0,9041221279779805;0,65462977896949;0;-9,95073016393443;-0,227673278688525;0,5079239716474547;3,33918672131147;3,078199082720797;0;
88;01:28:00;0;0;0;0;0;0;0;0;0;0,34439794587351086;0;0;0;0;0,4152197501564834;0,32375890641057076;0,06131739718815402;0,6465891806863842;0;0;1,8128332696851726;0;0;0,20077997509333975;2,854161329114259;1,1711253475442298;0;0;0;5,57877931984596;0;0;0;0;0;0;0;0;0;0;0;0;0,5402279068175467;0,7674229697024005;0;0;0;-49,6098721311475;0,9041326223274121;0,6561254743966305;0;-9,95073016393443;-0,227673278688525;0,5079617567817538;3,33918672131147;3,079891605622639;0;
89;01:29:00;0;0;0;0;0;0;0;0;0;0,34526269952842426;0;0;0;0;0,4152683100727428;0,3242298723744655;0,061320159305820805;0,6471857252678358;0;0;1,8129980103151917;0;0;0,2009638008156532;2,85596134960394;1,1715046299927796;0;0;0;5,5788706760546605;0;0;0;0;0;0;0;0;0;0;0;0;0,5403578879257578;0,7680200157497561;0;0;0;-49,6098721311475;0,9041453590436754;0,6575246720492854;0;-9,95073016393443;-0,227673278688525;0,5081465212603479;3,33918672131147;3,080231462858507;0;
90;01:30:00;0;0;0;0;0;0;0;0;0;0,34551218183937965;0;0;0;0;0,4156981859363876;0,32423629958917144;0,061402780617177154;0,6478608577711343;0;0;1,8148024773786586;0;0;0,2010398440046597;2,8568171402321854;1,1717032381271728;0;0;0;5,579993216289949;0;0;0;0;0;0;0;0;0;0;0;0;0,5409072874662318;0,7682534189403406;0;0;0;-49,6098721311475;0,9044087788948331;0,6576255437603415;0;-9,95073016393443;-0,227673278688525;0,50852386408394;3,33918672131147;3,081037560584021;0;
91;01:31:00;0;0;0;0;0;0;0;0;0;0,34598681461000397;0;0;0;0;0,41597542232219376;0,32442518918210306;0,06141206248534726;0,6478827250588584;0;0;1,8149355836370114;0;0;0,20121596334244304;2,8596070945374272;1,1717994465589403;0;0;0;5,5879241464281755;0;0;0;0;0;0;0;0;0;0;0;0;0,541110320904041;0,7689850158632722;0;0;0;-49,6098721311475;0,9046059729965534;0,6586887418143534;0;-9,95073016393443;0,589363278688524;0,5087074149194994;3,33918672131147;3,0863341715978874;0;
