Reactive.Time;Time span;Bedroom Light (200W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Kitchen Light (60W) [var];Bathroom Light (200W) [var];Bathroom Mirror Light 30W (CFL) [var];Children Room Light Device (20W) [var];Bread Baking Machine Unold 6595 [var];Toaster Salco MT 400 [var];Single Stove Plate [var];Electric Kettle / Petra WK288 1.5L [var];Oven / AEG B 33512-5-M [var];Handmixer / Phillips Robust HR 1581 [var];PC / Acer Aspire T310 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];External Harddrive Iomega 3.5" [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Dehumidifier / Trotec TTK 50 S [var];Dryer / Miele T 8626 WP [var];Christopeit Treadmill TM 2 Pro [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Laptop / ACER BT.00603.043 Replacement laptop battery [var];SAT Receiver / Kathrein UFS913 [var];Steam Iron / Phillips GC 4410 [var];TV / Phillips Goya 9770 VT [var];Washing Machine Samsung P1405J [var];Asviva High End Wellness Massage Seat [var];CD/DVD Player / Phillips HDR3810/31 [var];Home Cinema System / Samsung HT-D5550 [var];Digitalpiano / Kawai CN-23 [var];Hifi System / Sharp XL-HF300PH [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Nintendo Wii [var];Microsoft Xbox 360 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Kitchen radio / AEG KRC 4323 CD [var];Nespresso Coffee Machine, Single Cup [var];Moulinex electronic 833 [var];Dishwasher NEFF SD6P1F (2011) [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Liebherr CBNPes 3956 [var];Router O2 Box 6431 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Smartphone Samung S4 [var];Electric Razor / Phillips PT860/16 Razor PowerTouch Plus [var];
44;00:44:00;0;0;0;0;0;0;0;-38,7271737704918;-24,8219327868852;-44,7583;0;0;0,7535958690086464;0,3047396336622767;0,05991294723295308;0,6378035193404711;0;0;0;0;0;0;0;0;0;0;0;1,776453180318777;0,3299035203204463;0;0,629383883220889;0;0;0,19394097852466782;0,5194196612682559;0;0,7299319959563748;0;0;0,48117075566350287;0,8821581642265952;0;0,33083140052789434;0;0;-143,553260655738;0;0;-9,95073016393443;0,5001937648777055;3,33918672131147;0;0,05266902153167209;
45;00:45:00;0;0;0;0;0;0;0;-38,7271737704918;-24,8219327868852;-44,7583;0;0;0,7537839970221828;0,3066434671825195;0,05995197711592082;0,6380521091494192;0;0;0;0;0;0;0;0;0;0;0;1,777345973156525;0,33004781558557206;0;0,6296458329566981;0;0;0,1941197509751594;0,5198857414626717;0;0,7300060729509941;0;0;0,48214026641031327;0,8822554899303366;0;0,3308482797255708;0;0;-140,363886885246;0;0;-9,95073016393443;0,5002250574480538;3,33918672131147;0;0,05269351507228989;
46;00:46:00;0;0;0;0;0;0;0;-38,7271737704918;-24,8219327868852;-44,7583;0;0;0,7544144423386007;0,30692737770029704;0,059968448029719734;0,6384713137121205;0;0;0;0;0;0;0;0;0;0;0;1,7810689621078162;0,33033816331660004;0;0,6313599294944747;0;0;0,19421961931922405;0,5220464416242544;0;0,7300567985201039;0;0;0,48272248719293154;0,8824042633073318;0;0,33121640547058295;0;0;-140,363886885246;0;0;-9,95073016393443;0,5004523283627661;3,33918672131147;0;0,05269571037165218;
47;00:47:00;0;0;0;0;0;0;0;-38,7271737704918;-24,8219327868852;-44,7583;0;0;0,7544291682529557;0,3078213334270182;0,06003593253813445;0,6387034388588129;0;0;0;0;0;0;0;0;0;0;0;1,7812641306090387;0,33064015701067073;0;0,6320452917757561;0;0;0,19434237749968952;0,5223753556426914;0;0,7316791082133647;0;0;0,48431828540745575;0,8830112374209548;0;0,3318487732073297;0;0;-139,391959016393;0;0;-9,95073016393443;0,5011080039085901;3,33918672131147;0;0,052723515613571935;
48;00:48:00;0;0;0;0;0;0;0;0;-24,8219327868852;-44,7583;0;0;0,7571707486946876;0,30794714003375045;0,06003866669585198;0,6387416523343554;0;0;0;0;0;0;0;0;0;0;0;1,7827625103094678;0,331082609926971;0;0,6326450918865989;0;0;0,19452642455388267;0,5228591943583489;0;0,7332422753431317;0;0;0,4843299206073092;0,88335283979992;0;0,3325468646241184;0;0;-139,391959016393;0;0;-9,95073016393443;0,5011085132695627;3,33918672131147;0;0,05275825003205819;
49;00:49:00;0;0;0;0;0;0;0;0;-24,8219327868852;-44,7583;0;0;0,7573170502056836;0,3079622167273403;0,060081937711993445;0,6394039479577883;0;0;0;0;0;0;0;0;0;0;0;1,7841857564810901;0,3314308219370047;0;0,632827401326802;0;0;0,19459778494515456;0,5234337401347874;0;0,7357062476824204;0;0;0,48461029494822927;0,8845904347077816;0;0,33303587262016837;0;0;-139,004081967213;0;0;-9,95073016393443;0,501259297568514;3,33918672131147;0;0,052772314568449025;
50;00:50:00;0;0;0;0;0;0;0;0;-24,8219327868852;-44,7583;0;0;0,7587656050884466;0,3081459622510205;0,06010937659743537;0,6395586184430048;0;0;0;0;0;0;0;0;0;0;0;1,7845959144798433;0,3320748486527033;0;0,6343130967308857;0;0;0,19470350271338954;0,5234641547149834;0;0,7366833978169539;0;0;0,4851092256136102;0,8848210490650182;0;0,3330377772931595;0;0;-139,004081967213;0;0;-9,95073016393443;0,5015004751659518;3,33918672131147;0;0,0528486679140251;
51;00:51:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,760453312841191;0,3088265234432269;0,06015585229549658;0,6397422090323438;0;0;0;0;0;0;0;0;0;0;0;1,7853234790349062;0,3324923650334569;0;0,6344642908513168;0;0;0,1949607713278236;0,5236008825391876;0;0,7367994468952354;0;0;0,4855489261395974;0,886499561708768;0;0,33338395074046184;0;0;-136,221;0;0;-9,95073016393443;0,5019121736350166;3,33918672131147;0;0,0530071664389527;
52;00:52:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7613632782399108;0,3090668609443185;0,06016110141568442;0,6398396777439975;0;0;0;0;0;0;0;0;0;0;0;1,7875341236195537;0,332906026107398;0;0,6354742392276116;0;0;0,19506412072792922;0,5263353668848151;0;0,7372824749632155;0;0;0,48672908496909895;0,8870138152983713;0;0,3347188450458076;0;0;-136,221;0;0;-9,95073016393443;0,5021032591304547;3,33918672131147;0;0,053092843987241664;
53;00:53:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7614469279154265;0,3093809696295963;0,06019567952970347;0,6399921523500499;0;0;0;0;0;0;0;0;0;0;0;1,788450805426879;0,33302758049571396;0;0,6359433065206778;0;0;0,1951144197933388;0,5268146782147068;0;0,7374313197896567;0;0;0,4869060950382437;0,8873177867709504;0;0,3348618650232968;0;0;-134,996655737705;0;0;-9,95073016393443;0,5021797165795472;3,33918672131147;0;0,05322829501342822;
54;00:54:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7622903495728054;0,3094203975902274;0,06031978660495939;0,6400387386803129;0;0;0;0;0;0;0;0;0;0;0;1,789537234789936;0,33308779083209883;0;0,6365819095797578;0;0;0,1955022723535768;0,527397506916894;0;0,7374678884262362;0;0;0,4886909293021016;0,888007290909214;0;0,3353900812647237;0;0;-134,996655737705;0;0;-9,95073016393443;0,5022793237844052;3,33918672131147;0;0,05341825939538061;
55;00:55:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7623973731891491;0,3097099180745138;0,060383435357919284;0,6413522175278686;0;0;0;0;0;0;0;0;0;0;0;1,7939590784547867;0,333297517486013;0;0,6366205904869591;0;0;0,19551152283960993;0,5274254851396708;0;0,7377336326455766;0;0;0,48885625957805373;0,8884927909049489;0;0,3354368525014604;0;0;-134,055737704918;0;0;-9,95073016393443;0,50276412911533;3,33918672131147;0;0,05342403290164837;
56;00:56:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7651158405430944;0,3099092180987466;0,06042356336024361;0,6418728294760905;0;0;0;0;0;0;0;0;0;0;0;1,7948500577229227;0,33331963298217654;0;0,6366965636560389;0;0;0,19569287325064874;0,527793642825529;0;0,7400275027016326;0;0;0,48911706018554035;0,8896079621080312;0;0,3356698150694667;0;0;-134,055737704918;0;0;-9,95073016393443;0,5028549764332191;3,33918672131147;0;0,05349551046228622;
57;00:57:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,765328784757526;0,30997472189376807;0,06046214132509486;0,6424362814775015;0;0;0;0;0;0;0;0;0;0;0;1,7948956557711409;0,3334713999975047;0;0,6370271934495341;0;0;0,19571084604553324;0,5280237393119691;0;0,7404988232549029;0;0;0,48922463645095193;0,8902583612213439;0;0,335888218173961;0;0;-134,04;0;0;-9,95073016393443;0,5032121121044222;3,33918672131147;0;0,0534999994703636;
58;00:58:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7661816078721302;0,3101353544747076;0,06049965044792787;0,6425268949346915;0;0;0;0;0;0;0;0;0;0;0;1,7974858555325142;0,3339170826317089;0;0,6373668756292997;0;0;0,19588710475078977;0,5282300794182846;0;0,7410591914855481;0;0;0,4896447286644904;0,89033604006173;0;0,33721873884231013;0;0;-110,786073770492;0;0;-9,95073016393443;0,5037314617979027;3,33918672131147;0;0,05359550174411557;
59;00:59:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,7672121293892096;0,3102788683001254;0,06064429216911446;0,6427875783452566;0;0;0;0;0;0;0;0;0;0;0;1,798088740612399;0,33406619372183655;0;0,6388569201292118;0;0;0,19590267643889875;0,5288245229216865;0;0,7410972174901241;0;0;0,48964990529772234;0,890611648750666;0;0,3377147117569625;0;0;-110,786073770492;0;0;-9,95073016393443;0,5048910742497178;3,33918672131147;0;0,05368719709521747;
60;01:00:00;0;0;0;0;0;0;0;0;-24,8040360655738;-44,7583;0;0;0,76730484877621;0,31036144609578215;0,06072729910397644;0,6430049170399101;0;0;0;0;0;0;0;0;0;0;0;1,7992236358647198;0,3343634822745091;0;0,6406836230289249;0;0;0,19677725113895103;0,5289520249141288;0;0,741392623780501;0;0;0,4904821564504228;0,8906768792001616;0;0,33775864876660355;0;0;-106,531870491803;0;0;-9,95073016393443;0,5056503935722172;3,33918672131147;0;0,053701164301336195;
61;01:01:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7679827380331276;0,31065852067521993;0,06073132513088634;0,6432236513133687;0;0;0;0;0;0;0;0;0;0;0;1,7994731897324776;0,3356857409757721;0;0,6408940304566678;0;0;0,19701452010884737;0,5292441464921929;0;0,7417633337453513;0;0;0,4907636717611255;0,891629299067096;0;0,33809259483083426;0;0;-106,531870491803;0;0;-9,95073016393443;0,505678331664744;3,33918672131147;0;0,05375367453009047;
62;01:02:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7686197915086431;0,3107456090956912;0,060744586260843114;0,6439623782498269;0;0;0;0;0;0;0;0;0;0;0;1,8016414915251218;0,3359907231643955;0;0,6415219655849836;0;0;0,1970373748071577;0,529252123641895;0;0,7425528573643971;0;0;0,49196312719670854;0,8930432192743939;0;0,3391793489028202;0;0;-101,381898360656;0;0;-9,95073016393443;0,5056995861890266;3,33918672131147;0;0,05382239286104178;
63;01:03:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7686290938918198;0,3113780426162187;0,06076849779190162;0,6439696538617906;0;0;0;0;0;0;0;0;0;0;0;1,8033513455018069;0,3363605797760043;0;0,6418486134043425;0;0;0,19709764453225126;0,5301489988318766;0;0,7425579910207404;0;0;0,49229710932456505;0,8936656156373952;0;0,3396707012779;0;0;-101,381898360656;0;0;-9,95073016393443;0,5064461651719009;3,33918672131147;0;0,05383472949479826;
64;01:04:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7692763430156814;0,3115759385635254;0,06077155586318683;0,6443969292330042;0;0;0;0;0;0;0;0;0;0;0;1,8041717353785578;0,33660486453923755;0;0,641965015393446;0;0;0,1972719152259643;0,5302841032302836;0;0,7428767197651427;0;0;0,49241370311143623;0,8938631227969278;0;0,3400856582952669;0;0;-92,913831147541;0;0;-9,95073016393443;0,5065650619788183;3,33918672131147;0;0,05384073004903524;
65;01:05:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,769622150898682;0,31171392980686713;0,06079785201448259;0,6444942088760909;0;0;0;0;0;0;0;0;0;0;0;1,8048861641515506;0,33662302788364157;0;0,6420978416001111;0;0;0,19730789617909006;0,5308095728958018;0;0,7445817857975333;0;0;0,49268082491824916;0,8944033993581442;0;0,340160106185844;0;0;-92,913831147541;0;0;-9,95073016393443;0,5070705180926466;3,33918672131147;0;0,05395357791900355;
66;01:06:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7697310495043334;0,31191512148494566;0,06080524723950027;0,6449045477314749;0;0;0;0;0;0;0;0;0;0;0;1,8055281948772532;0,3371186443385552;0;0,6421021788597321;0;0;0,19762845248781852;0,5309023623254491;0;0,7465652334841946;0;0;0,4929681541445172;0,8944254129858162;0;0,3402362907343449;0;0;-92,2941557377049;0;0;-9,95073016393443;0,5075377006661231;3,33918672131147;0;0,05395542683635653;
67;01:07:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7703787107498715;0,31195550369211694;0,06081046388025721;0,6456750746224413;0;0;0;0;0;0;0;0;0;0;0;1,8065737005298896;0,3372524079794433;0;0,6425595236449139;0;0;0,19764957148495615;0,5313778644943915;0;0,7468023840990452;0;0;0,4930282535065359;0,8944385945384866;0;0,34067656160281923;0;0;-92,2941557377049;0;0;-9,95073016393443;0,507997606967148;3,33918672131147;0;0,05408374685509611;
68;01:08:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7706441521922162;0,3122836029208329;0,060828578301847215;0,6458424672044303;0;0;0;0;0;0;0;0;0;0;0;1,8072483504713843;0,33731844565081903;0;0,6429894155641851;0;0;0,19780193139415597;0,5315179844195328;0;0,7475009696040718;0;0;0,4932486738013305;0,8950135773495858;0;0,3413432180431247;0;0;-91,4662918032787;0;0;-9,95073016393443;0,5080605052903446;3,33918672131147;0;0,05413050065616965;
69;01:09:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7709158954031964;0,3124132803487516;0,06086552658574338;0,6464454349331316;0;0;0;0;0;0;0;0;0;0;0;1,8072586906155008;0,3374188060537545;0;0,6430633965733447;0;0;0,19787227765356472;0,531574459691349;0;0,7483089050154114;0;0;0,4935297730947692;0,8951034438820397;0;0,34169169452176545;0;0;-91,4662918032787;0;0;-9,95073016393443;0,5085483584310146;3,33918672131147;0;0,054130940608649;
70;01:10:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7714913420103583;0,31250783861431114;0,0608831879054859;0,6466301465471249;0;0;0;0;0;0;0;0;0;0;0;1,8080170741316282;0,3377720331460868;0;0,6433076446830411;0;0;0,19806735058493785;0,5316307310829415;0;0,7488923470212456;0;0;0,49377339951749616;0,8953277278894574;0;0,3417095144123758;0;0;-91,2574475409836;0;0;-9,95073016393443;0,5087629735842125;3,33918672131147;0;0,05414642496121764;
71;01:11:00;0;0;0;0;0;0;0;0;-24,8040360655738;0;0;0;0,7728497015279708;0,31251137679492064;0,060884644707118865;0,6479960308509403;0;0;0;0;0;0;0;0;0;0;0;1,8085903883479324;0,3379841695838515;0;0,6433276726267292;0;0;0,1980703128519938;0,5317561396568005;0;0,7497358026517941;0;0;0,49398270544255496;0,8959171827155352;0;0,3419044676889519;0;0;-91,2574475409836;0;0;-9,95073016393443;0,5090419966202614;3,33918672131147;0;0,054177107516698936;
72;01:12:00;0;0;0;0;0;0;0;0;-24,6062418032787;0;0;0;0,7731201215841004;0,31318363698997415;0,06092668371630154;0,6482320922385444;0;0;0;0;0;0;0;0;0;0;0;1,810611662215676;0,33809748898138464;0;0,643362659512597;0;0;0,1980900639920238;0,5323041930581988;0;0,7500252889955267;0;0;0,4943558575885033;0,8965242649285868;0;0,3419467337369218;0;0;-90,8011229508197;0;0;-9,95073016393443;0,5090703421455268;3,33918672131147;0;0,05426377448341224;
73;01:13:00;0;0;0;0;0;0;0;0;-24,6062418032787;0;0;0;0,7731294619900533;0,31355973806236365;0,06092962640515964;0,6486327639849807;0;0;0;0;0;0;0;0;0;0;0;1,8107585994698818;0,33823237108482246;0;0,6454126345361867;0;0;0,19819238491093313;0,5330889067174416;0;0,7534992062370988;0;0;0,4943576735792637;0,8972125307037488;0;0,34257399755287576;0;0;-90,8011229508197;0;0;-9,95073016393443;0,509435657437298;3,33918672131147;0;0,05429908303133087;
74;01:14:00;0;0;0;0;0;0;0;0;-24,6062418032787;0;0;0;0,774257901736821;0,31382672645568754;0,060940372149133906;0,6486747217095026;0;0;0;0;0;0;0;0;0;0;0;1,8109533709118086;0,33874224635244266;0;0,6457525315326019;0;0;0,1982650923320084;0,533303899965455;0;0,7536102510789046;0;0;0,4944563265971433;0,8975351042559191;0;0,3425872920893824;0;0;-90,5416508196721;0;0;-9,95073016393443;0,5097788235969286;3,33918672131147;0;0,05436759985327297;
75;01:15:00;0;0;0;0;0;0;0;0;-24,6062418032787;0;0;0;0,7743024108443597;0,3138889284598471;0,06097115414940202;0,648801182102783;0;0;0;0;0;0;0;0;0;0;0;1,8123465982413829;0,3387804284362807;0;0,6461055427533551;0;0;0,1982983022951591;0,5336141744069924;0;0,7538279516891644;0;0;0,49456410514721044;0,8979209653159481;0;0,34283229059019704;0;0;-90,5416508196721;0;0;-9,95073016393443;0,5098806475089324;3,33918672131147;0;0,0544023583872697;
76;01:16:00;0;0;0;0;0;0;0;0;-24,6062418032787;0;0;0;0,7744111859936669;0,3141802902681133;0,06098181639660139;0,6488620972770661;0;0;0;0;0;0;0;0;0;0;0;1,8134585893834596;0,33900657191328504;0;0,6468185849053492;0;0;0,19845307692367037;0,53403468593969;0;0,7544590639011459;0;0;0,494746530307839;0,8981930892833567;0;0,34288655457133776;0;0;-89,7245590163935;0;0;-9,95073016393443;0,5107554326682395;3,33918672131147;0;0,054425372001631514;
77;01:17:00;0;0;0;0;0;0;0;0;-24,6062418032787;0;0;0;0,774508956162897;0,31422422042620357;0,06101166517456064;0,6489975917611658;0;0;0;0;0;0;0;0;0;0;0;1,8142489236383532;0,339352737374433;0;0,6468892403754476;0;0;0,19860171681029135;0,5342140678512953;0;0,7546024512411944;0;0;0,4951072760376143;0,8985743838819633;0;0,34301013016637744;0;0;-89,7245590163935;0;0;-9,95073016393443;0,5111864881206223;3,33918672131147;0;0,054474105556539684;
78;01:18:00;0;0;0;0;0;0;0;0;-24,5805278688525;0;0;0;0,7754624456001354;0,3142741628771925;0,06102523963701861;0,6490260554770073;0;0;0;0;0;0;0;0;0;0;0;1,8143310390266096;0,3398734183519971;0;0,6468992470007674;0;0;0,19879051389417898;0,5342233417220478;0;0,7549851201546344;0;0;0,49588644346432537;0,8987401572184577;0;0,3431313155706787;0;0;-88,9557557377049;0;0;-9,95073016393443;0,5113235635829664;3,33918672131147;0;0,054483428243195256;
79;01:19:00;0;0;0;0;0;0;0;0;-24,5805278688525;0;0;0;0,7764660118568193;0,31435129887937274;0,06104918279225172;0,6495717697913643;0;0;0;0;0;0;0;0;0;0;0;1,8145291959988095;0,3401693256192178;0;0,6473104373309087;0;0;0,19881192820841212;0,5345712475083549;0;0,7551527009599152;0;0;0,495897812618672;0,8988400594122554;0;0,34330118798722875;0;0;-88,9557557377049;0;0;-9,95073016393443;0,511398132784684;3,33918672131147;0;0,05458810902991444;
80;01:20:00;0;0;0;0;0;0;0;0;-24,5805278688525;0;0;0;0,7766023409304746;0,3144588358451216;0,06106324936158785;0,6497272995629839;0;0;0;0;0;0;0;0;0;0;0;1,8151101171745458;0,34028119207363683;0;0,6474457877642144;0;0;0,19895542191767865;0,5355500225860649;0;0,7563050639042709;0;0;0,4959801725529982;0,899602026983075;0;0,3433777382887541;0;0;-86,3719245901639;0;0;-9,95073016393443;0,5114785539029707;3,33918672131147;0;0,05462371494384122;
81;01:21:00;0;0;0;0;0;0;0;0;-24,5805278688525;0;0;0;0,77694925930591;0,31507894067481684;0,061067684083999714;0,6497835096874354;0;0;0;0;0;0;0;0;0;0;0;1,8154396531495904;0,3403095258662993;0;0,647977926549431;0;0;0,19908514912633715;0,5359463352465368;0;0,7565912045942282;0;0;0,496370431384946;0,9008123251618867;0;0,3434042937475774;0;0;-86,3719245901639;0;0;-9,95073016393443;0,5114846310665578;3,33918672131147;0;0,054662136354881964;
82;01:22:00;0;0;0;0;0;0;0;0;-24,5805278688525;0;0;0;0,7771402226771954;0,31532451705416537;0,06108429318364624;0,6498664038100851;0;0;0;0;0;0;0;0;0;0;0;1,8162980588263842;0,34058525254032745;0;0,648309351964341;0;0;0,19913964578253385;0,5365621412245702;0;0,7572095456428716;0;0;0,49662703030241984;0,9011961449396978;0;0,34413690060883645;0;0;-82,5451409836066;0;0;-9,95073016393443;0,5118114805932918;3,33918672131147;0;0,054681783958808246;
83;01:23:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,777426614454743;0,31546629683743566;0,061111869662496814;0,6499730658604761;0;0;0;0;0;0;0;0;0;0;0;1,8163193833288362;0,34125106325450544;0;0,6486666460959055;0;0;0,19924939243871034;0,5365898789392539;0;0,7574550325392022;0;0;0,49694706225604646;0,9021384220707545;0;0,3443709378745036;0;0;-82,5451409836066;0;0;-9,95073016393443;0,5120312990527714;3,33918672131147;0;0,05469194505920949;
84;01:24:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7785020084559668;0,3155790607621248;0,061147337178516184;0,6500100011289043;0;0;0;0;0;0;0;0;0;0;0;1,8174386970516412;0,3413813646180613;0;0,6487183312564414;0;0;0,1994140192499398;0,5369594460663814;0;0,7587111027978123;0;0;0,496979690882817;0,902381687923598;0;0,3445476545440305;0;0;-82,4084229508197;0;0;-9,95073016393443;0,5121345887063412;3,33918672131147;0;0,05476837384274804;
85;01:25:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7785521982991765;0,31598211403356163;0,061162253187889024;0,6503737773622275;0;0;0;0;0;0;0;0;0;0;0;1,8182806446519322;0,34147757319175187;0;0,6487450667442195;0;0;0,1994876515081321;0,5372528460211309;0;0,7595000179513434;0;0;0,4972700463559377;0,9026839752720545;0;0,34485186628583336;0;0;-82,4084229508197;0;0;-9,95073016393443;0,5121619756028878;3,33918672131147;0;0,05482702756753366;
86;01:26:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7786192269610115;0,3161968847920113;0,0611790981647503;0,6504028719697306;0;0;0;0;0;0;0;0;0;0;0;1,8190438427887157;0,34166311112493436;0;0,6493591150200536;0;0;0,19955640164370833;0,537342087677143;0;0,7610582293922054;0;0;0,4985746889686705;0,903520646115259;0;0,344988775460641;0;0;-82,1250360655738;0;0;-9,95073016393443;0,512182299030203;3,33918672131147;0;0,054906972224111325;
87;01:27:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7787851494428946;0,3167416726428261;0,061187585631128805;0,6515894727662941;0;0;0;0;0;0;0;0;0;0;0;1,8196676445413915;0,34174865871491533;0;0,649588736676773;0;0;0,19974965331476954;0,5376769849589065;0;0,7611294836223861;0;0;0,49901780805641754;0,9036577418981993;0;0,3450182773085693;0;0;-82,1250360655738;0;0;-9,95073016393443;0,5128791579794197;3,33918672131147;0;0,054963443373140235;
88;01:28:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7790375579273836;0,3168946212192225;0,06120627865328155;0,6517465144028219;0;0;0;0;0;0;0;0;0;0;0;1,8213395490863207;0,3421018064138003;0;0,6497336880867244;0;0;0,19986248678415788;0,5377334050930919;0;0,7617927083085416;0;0;0,49962589171911853;0,9045737621228249;0;0,34514034597903115;0;0;-81,1782868852459;0;0;-9,95073016393443;0,5129070491410072;3,33918672131147;0;0,054986845033076596;
89;01:29:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7791331925361105;0,3172889925388451;0,06120911715429031;0,6519907513539177;0;0;0;0;0;0;0;0;0;0;0;1,8221048117008851;0,34226926086759385;0;0,6498179533409546;0;0;0,1999793580861904;0,5377872420521418;0;0,7634679970613917;0;0;0,4996660878401346;0,9052432067717027;0;0,34516193312862026;0;0;-81,1782868852459;0;0;-9,95073016393443;0,5130991803744878;3,33918672131147;0;0,05501643670234652;
90;01:30:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,780998061503903;0,31729922566202445;0,0613329496136783;0,6520337229476023;0;0;0;0;0;0;0;0;0;0;0;1,82220168960034;0,34241209238383086;0;0,6503006283957786;0;0;0,20001783354747169;0,5378426997735526;0;0,7637874916606598;0;0;0,49992906117420244;0,9052750055781473;0;0,34537811611987074;0;0;-80,9560934426229;0;0;-9,95073016393443;0,5143579516742846;3,33918672131147;0;0,05513223795699447;
91;01:31:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7815574198651902;0,31756764635699164;0,06137878574945212;0,6527253758979176;0;0;0;0;0;0;0;0;0;0;0;1,822221246943778;0,34298534364894734;0;0,6503697057630687;0;0;0,20006322795814266;0,537962175691757;0;0,7639449314261535;0;0;0,5004551217869689;0,9055923853766068;0;0,3456018197031014;0;0;-80,9560934426229;0;0;-9,95073016393443;0,5156569136428824;3,33918672131147;0;0,05513238146824921;
92;01:32:00;0;0;0;0;0;0;0;0;-24,4286327868852;0;0;0;0,7818681165769954;0,31764923521429944;0,06140796816893391;0,6528944212795088;0;0;0;0;0;0;0;0;0;0;0;1,8225167429849842;0,34301236884476044;0;0,6516515047219078;0;0;0,2003588832256095;0,5382799889956456;0;0,7639486534104092;0;0;0,5006057908844438;0,9056816240625087;0;0,34581579916360244;0;0;-80,8707786885246;0;0;-9,95073016393443;0,5157254194158819;3,33918672131147;0;0,055198833122640505;
