Apparent.Time;Time span;Living Room Light (200W) [VA];Kitchen Light (300W) [VA];Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Bedroom Light (60W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Bosch TAT8SL1 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Microwave / Panasonic NN-CD757W [VA];Electronic hometrainer / Kettler Track Perfomance [VA];Laptop Lenovo Thinkpad x220 [VA];Washing Machine Samsung P1405J [VA];CD/DVD Player / Philips DVDR 725 H [VA];Home Cinema System / Samsung HT-D5550 [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];Vacuum Cleaner FiF [VA];Nintendo Wii [VA];Coffee Machine / Braun KF 580E [VA];Electric Kettle / Petra WK288 1.5L [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];Heater / Honeywell BH-888E [VA];Liebherr CBNPes 3956 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router O2 Box 6431 [VA];Yamaha RX-V667 [VA];
67;01:07:00;0;0;0;0;0;0;0;0;1,0871245352945031;0;0;0;0;0;0;0;0;19,539560686970688;0;7,9;0;0,8705629164257631;1,6942245818883115;0,5700000000000001;1,0969955310844495;2,4101213482936474;0;0;0;1,582309122744034;0;0;0;0;0;2,92629081967213;1,6046821352276346;4,31627770491803;11,5550442622951;9,625231197318433;
68;01:08:00;0;0;0;0;0;0;0;0;1,087426605196429;0;0;0;0;0;0;0;0;19,547648325538784;0;7,9;0;0,8722756217761933;1,6966489856937073;0,5700000000000001;1,0978094954479423;2,411754174980197;0;0;0;1,5826369021143007;0;0;0;0;0;2,92629081967213;1,6060917517748508;4,31627770491803;11,5550442622951;9,648188514882438;
69;01:09:00;0;0;0;0;0;0;0;0;1,088662614195996;0;0;0;0;0;0;0;0;19,5477493613428;0;7,9;0;0,8730750512687205;1,6996143443514917;0,5700000000000001;1,097985866669813;2,4151917957987834;0;0;0;1,583311539761387;0;0;0;0;0;2,92629081967213;1,6064997524567375;4,31627770491803;11,5550442622951;9,651907086092978;
70;01:10:00;0;0;0;0;0;0;0;0;1,0889618172023314;0;0;0;0;0;0;0;0;19,57065769219253;0;7,9;0;0,8744405613061681;1,7016436572086493;0,5700000000000001;1,0982069036436608;2,4170435038568163;0;0;0;1,5833469656495793;0;0;0;0;0;2,92629081967213;1,6066118260690554;4,31627770491803;11,5550442622951;9,673560504314352;
71;01:11:00;0;0;0;0;0;0;0;0;1,0910163738892855;0;0;0;0;0;0;0;0;19,58696138728571;0;7,9;0;0,8761827468046648;1,702292915769296;0,5700000000000001;1,0984298707037747;2,4178211574721926;0;0;0;1,584466525515623;0;0;0;0;0;2,92629081967213;1,6067039860843668;4,31627770491803;11,5550442622951;9,677312490434895;
72;01:12:00;0;0;0;0;0;0;0;0;1,0935147415820212;0;0;0;0;0;0;0;0;19,596660043680032;0;7,9;0;0,8763208425758021;1,7026743666458597;0,5700000000000001;1,098687976307137;2,4178314710508815;0;0;0;1,5854892831509397;0;0;0;0;0;2,92629081967213;1,60671388221243;4,31627770491803;11,5550442622951;9,699354686033034;
73;01:13:00;0;0;0;0;0;0;0;0;1,0945976962504282;0;0;0;0;0;0;0;0;19,601976692191524;0;7,9;0;0,876611036343588;1,7039079333841993;0,5700000000000001;1,0999418487553163;2,4187586599290336;0;0;0;1,585633771081176;0;0;0;0;0;2,92629081967213;1,6076452424038679;4,31627770491803;11,5550442622951;9,706425019178416;
74;01:14:00;0;0;0;0;0;0;0;0;1,0950296736278706;0;0;0;0;0;0;0;0;19,615054755752528;0;7,9;0;0,8776080389104717;1,7072356703878748;0,5700000000000001;1,100010916958187;2,4191552331135298;0;0;0;1,5860397612107275;0;0;0;0;0;2,92629081967213;1,608484710842352;4,31627770491803;11,5550442622951;9,70848146992963;
75;01:15:00;0;0;0;0;0;0;0;0;1,0960078813941747;0;0;0;0;0;0;0;0;19,64864712505041;0;7,9;0;0,8781754600288909;1,7076889840427578;0,5700000000000001;1,1005677461028986;2,4200111240683424;0;0;0;1,589451918904427;0;0;0;0;0;2,92629081967213;1,6109548624930734;4,31627770491803;11,5550442622951;9,737491442400446;
76;01:16:00;0;0;0;0;0;0;0;0;1,096012139572025;0;0;0;0;0;0;0;0;19,6503313278484;0;7,9;0;0,8785322717420168;1,7086016331058247;0,5700000000000001;1,1011563588496818;2,420936557155378;0;0;0;1,5896670002103612;0;0;0;0;0;2,92629081967213;1,6111387500553624;4,31627770491803;11,5550442622951;9,746742631469662;
77;01:17:00;0;0;0;0;0;0;0;0;1,0960123529042813;0;0;0;0;0;0;0;0;19,66657909420061;0;7,9;0;0,8788577180934574;1,709164114845191;0,5700000000000001;1,1015152920182536;2,422148475620551;0;0;0;1,5912568199822152;0;0;0;0;0;2,92629081967213;1,6113135426304972;4,31627770491803;11,5550442622951;9,752139495231509;
78;01:18:00;0;0;0;0;0;0;0;0;1,0966622536541948;0;0;0;0;0;0;0;0;19,671798125707983;0;7,9;0;0,8798118904639459;1,7097679199396765;0,5700000000000001;1,101812486163615;2,4225832203159277;0;0;0;1,5924872895445616;0;0;0;0;0;2,92629081967213;1,611416189758065;4,31627770491803;11,5550442622951;9,761507970198785;
79;01:19:00;0;0;0;0;0;0;0;0;1,0984185411886054;0;0;0;0;0;0;0;0;19,673414288952337;0;7,9;0;0,8806518884572415;1,7108164586454848;0,5700000000000001;1,1019690591015336;2,423190487864786;0;0;0;1,5928524206549963;0;0;0;0;0;2,92629081967213;1,6155699707215978;4,31627770491803;11,5550442622951;9,768673589366529;
80;01:20:00;0;0;0;0;0;0;0;0;1,1006074270283894;0;0;0;0;0;0;0;0;19,692071291456223;0;7,9;0;0,8817988101559505;1,7109225043203364;0,5700000000000001;1,1021170377828844;2,4238612799032726;0;0;0;1,592873859955731;0;0;0;0;0;2,92629081967213;1,6162384507126113;4,31627770491803;11,5550442622951;9,77478285120745;
81;01:21:00;0;0;0;0;0;0;0;0;1,1007352487743658;0;0;0;0;0;0;0;0;19,69441566222136;0;7,9;0;0,8819015935133271;1,711476357672774;0,5700000000000001;1,102797222141523;2,4256261899717684;0;0;0;1,593254630925514;0;0;0;0;0;2,92629081967213;1,6168572835181818;4,31627770491803;11,5550442622951;9,781217553773383;
82;01:22:00;0;0;0;0;0;0;0;0;1,1009866878971222;0;0;0;0;0;0;0;0;19,69533669795728;0;7,9;0;0,8819194650805786;1,7122968108624608;0,5700000000000001;1,1030341382225746;2,4260081625648;0;0;0;1,594724056783403;0;0;0;0;0;2,92629081967213;1,6169919546642018;4,31627770491803;11,5550442622951;9,78136243194351;
83;01:23:00;0;0;0;0;0;0;0;0;1,101652375885948;0;0;0;0;0;0;0;0;19,707264946019674;0;7,9;0;0,8822791203637055;1,7143642098012184;0,5700000000000001;1,103439218734739;2,4264764546989332;0;0;0;1,5956073576631937;0;0;0;0;0;2,92629081967213;1,6173113468902198;4,31627770491803;11,5550442622951;9,786661669494075;
84;01:24:00;0;0;0;0;0;0;0;0;1,1016589576826556;0;0;0;0;0;0;0;0;19,716497119775894;0;7,9;0;0,88231138384059;1,71667098175314;0,5700000000000001;1,1035510045285555;2,42695205212542;0;0;0;1,6011431981980395;0;0;0;0;0;2,92629081967213;1,6184673814284587;4,31627770491803;11,5550442622951;9,79363924130749;
85;01:25:00;0;0;0;0;0;0;0;0;1,10203033813656;0;0;0;0;0;0;0;0;19,720609818771102;0;7,9;0;0,8827528667822804;1,717648994088434;0,5700000000000001;1,1046038232385735;2,434522541375783;0;0;0;1,60285826329698;0;0;0;0;0;2,92629081967213;1,6195313989385014;4,31627770491803;11,5550442622951;9,800624769557489;
86;01:26:00;0;0;0;0;0;0;0;0;1,1022268898713026;0;0;0;0;0;0;0;0;19,73708149362108;0;7,9;0;0,885197583139452;1,7220182038062415;0,5700000000000001;1,1047396682103527;2,4371332447847776;0;0;0;1,603312319784914;0;0;0;0;0;2,92629081967213;1,6195341900424227;4,31627770491803;11,5550442622951;9,80119362409521;
87;01:27:00;0;0;0;0;0;0;0;0;1,1031224770970587;0;0;0;0;0;0;0;0;19,740909659421714;0;7,9;0;0,8853764250373013;1,722707256643918;0,5700000000000001;1,1059062833767261;2,439187227943684;0;0;0;1,603353439595308;0;0;0;0;0;2,92629081967213;1,6196195833214946;4,31627770491803;11,5550442622951;9,815911126276898;
88;01:28:00;0;0;0;0;0;0;0;0;1,1036788924645322;0;0;0;0;0;0;0;0;19,741783084694372;0;7,9;0;0,8855271202448927;1,7229149145128604;0,5700000000000001;1,10680278569934;2,439561660743506;0;0;0;1,6041132977188632;0;0;0;0;0;2,92796442622951;1,6206146236090202;4,31627770491803;11,5550442622951;9,81642456950501;
89;01:29:00;0;0;0;0;0;0;0;0;1,1036971958587094;0;0;0;0;0;0;0;0;19,745798334948663;0;7,9;0;0,8859470080863089;1,723974976614774;0,5700000000000001;1,1070667838987642;2,4408295061058625;0;0;0;1,60659780270034;0;0;0;0;0;2,92796442622951;1,6215590323228124;4,31627770491803;11,5550442622951;9,822510769198178;
90;01:30:00;0;0;0;0;0;0;0;0;1,1064602040860654;0;0;0;0;0;0;0;0;19,757441984115896;0;7,9;0;0,8861918457765974;1,7241062544787848;0,5700000000000001;1,1071102290673784;2,4423070946774637;0;0;0;1,6076150131790243;0;0;0;0;0;2,92796442622951;1,624203438144818;4,31627770491803;11,5550442622951;9,829176661942032;
91;01:31:00;0;0;0;0;0;0;0;0;1,1068695304049967;0;0;0;0;0;0;0;0;19,759572302066516;0;7,9;0;0,8871851999396357;1,7251545748409187;0,5700000000000001;1,1076582800681416;2,4439799486970664;0;0;0;1,6080803803816848;0;0;0;0;0;2,92796442622951;1,62511988142237;4,31627770491803;11,5550442622951;9,842720758296416;
92;01:32:00;0;0;0;0;0;0;0;0;1,1069007020805806;0;0;0;0;0;0;0;0;19,762106174846004;0;7,9;0;0,8871986812129475;1,7255896924271885;0,5700000000000001;1,108101375062152;2,4469867651812325;0;0;0;1,6096205086668804;0;0;0;0;0;2,92796442622951;1,6253600158106365;4,31627770491803;11,5550442622951;9,845313931254793;
93;01:33:00;0;0;0;0;0;0;0;0;1,1071614928739375;0;0;0;0;0;0;0;0;19,7732048939617;0;7,9;0;0,8876846004260496;1,7260722120875123;0,5700000000000001;1,10812787386103;2,4472304865959345;0;0;0;1,6126328686491374;0;0;0;0;0;2,92796442622951;1,626147311745715;4,31627770491803;11,5550442622951;9,852368710552817;
94;01:34:00;0;0;0;0;0;0;0;0;1,1087344303622066;0;0;0;0;0;0;0;0;19,779231486923987;0;7,9;0;0,8879172802380484;1,7262392685598802;0,5700000000000001;1,1081964696696964;2,4479901839325224;0;0;0;1,6141442375055306;0;0;0;0;0;2,92796442622951;1,6268694898605207;4,31627770491803;11,5550442622951;9,854592044845097;
95;01:35:00;0;0;0;0;0;0;0;0;1,1098030856002987;0;0;0;0;0;0;0;0;19,781515096930477;0;7,9;0;0,888165582371145;1,7266384636713117;0,5700000000000001;1,1082508224274656;2,4486017855887696;0;0;0;1,614740425907987;0;0;0;0;0;2,92796442622951;1,6270783837127945;4,31627770491803;11,5550442622951;9,859089919869795;
96;01:36:00;0;0;0;0;0;0;0;0;1,1115248939811064;0;0;0;0;0;0;0;0;19,79699628672664;0;7,9;0;0,8882627219880826;1,7277453326232104;0,5700000000000001;1,1085242536699798;2,4496126552634636;0;0;0;1,6177607791080955;0;0;0;0;0;2,92796442622951;1,6294758428425653;4,31627770491803;11,5550442622951;9,859664779258411;
97;01:37:00;0;0;0;0;0;0;0;0;1,1129622700096586;0;0;0;0;0;0;0;0;19,797917706065345;0;7,9;0;0,8887970477833578;1,7281252398344191;0,5700000000000001;1,1087046352930312;2,450761659217574;0;0;0;1,6187097089920106;0;0;0;0;0;2,92796442622951;1,6314544767614296;4,31627770491803;11,5550442622951;9,864918427654601;
98;01:38:00;0;0;0;0;0;0;0;0;1,1142240579229923;0;0;0;0;0;0;0;0;19,801817509328266;0;7,9;0;0,8888226035127726;1,7286576897229944;0,5700000000000001;1,1095677519719291;2,4559041680206097;0;0;0;1,6194715398974513;0;0;0;0;0;2,92796442622951;1,6340268081185165;4,31627770491803;11,5550442622951;9,86544138014054;
99;01:39:00;0;0;0;0;0;0;0;0;1,1152992244587971;0;0;0;0;0;0;0;0;19,80780825513556;0;7,9;0;0,8888255325130969;1,7288860449290817;0,5700000000000001;1,1095924907476749;2,4574443512140935;0;0;0;1,6203065684164717;0;0;0;0;0;2,92796442622951;1,6341034309122158;4,31627770491803;11,5550442622951;9,866105776570732;
100;01:40:00;0;0;0;0;0;0;0;0;1,1156796186914304;0;0;0;0;0;0;0;0;19,81092999269332;0;7,9;0;0,8890316739439758;1,7296133813998684;0,5700000000000001;1,1097301640533128;2,4578491123836828;0;0;0;1,6207040458481743;0;0;0;0;0;2,92796442622951;1,6361629238731887;4,31627770491803;11,5550442622951;9,87402569475329;
101;01:41:00;0;0;0;0;0;0;0;0;1,1171465534163367;0;0;0;0;0;0;0;0;19,814311445978966;0;7,9;0;0,8904567486841768;1,7297606386649342;0,5700000000000001;1,1099391373408347;2,4601826640947215;0;0;0;1,6217582216013993;0;0;0;0;0;2,92796442622951;1,6374286537223337;4,31627770491803;11,5550442622951;9,879460897548878;
102;01:42:00;0;0;0;0;0;0;0;0;1,1173869596654162;0;0;0;0;0;0;0;0;19,82077108790767;0;7,9;0;0,8908262232822379;1,7297806665873479;0,5700000000000001;1,1103486884751559;2,4645505887963806;0;0;0;1,622251018539573;0;0;0;0;0;2,92796442622951;1,6377671808721939;4,31627770491803;11,5550442622951;9,885017356794874;
103;01:43:00;0;0;0;0;0;0;0;0;1,1174781849451663;0;0;0;0;0;0;0;0;19,824012743848773;0;7,9;0;0,8917943159345275;1,7298673036867345;0,5700000000000001;1,1108077036643655;2,4648751418424633;0;0;0;1,6225086446264854;0;0;0;0;0;2,92796442622951;1,6378080968710795;4,31627770491803;11,5550442622951;9,88597506419809;
104;01:44:00;0;0;0;0;0;0;0;0;1,1175928345678312;0;0;0;0;0;0;0;0;19,85721539508147;0;7,9;0;0,8918594914770209;1,7299736268636938;0,5700000000000001;1,1125878771793953;2,4649578397052045;0;0;0;1,6230259025028384;0;0;0;0;0;2,92796442622951;1,63781392224612;4,31627770491803;11,5550442622951;9,886668904569161;
105;01:45:00;0;0;0;0;0;0;0;0;1,1176226154506816;0;0;0;0;0;0;0;0;19,863049723045982;0;7,9;0;0,8921768209317876;1,7300164261965714;0,5700000000000001;1,1128801277921896;2,465497794380432;0;0;0;1,6266774288995647;0;0;0;0;0;2,92796442622951;1,63801713956745;4,31627770491803;11,5550442622951;9,890494373673514;
106;01:46:00;0;0;0;0;0;0;0;0;1,1178575474344228;0;0;0;0;0;0;0;0;19,869701562799662;0;7,9;0;0,8927726529004518;1,7314299539469518;0,5700000000000001;1,114150259618049;2,467146794111631;0;0;0;1,6270799775254194;0;0;0;0;0;2,92796442622951;1,6386528904168658;4,31627770491803;11,5550442622951;9,891673655531608;
107;01:47:00;0;0;0;0;0;0;0;0;1,1179270938201622;0;0;0;0;0;0;0;0;19,904156802374263;0;7,9;0;0,8932614266592224;1,7329198481597072;0,5700000000000001;1,1148642103119482;2,4674954912093257;0;0;0;1,628463697281395;0;0;0;0;0;2,92796442622951;1,6389611233363302;4,31627770491803;11,5550442622951;9,902837204131638;
108;01:48:00;0;0;0;0;0;0;0;0;1,1186108326488806;0;0;0;0;0;0;0;0;19,915048060398487;0;7,9;0;0,893998082950103;1,734443578135844;0,5700000000000001;1,1154973942326853;2,467651726383187;0;0;0;1,6285969561365847;0;0;0;0;0;2,92796442622951;1,6398151642239154;4,31627770491803;11,5550442622951;9,903632993766145;
109;01:49:00;0;0;0;0;0;0;0;0;1,1187983279384728;0;0;0;0;0;0;0;0;19,922120724464357;0;7,9;0;0,8942570215681871;1,7344493817225943;0,5700000000000001;1,115942876969573;2,468185374843489;0;0;0;1,628615212445012;0;0;0;0;0;2,92796442622951;1,6406316577662292;4,31627770491803;11,5550442622951;9,910271142946241;
110;01:50:00;0;0;0;0;0;0;0;0;1,1191240244448228;0;0;0;0;0;0;0;0;19,92687784830167;0;7,9;0;0,8945829819792215;1,735079588330155;0,5700000000000001;1,1160377182323107;2,468956391973649;0;0;0;1,6304732801419646;0;0;0;0;0;2,92796442622951;1,640872434492475;4,31627770491803;11,5550442622951;9,91242150652566;
111;01:51:00;0;0;0;0;0;0;0;0;1,1193098437117313;0;0;0;0;0;0;0;0;19,933985294308968;0;7,9;0;0,8947621589245358;1,7357177811552473;0,5700000000000001;1,1166472802736034;2,4703906853143613;0;0;0;1,6305524149537296;0;0;0;0;0;2,92796442622951;1,6409817255232695;4,31627770491803;11,5550442622951;9,917117569286878;
112;01:52:00;0;0;0;0;0;0;0;0;1,1193713883472967;0;0;0;0;0;0;0;0;19,93415765457346;0;7,9;0;0,8948572349135978;1,7361487071897863;0,5700000000000001;1,1170388616186802;2,476938585196067;0;0;0;1,631076803315739;0;0;0;0;0;2,92796442622951;1,6410357162363243;4,31627770491803;11,5550442622951;9,919286807561829;
113;01:53:00;0;0;0;0;0;0;0;0;1,119409781211287;0;0;0;0;0;0;0;0;19,936797369349797;0;7,9;0;0,8952286931439903;1,7364310572840578;0,5700000000000001;1,1171116790181013;2,4770698224942227;0;0;0;1,6321617912017026;0;0;0;0;0;2,92796442622951;1,6422861515001126;4,31627770491803;11,5550442622951;9,922680767693167;
114;01:54:00;0;0;0;0;0;0;0;0;1,1195994953303048;0;0;0;0;0;0;0;0;19,952928584719395;0;7,9;0;0,8955993559255552;1,7367079411250248;0,5700000000000001;1,1180438418327372;2,4795876096568237;0;0;0;1,6328753761053008;0;0;0;0;0;2,92796442622951;1,6423599328490246;4,31627770491803;11,5550442622951;9,934903673037615;
115;01:55:00;0;0;0;0;0;0;0;0;1,119808482804934;0;0;0;0;0;0;0;0;19,955059084385738;0;7,9;0;0,8956982072255456;1,7370952032828058;0,5700000000000001;1,118434727079599;2,48108927825477;0;0;0;1,6331303326403175;0;0;0;0;0;2,92796442622951;1,6429075918215008;4,32007819672131;11,5550442622951;9,936735690167119;
116;01:56:00;0;0;0;0;0;0;0;0;1,1201940673118;0;0;0;0;0;0;0;0;19,96196706234765;0;7,9;0;0,896034295835405;1,7379599219016608;0,5700000000000001;1,1192379612204768;2,481507155404632;0;0;0;1,6335458727719356;0;0;0;0;0;2,92796442622951;1,6429972910312278;4,32007819672131;11,5550442622951;9,93769594356297;
117;01:57:00;0;0;0;0;0;0;0;0;1,1202882458104153;0;0;0;0;0;0;0;0;19,965781609110767;0;7,9;0;0,8961408627414299;1,740390555435869;0,5700000000000001;1,1201561230245938;2,4835793023738324;0;0;0;1,6338629068124801;0;0;0;0;0;2,92796442622951;1,643296729177619;4,32007819672131;11,5550442622951;9,943079324032897;
118;01:58:00;0;0;0;0;0;0;0;0;1,1206718637852255;0;0;0;0;0;0;0;0;19,978565139937402;0;7,9;0;0,8969112562102903;1,740672714715927;0,5700000000000001;1,120691277787845;2,4859906676779833;0;0;0;1,6344188708118823;0;0;0;0;0;2,92796442622951;1,6451366128466443;4,32007819672131;11,5550442622951;9,946146684353344;
119;01:59:00;0;0;0;0;0;0;0;0;1,1211175705340137;0;0;0;0;0;0;0;0;19,987581433517168;0;7,9;0;0,8970701312648492;1,740931021862965;0,5700000000000001;1,1216424814342407;2,487608247340273;0;0;0;1,6354122101461102;0;0;0;0;0;2,92796442622951;1,6453991223115076;4,32007819672131;11,5550442622951;9,951369586922878;
120;02:00:00;0;0;0;0;0;0;0;0;1,1214179302831233;0;0;0;0;0;0;0;0;19,988200654109175;0;7,9;0;0,8970959735687657;1,742606646551686;0,5700000000000001;1,1227036466569154;2,4877159490881002;0;0;0;1,6356988156572756;0;0;0;0;0;2,92796442622951;1,6456893752187656;4,32007819672131;11,5550442622951;9,95500812225079;
121;02:01:00;0;0;0;0;0;0;0;0;1,1219983941006002;0;0;0;0;0;0;0;0;20,00514828510838;0;7,9;0;0,8978582144500608;1,7428667986872508;0,5700000000000001;1,123629055032875;2,4885529420857915;0;0;0;1,6360735672113298;0;0;0;0;0;2,92796442622951;1,6462864495298641;4,32007819672131;11,5550442622951;9,968712441619004;
122;02:02:00;0;0;0;0;0;0;0;0;1,1220216238107306;0;0;0;0;0;0;0;0;20,00580987603172;0;7,9;0;0,8978804755527727;1,743912784987365;0,5700000000000001;1,1237647962722224;2,4894444062785124;0;0;0;1,6367147270437645;0;0;0;0;0;2,92796442622951;1,6466678571092341;4,32007819672131;11,5550442622951;9,975225159464728;
123;02:03:00;0;0;0;0;0;0;0;0;1,1222260366876688;0;0;0;0;0;0;0;0;20,008434303484655;0;7,9;0;0,8983027888174464;1,7451223273308523;0,5700000000000001;1,1250534381600257;2,489897645724866;0;0;0;1,6367436472097556;0;0;0;0;0;2,92796442622951;1,646893318922447;4,32007819672131;11,5550442622951;9,97556602559858;
124;02:04:00;0;0;0;0;0;0;0;0;1,1223087686117204;0;0;0;0;0;0;0;0;20,009637760858894;0;7,9;0;0,8990000013084124;1,7467750773191553;0,5700000000000001;1,1252639882487028;2,490799916627819;0;0;0;1,6369387510511237;0;0;0;0;0;2,92796442622951;1,6469164984291167;4,32007819672131;11,5550442622951;9,97965246966764;
125;02:05:00;0;0;0;0;0;0;0;0;1,1228021090745677;0;0;0;0;0;0;0;0;20,011240170280942;0;7,9;0;0,8990276250106711;1,7468233097977068;0,5700000000000001;1,125720725069328;2,491419343579872;0;0;0;1,6370143731953952;0;0;0;0;0;2,92796442622951;1,6478787625819569;4,32007819672131;11,5550442622951;9,986185761489175;
126;02:06:00;0;0;0;0;0;0;0;0;1,1232691660990017;0;0;0;0;0;0;0;0;20,014512649466628;0;7,9;0;0,8995282226282468;1,747003468773831;0,5700000000000001;1,1258746098163028;2,492599869479974;0;0;0;1,6376102532409074;0;0;0;0;0;2,92796442622951;1,6483821798674396;4,32007819672131;11,5550442622951;9,986339613266466;
127;02:07:00;0;0;0;0;0;0;0;0;1,1233853214365268;0;0;0;0;0;0;0;0;20,014602184154736;0;7,9;0;0,8999393129547744;1,7480120539155388;0,5700000000000001;1,126168001877174;2,493264438471738;0;0;0;1,6380343542065614;0;0;0;0;0;2,92796442622951;1,6485500217232583;4,32007819672131;11,5550442622951;9,991935202824099;
128;02:08:00;0;0;0;0;0;0;0;0;1,1234118687084869;0;0;0;0;0;0;0;0;20,01777298284342;0;7,9;0;0,9001742676884662;1,7483528450709478;0,5700000000000001;1,1264087424822946;2,493816866432006;0;0;0;1,6384739928286036;0;0;0;0;0;2,92796442622951;1,6489025929972512;4,32007819672131;11,5550442622951;10,001140895665392;
129;02:09:00;0;0;0;0;0;0;0;0;1,123834454252623;0;0;0;0;0;0;0;0;20,020566464439174;0;7,9;0;0,9002885946507065;1,748709168216907;0,5700000000000001;1,1270211866623658;2,494421448757095;0;0;0;1,6388569897029697;0;0;0;0;0;2,92796442622951;1,651425837939536;4,32007819672131;11,5550442622951;10,001346399145419;
130;02:10:00;0;0;0;0;0;0;0;0;1,124291984713328;0;0;0;0;0;0;0;0;20,02129964501203;0;7,9;0;0,9007996402013257;1,7498863180621496;0,5700000000000001;1,127199920003804;2,494656437704705;0;0;0;1,6401144955299143;0;0;0;0;0;2,92796442622951;1,6517420074734384;4,32007819672131;11,5550442622951;10,009386129304323;
131;02:11:00;0;0;0;0;0;0;0;0;1,1245034348867002;0;0;0;0;0;0;0;0;20,045653233303742;0;7,9;0;0,9009088207408981;1,7502114246180305;0,5700000000000001;1,1282263070471497;2,494820569378547;0;0;0;1,6401755577940844;0;0;0;0;0;2,92796442622951;1,6520713773039635;4,32007819672131;11,5550442622951;10,01418044841894;
132;02:12:00;0;0;0;0;0;0;0;0;1,1272478712926144;0;0;0;0;0;0;0;0;20,053584888909363;0;7,9;0;0,9013835968076759;1,750696320093271;0,5700000000000001;1,128239933359173;2,495255254286428;0;0;0;1,6402668698874414;0;0;0;0;0;2,92796442622951;1,6533374489627055;4,32007819672131;11,5550442622951;10,021610051972775;
133;02:13:00;0;0;0;0;0;0;0;0;1,1292624799402429;0;0;0;0;0;0;0;0;20,065993982969236;0;7,9;0;0,9019712774114224;1,7510414670769883;0,5700000000000001;1,1296930539703134;2,4958690654668936;0;0;0;1,6413406833101818;0;0;0;0;0;2,92796442622951;1,6555181961843441;4,32007819672131;11,5550442622951;10,02191351313999;
134;02:14:00;0;0;0;0;0;0;0;0;1,1299005022770563;0;0;0;0;0;0;0;0;20,10569523005696;0;7,9;0;0,9023606268705578;1,7516448501460833;0,5700000000000001;1,130704378754186;2,4963303014314895;0;0;0;1,64145939489114;0;0;0;0;0;2,92796442622951;1,6569767402038702;4,32007819672131;11,5550442622951;10,027195698888926;
135;02:15:00;0;0;0;0;0;0;0;0;1,1305808061309892;0;0;0;0;0;0;0;0;20,108256775513937;0;7,9;0;0,9028310771475291;1,7518974515154335;0,5700000000000001;1,1314985842893355;2,4971724907041914;0;0;0;1,6429432237975292;0;0;0;0;0;2,92796442622951;1,657558104162959;4,32007819672131;11,5550442622951;10,028529855165097;
136;02:16:00;0;0;0;0;0;0;0;0;1,1318462970414067;0;0;0;0;0;0;0;0;20,110848297543257;0;7,9;0;0,9028361492908656;1,7523160691736888;0,5700000000000001;1,1316607432725394;2,498120213104838;0;0;0;1,643247941341204;0;0;0;0;0;2,92796442622951;1,6586517828355345;4,32007819672131;11,5550442622951;10,031867820458993;
137;02:17:00;0;0;0;0;0;0;0;0;1,1321432113221905;0;0;0;0;0;0;0;0;20,112850134508953;0;7,9;0;0,9028694436161094;1,7540913148195816;0,5700000000000001;1,1340119519872414;2,500256622719903;0;0;0;1,6455111427289832;0;0;0;0;0;2,92796442622951;1,6590874212437594;4,32007819672131;11,5550442622951;10,040487465763528;
138;02:18:00;0;0;0;0;0;0;0;0;1,1329120823019556;0;0;0;0;0;0;0;0;20,117908909505857;0;7,9;0;0,903220061664029;1,7541331312208008;0,5700000000000001;1,1341343010854097;2,5003553097288322;0;0;0;1,645833360266063;0;0;0;0;0;2,92796442622951;1,659430788244594;4,32007819672131;11,5550442622951;10,045475345249459;
